1.830811030443706000e-46,2.689700535406686916e-45,3.743552252238560836e-44,4.936094096856071963e-43,6.165985818582466530e-42,7.296946696272072939e-41,8.180868027830239247e-40,8.689147317220131126e-39,8.743282175169783384e-38,8.334731407919176206e-37,7.527102772794746914e-36,6.439970270192701369e-35,5.219867029775927488e-34,4.008247942825979236e-33,2.915877518425099390e-32,2.009571843469073044e-31,1.312071063825260485e-30,8.115788842347097433e-30,4.755801076793214136e-29,2.640196089950128350e-28,1.388571500097958826e-27,6.918626277302863464e-27,3.265811071986775689e-26,1.460433555336912242e-25,6.187170861399034960e-25,2.483258763171548655e-24,9.442161074164441682e-24,3.401264401321313807e-23,1.160723943632186085e-22,3.752641297257964316e-22,1.149382881790614207e-21,3.335123777144977231e-21,9.168087494110953179e-21,2.387619420246974575e-20,5.890755763499599403e-20,1.376881109685245474e-19,3.048888410161988901e-19,6.395965715938973153e-19,1.271130927762942837e-18,2.393282718442622658e-18,4.268912811151658441e-18,7.213735713615506619e-18,1.154842149360293473e-17,1.751477595860543725e-17,2.516553150709988979e-17,3.425525376828099374e-17,4.417410775986918325e-17,5.396697006725526273e-17,6.246083707952337471e-17,6.848683960027333899e-17,7.114199046787792154e-17,7.001070634958860974e-17,6.527133083527062098e-17,5.765009625653070080e-17,4.823887449730490374e-17,3.823964544306460475e-17,2.871773001701450032e-17,2.043176668281694742e-17,1.377150150455274383e-17,8.793792791997563529e-18,5.319743875783705046e-18,3.048770821358714990e-18,1.655306233488464286e-18,8.514351476839819506e-19,4.149008388261908808e-19,1.915387339787729339e-19,8.376996099953475020e-20,3.470881448199606764e-20,1.362419581357219944e-20,5.066422691579941792e-21,1.784890279178777971e-21,5.957186400076527945e-22,1.883607518684871334e-22,5.642339344615809664e-23,1.601207257675255639e-23,4.304824577757578299e-24,1.096435095070817593e-24,2.645635190148084196e-25,6.047787874558119768e-26,1.309732795084933173e-26,2.687128377380588172e-27,5.222923795509434517e-28,9.617418712601970023e-29,1.677733282780012379e-29,2.772725104975102888e-30,4.341205999011769801e-31,6.439223109367202086e-32,9.048490034456730644e-33,1.204587390569525594e-33,1.519217918052900790e-34,1.815187098167700445e-35,2.054670942212248821e-36,2.203346108993876350e-37,2.238425928326503794e-38,2.154379924266510379e-39,1.964361528504522182e-40,1.696836929494664149e-41,1.388603820899430685e-42,1.076554858336994230e-43,7.907032709326708441e-45
8.468753551432347683e-46,1.245499629475324630e-44,1.735350764404884142e-43,2.290606564677091458e-42,2.864397535682070664e-41,3.393404587047875700e-40,3.808531522091563796e-39,4.049477843962783378e-38,4.079059689214707863e-37,3.892607853198399462e-36,3.519174558545872411e-35,3.014119903925301028e-34,2.445680952699251774e-33,1.880003416221211241e-32,1.369105882567056412e-31,9.445718426458474345e-31,6.173799405294438063e-30,3.822870573800399843e-29,2.242571175562377269e-28,1.246299547428762502e-27,6.561727634735217491e-27,3.272905931998422628e-26,1.546565597446249028e-25,6.923454656251816857e-25,2.936275880448610221e-24,1.179751189553510840e-23,4.490591509687333475e-23,1.619333269616503451e-22,5.532080449837314023e-22,1.790442162906472660e-21,5.489738612180613925e-21,1.594639792697117785e-20,4.388268691681849094e-20,1.144045089019036174e-19,2.825613483193345538e-19,6.611529318116790050e-19,1.465583827667654567e-18,3.077789832839630558e-18,6.123318055998060257e-18,1.154128687494432486e-17,2.060825478565540213e-17,3.486164314807913744e-17,5.586939276025372453e-17,8.482416828651149730e-17,1.220070228602674045e-16,1.662530289137274760e-16,2.146218590142014588e-16,2.624809896962314543e-16,3.041174346543087937e-16,3.338138431598613343e-16,3.471258275084668876e-16,3.419708392934291792e-16,3.191617087469389055e-16,2.821967770923220274e-16,2.363811700314287052e-16,1.875829093730295013e-16,1.410240613385560514e-16,1.004413934041906754e-16,6.777223392238454191e-17,4.332219315239197485e-17,2.623545668189295831e-17,1.505172875443554533e-17,8.180949262353015161e-18,4.212506422068057955e-18,2.054929910883343548e-18,9.496704073439881946e-19,4.157846605103178167e-19,1.724580937965487078e-19,6.776701766166152420e-20,2.522740709651381646e-20,8.897057934928422874e-21,2.972622649674453176e-21,9.409200162728873643e-22,2.821533384230629043e-22,8.015622208000452189e-23,2.157291575110608616e-23,5.500472729903506360e-24,1.328650469268602001e-24,3.040472190466585992e-25,6.591600631436812498e-26,1.353818045717170532e-26,2.634203192043480467e-27,4.855766622408741350e-28,8.479805680662991039e-29,1.402922097659039888e-29,2.198876168791711132e-30,3.265032335317630898e-31,4.592972955811694822e-32,6.120963467513590152e-33,7.727966798796646325e-34,9.243368530846875775e-35,1.047405501033789662e-35,1.124395226842215497e-36,1.143517188610446623e-37,1.101757363155826590e-38,1.005654467210405879e-39,8.696233124416558581e-41,7.124151080336439349e-42,5.529102346947784889e-43,4.065329000825543291e-44
3.786867560329225193e-45,5.575295921988173785e-44,7.776340904090747314e-43,1.027548239819815197e-41,1.286319072086871920e-40,1.525508946584749147e-39,1.713958766913258227e-38,1.824338995663412051e-37,1.839629112347984767e-36,1.757415962202678289e-35,1.590517384728979844e-34,1.363709402564693008e-33,1.107706770386247058e-32,8.524076647390265881e-32,6.214260332506994353e-31,4.291914886220842652e-30,2.808227701237616369e-29,1.740737438959299186e-28,1.022241335578930240e-27,5.687132395825238555e-27,2.997455446983545701e-26,1.496689879830636843e-25,7.079953501242143051e-25,3.172842755379816517e-24,1.347057870115984779e-23,5.418055652534531138e-23,2.064525943007346817e-22,7.452755334851200821e-22,2.548781925635359576e-21,8.257872761454077405e-21,2.534680687772738111e-20,7.370515869040801765e-20,2.030448955733060486e-19,5.299145293604124992e-19,1.310204512510551920e-18,3.068965540609161072e-18,6.810273529958733642e-18,1.431714560760438458e-17,2.851464690418370741e-17,5.380208609579504244e-17,9.617225357777744642e-17,1.628621003484116495e-16,2.612822597524856366e-16,3.971177336827139571e-16,5.718053311284260517e-16,7.800037305278479065e-16,1.008009721063475057e-15,1.234105596768825785e-15,1.431394961848171006e-15,1.572846019443159491e-15,1.637315947070193759e-15,1.614724135836156057e-15,1.508633485584867970e-15,1.335330318964191797e-15,1.119729802075747440e-15,8.895232943373476737e-16,6.694543607915641991e-16,4.773140134945646958e-16,3.224088512224340018e-16,2.063142798150517208e-16,1.250751928538819479e-16,7.183442752673916000e-17,3.908531800892475937e-17,2.014717809696320651e-17,9.838621687029675085e-18,4.551703417362844329e-18,1.994955501576927881e-18,8.283464787950028486e-19,3.258445103775664849e-19,1.214306888107335874e-19,4.287123164697317242e-20,1.433913730648546830e-20,4.543595358324328614e-21,1.363941777105363478e-21,3.878926741519962650e-22,1.045073616733474309e-22,2.667483558989344719e-23,6.450244537112884677e-24,1.477645204858667310e-24,3.206887455989410369e-25,6.593512438827189801e-26,1.284308928279012641e-26,2.369963920229573052e-27,4.143177391191360232e-28,6.861907868240493983e-29,1.076653107283532605e-29,1.600391641495052918e-30,2.253701074387846572e-31,3.006671007804046811e-32,3.800100381861533073e-33,4.550129831828532540e-34,5.161454101059931639e-35,5.546766850595610660e-36,5.647123868644395350e-37,5.446710311581932713e-38,4.976921628986916342e-39,4.308309428167664761e-40,3.533235078426239775e-41,2.745097287258320608e-42,2.020516999036420738e-43
1.636912202462543265e-44,2.412554583934551532e-43,3.368588476079415915e-42,4.455932321192076503e-41,5.584043258949204125e-40,6.629465624101494990e-39,7.456376563496718698e-38,7.945051254259204330e-37,8.020198818970955821e-36,7.669960484899170698e-35,6.948973878207233589e-34,5.964414159351607315e-33,4.849918791565283562e-32,3.736119009048086531e-31,2.726631811761515415e-30,1.885175790745943713e-29,1.234800427976941648e-28,7.662337005752633803e-28,4.504486484236063833e-27,2.508700911985653855e-26,1.323646598284070256e-25,6.616293598219902107e-25,3.133120158051217928e-24,1.405590760641604933e-23,5.973932306280148414e-23,2.405366516412867355e-22,9.175331962970066925e-22,3.315750711883371547e-21,1.135171601527437429e-20,3.681804506762447177e-20,1.131304443302255115e-19,3.293197836992962780e-19,9.081878989237598826e-19,2.372756441235255794e-18,5.872868574063928382e-18,1.377104354721895322e-17,3.059164819074580064e-17,6.438112637949524473e-17,1.283612169338787360e-16,2.424536026296157805e-16,4.338534130807736633e-16,7.354903107163297691e-16,1.181219325297156030e-15,1.797229755784778415e-15,2.590575285945810346e-15,3.537597323415919403e-15,4.576570281675238511e-15,5.609077446966323064e-15,6.512718362473842702e-15,7.163952869859815729e-15,7.465565379933997966e-15,7.370420178918370262e-15,6.893524957888345515e-15,6.108154561420937710e-15,5.127412340547715396e-15,4.077613247716555152e-15,3.072086074629941116e-15,2.192705413382029051e-15,1.482677710829396605e-15,9.498013659348221842e-16,5.764191248295227866e-16,3.314084171533412719e-16,1.805129020072167547e-16,9.314778300355788327e-17,4.553614493211914187e-17,2.108917812799906844e-17,9.253001033445971629e-18,3.846140340762547726e-18,1.514562515780334669e-18,5.650266722229472968e-19,1.996963606522965090e-19,6.686377801857657031e-20,2.120953927720986042e-20,6.373692665289877872e-21,1.814556781498079327e-21,4.894063141651397740e-22,1.250512779946184699e-22,3.027096470267689475e-23,6.941989456987988311e-24,1.508207856425465452e-24,3.104259426815408077e-25,6.053051645818965781e-26,1.118176372199545479e-26,1.956887250178793345e-27,3.244448292778998131e-28,5.096071016604257862e-29,7.583150000885718950e-30,1.069013975594415795e-30,1.427698873769551170e-31,1.806381754328353042e-32,2.165219635028588069e-33,2.458747529317961614e-34,2.645120596251003592e-35,2.695855305939331472e-36,2.602958482988908647e-37,2.380989414043761716e-38,2.063323139806730519e-39,1.693934424191734796e-40,1.317484455580182899e-41,9.707646801270115104e-43
6.839991506071488040e-44,1.009184352441310691e-42,1.410604528037801758e-41,1.867925710499702051e-40,2.343330185391908221e-39,2.785011127119360553e-38,3.135739258620382121e-37,3.344818161774230445e-36,3.380061815612953552e-35,3.235909252431279990e-34,2.934861326658924107e-33,2.521728912392022277e-32,2.052715543486386089e-31,1.582991944078287005e-30,1.156506823076990746e-29,8.004556136783731090e-29,5.248628943471261844e-28,3.260423269939375770e-27,1.918764989945231143e-26,1.069766722928624067e-25,5.650357717834697818e-25,2.827368161918425077e-24,1.340319523969828625e-23,6.019409449166816687e-23,2.561055489006331563e-22,1.032294589642016486e-21,3.941920623881937525e-21,1.426039841994723781e-20,4.887367591450666370e-20,1.586857433765531497e-19,4.881130033850387720e-19,1.422402166162894691e-18,3.926847116998942912e-18,1.027034759614865887e-17,2.544754272602880963e-17,5.973462240871320566e-17,1.328391090550045077e-16,2.798629109280875525e-16,5.585786101771783077e-16,1.056191859600081414e-15,1.891998951848961545e-15,3.210838987626297924e-15,5.162210677744430324e-15,7.862715597730093075e-15,1.134563698265671792e-14,1.550974870213078851e-14,2.008631178262299492e-14,2.464422691145693525e-14,2.864506150745737253e-14,3.154306422577421991e-14,3.290618706502690301e-14,3.252151772375474557e-14,3.044974143702604624e-14,2.700946449782272030e-14,2.269697080427628870e-14,1.806921914913303786e-14,1.362794688592926303e-14,9.737355821773625247e-15,6.591301979135832140e-15,4.226889933290274497e-15,2.567971679688541827e-15,1.478015816712040238e-15,8.059117620336486970e-16,4.163085939263797444e-16,2.037337608305350441e-16,9.445609813844666218e-17,4.148744178111671632e-17,1.726326237755894240e-17,6.805321502267022738e-18,2.541522647818390870e-18,8.992055681871232907e-19,3.014001389877410450e-19,9.570783007864134927e-20,2.879194820526786666e-20,8.205672804638413569e-21,2.215526250499685556e-21,5.667077675463468575e-22,1.373285996102866479e-22,3.152698052087772600e-23,6.856829117494761184e-24,1.412810243678519452e-24,2.757807223601857087e-25,5.099922017845054263e-26,8.934756618962098388e-27,1.482932827776380817e-27,2.331738226436756122e-28,3.473422928166555944e-29,4.901794518481961381e-30,6.553481801924604035e-31,8.300584110282334015e-32,9.960124622665318093e-33,1.132245103143615939e-33,1.219370518580075485e-34,1.244086252813238185e-35,1.202499356080456319e-36,1.101130455588525711e-37,9.552394675380456820e-39,7.850642955834576676e-40,6.112486413553726716e-41,4.508686851201505582e-42
2.762929911686151467e-43,4.080834862239703314e-42,5.710146309625228252e-41,7.569466327608552742e-40,9.506110260372164632e-39,1.130993200659662441e-37,1.274784286346956119e-36,1.361234569487527674e-35,1.377047112364138532e-34,1.319727263702666415e-33,1.198227104448252735e-32,1.030655797826701298e-31,8.398615954895856002e-31,6.483676762962015933e-30,4.741923560912041753e-29,3.285544117940953942e-28,2.156649744719752021e-27,1.341131904848501053e-26,7.901015813307140974e-26,4.409749587574667300e-25,2.331656049304714443e-24,1.167977846151666810e-23,5.542737163177184896e-23,2.491916726531233648e-22,1.061359048449434693e-21,4.282631320244059183e-21,1.637112827700572584e-20,5.928790370352242793e-20,2.034103930738193411e-19,6.611496067918430105e-19,2.035850625111672465e-18,5.938976901037254806e-18,1.641333839097213443e-17,4.297360339042571468e-17,1.065923851108358195e-16,2.504783245329514847e-16,5.576140138763835732e-16,1.176025587588469870e-15,2.349737911847186222e-15,4.447763000616832992e-15,7.975968171314293984e-15,1.355017010981308949e-14,2.180849235381614212e-14,3.325263765849712406e-14,4.803371721973139086e-14,6.573335112206733671e-14,8.522066341781524577e-14,1.046703337499404965e-13,1.217928709844828393e-13,1.342578499923204290e-13,1.402093800502238843e-13,1.387183808132398146e-13,1.300201054067776887e-13,1.154533601783975779e-13,9.712302520234295956e-14,7.740292746582563381e-14,5.844025906632142852e-14,4.180097766378369867e-14,2.832567756911135573e-14,1.818418060243089961e-14,1.105927674263509353e-14,6.372051488717541334e-15,3.478174669564198744e-15,1.798634716535424805e-15,8.811588405528699274e-16,4.089639204794200856e-16,1.798189050742465591e-16,7.490404358573307135e-17,2.955934034863875499e-17,1.105105584988850998e-17,3.914104083881505412e-18,1.313350465065507794e-18,4.174921872727032923e-19,1.257290500294272428e-19,3.587091678724710281e-20,9.695470286442857741e-21,2.482646262051489174e-21,6.022549370600386846e-22,1.384093581831023778e-22,3.013492407531211102e-23,6.215761030131184752e-24,1.214613427521712479e-24,2.248544088424307611e-25,3.943522270965788765e-26,6.552194021569541912e-27,1.031356384387186452e-27,1.537978748211730179e-28,2.172758554139984575e-29,2.907985008619865576e-30,3.687163696207154897e-31,4.429066854128028358e-32,5.040244603679892664e-33,5.433886362116840650e-34,5.549949753039860814e-35,5.370158591532067694e-36,4.922715448334272569e-37,4.275057049757206688e-38,3.517212902221742541e-39,2.741416115441533082e-40,2.024281127539682520e-41
1.078869909670469083e-42,1.595187299005415874e-41,2.234466492256065789e-40,2.965210781308848065e-39,3.727836492196448621e-38,4.439946131567040223e-37,5.009773687121317501e-36,5.355229341282485540e-35,5.423224744563666442e-34,5.203034327721508914e-33,4.729065625030467198e-32,4.072054210259668330e-31,3.321784872588085535e-30,2.567134679886919240e-29,1.879513918406759307e-28,1.303652972882618179e-27,8.566393368813145319e-27,5.332779024547379291e-26,3.145058469217584925e-25,1.757209004835238110e-24,9.301172033235401094e-24,4.664139109804072818e-23,2.215770996773815258e-22,9.972356889839687575e-22,4.251971186320787898e-21,1.717522258395079557e-20,6.572551467771170459e-20,2.382786758284722924e-19,8.183817218217233805e-19,2.662847068245781685e-18,8.208353349172761386e-18,2.397096483959441938e-17,6.631848629444217984e-17,1.738213217164545785e-16,4.316096593757835249e-16,1.015310374843187524e-15,2.262695187600108367e-15,4.777193614357738608e-15,9.555187083765595481e-15,1.810610803025414558e-14,3.250353382669742114e-14,5.527841916085976962e-14,8.906359260606722828e-14,1.359453524800629523e-13,1.965839956412375652e-13,2.693093510176079181e-13,3.495218010388613901e-13,4.297507731648494295e-13,5.005859138994431371e-13,5.524082343524506006e-13,5.775122802363474462e-13,5.719812966319270334e-13,5.366882239540423267e-13,4.770696936360781160e-13,4.017548379248349394e-13,3.205236174062910384e-13,2.422581968640105126e-13,1.734668476385684487e-13,1.176722487528884861e-13,7.562252615007273149e-14,4.604133092716774685e-14,2.655608921101262734e-14,1.451108367800460794e-14,7.511993698174882080e-15,3.684089273258111115e-15,1.711688122564967188e-15,7.534226799478158001e-16,3.141754910422601687e-16,1.241153443094848636e-16,4.645133617625438742e-17,1.646988271204646052e-17,5.532258488948159310e-18,1.760491300383578841e-18,5.307437194539526066e-19,1.515847126779859199e-19,4.101526359842350790e-20,1.051369006137319564e-20,2.553197402988750874e-21,5.873989675512618523e-22,1.280269869099697261e-22,2.643561578447218925e-23,5.171266251324630805e-24,9.583495144458885454e-25,1.682559830994681828e-25,2.798573172954916980e-26,4.409835383222412409e-27,6.583057520084821756e-28,9.310060060812350648e-29,1.247374542928452265e-29,1.583291321192566586e-30,1.903900933386574719e-31,2.168939426464254596e-32,2.340831002471583404e-33,2.393383314335979325e-34,2.318323396624825723e-35,2.127430289313761176e-36,1.849508021281543078e-37,1.523269200544696248e-38,1.188547830891309756e-39,8.785697124148467912e-41
4.072423552981557682e-42,6.027805660791022547e-41,8.452498536815676926e-40,1.122872710723773219e-38,1.413173585049740828e-37,1.684922988014174176e-36,1.903198824818269250e-35,2.036609789191640846e-34,2.064671931533359297e-33,1.982959486759592127e-32,1.804247822337010992e-31,1.555242440227752340e-30,1.270046344847271144e-29,9.825634380420041290e-29,7.201470582707119322e-28,5.000360813840413121e-27,3.289281602621535673e-26,2.049841727704602930e-25,1.210205616402735256e-24,6.768891603836983333e-24,3.586703358855010194e-23,1.800499612015421140e-22,8.562687797498186482e-22,3.857862526911016095e-21,1.646656248884366427e-20,6.658535302761763117e-20,2.550786015949496134e-19,9.257397425642718922e-19,3.182902612305835489e-18,1.036757900222725445e-17,3.199270172133759060e-17,9.352851550871139769e-17,2.590339727598488250e-16,6.796557134730148302e-16,1.689432243790976307e-15,3.978433892516805036e-15,8.875709391337450681e-15,1.875916757544734362e-14,3.756156687642256792e-14,7.125137084319415324e-14,1.280449217893320700e-13,2.179973074875676034e-13,3.516085468788494115e-13,5.372634268106360930e-13,7.777404607133209168e-13,1.066600396912616166e-12,1.385760813156348034e-12,1.705667490981637635e-12,1.988932429969150886e-12,2.197178025707556690e-12,2.299482060094140939e-12,2.279892475972817015e-12,2.141500923708427188e-12,1.905643804620000135e-12,1.606514868280097163e-12,1.283061082381687895e-12,9.707993481590228015e-13,6.958749142467587242e-13,4.725550911717261479e-13,3.040137826987598857e-13,1.852907164928741174e-13,1.069876403536708198e-13,5.852387019253455182e-14,3.032858204243009381e-14,1.488986416535099436e-14,6.925464801944762471e-15,3.051593474938724951e-15,1.273866713736567010e-15,5.037799307521053971e-16,1.887458403174354539e-16,6.699359604087750830e-17,2.252728457413717654e-17,7.176357434380991968e-18,2.165801952161909938e-18,6.192314150309352229e-19,1.677284686997656309e-19,4.304078107357935969e-20,1.046340575312211111e-20,2.409825250106624417e-21,5.257963842256824023e-22,1.086848976640365118e-22,2.128336863505113630e-23,3.948490473765290559e-24,6.939710966238514791e-25,1.155503411220981249e-25,1.822722866512742058e-26,2.723890298339270805e-27,3.856365107340869652e-28,5.172330141278718445e-29,6.572247214190418980e-30,7.911541409794925888e-31,9.022520572183973279e-32,9.747970747736702010e-33,9.977462736004950136e-34,9.674879676403775271e-35,8.887724654498094958e-36,7.734907086446332140e-37,6.377336192017951351e-38,4.981303622284488798e-39,3.686092899173787793e-40
1.486009028800998793e-41,2.201868855258906685e-40,3.090871924434464219e-39,4.110457210732283696e-38,5.178676879394289571e-37,6.181118330580973750e-36,6.989318989882774127e-35,7.487248145508739166e-34,7.598522480324811800e-33,7.305595783827809586e-32,6.654289426391785595e-31,5.742054292862131344e-30,4.694101363528294961e-29,3.635441772185805881e-28,2.667359074292490445e-27,1.854066617296656337e-26,1.220924324408393723e-25,7.616785384553957819e-25,4.501676185522948170e-24,2.520555974246240118e-23,1.337020300237540076e-22,6.718916081671941553e-22,3.198747749508621445e-21,1.442714279856990118e-20,6.164533659101136583e-20,2.495397219800177616e-19,9.569707401425892449e-19,3.476780610319337345e-18,1.196672822376203959e-17,3.902052691131286472e-17,1.205397793118999999e-16,3.527664017125433343e-16,9.780557241994753345e-16,2.568973024115770800e-15,6.392563480242425683e-15,1.506989115844223303e-14,3.365617387429859267e-14,7.120966299296992187e-14,1.427357229160066594e-13,2.710478639855776254e-13,4.876170247901791505e-13,8.310580664874039352e-13,1.341847881270270137e-12,2.052555164939118463e-12,2.974445064338448988e-12,4.083538892643048722e-12,5.311129982732484562e-12,6.544202437354281025e-12,7.639168352140738891e-12,8.448021255311958911e-12,8.850819327343704041e-12,8.784792628450641352e-12,8.260362638857122739e-12,7.358448824493458242e-12,6.210019941565316640e-12,4.965000271983905723e-12,3.760669080030620307e-12,2.698550333954943244e-12,1.834490586840287239e-12,1.181462694931071376e-12,7.208486669391390121e-13,4.166656247698384885e-13,2.281659732538356866e-13,1.183678189036195995e-13,5.817494398953741934e-14,2.708681011319211582e-14,1.194811278137480105e-14,4.992985723657944750e-15,1.976700608537584255e-15,7.413802772303922690e-16,2.634272642296195148e-16,8.867475058209064006e-17,2.827866398542086386e-17,8.543527573086251574e-18,2.445317212096355989e-18,6.630598098506746230e-19,1.703294584516675038e-19,4.145208570176363760e-20,9.557021654548557718e-21,2.087460727423541393e-21,4.319501389671083888e-22,8.467758888900668864e-23,1.572616795711796610e-23,2.766921874701805647e-24,4.612012172446208714e-25,7.282886701891364580e-26,1.089522550747708970e-26,1.544146332769874474e-27,2.073290921368503224e-28,2.637251806928467205e-29,3.178063071967608389e-30,3.628214764531742407e-31,3.924126702834454521e-32,4.020801355031443662e-33,3.903028968097080431e-34,3.589306062580421198e-35,3.127078411300692034e-36,2.580991718039596636e-37,2.018152308926838117e-38,1.494999243909048056e-39
5.241729475847001999e-41,7.775141521058326594e-40,1.092600922235053183e-38,1.454569187583004664e-37,1.834538224614531563e-36,2.191990701626076434e-35,2.481248209262932202e-34,2.660855402565767145e-33,2.703285402175324263e-32,2.601848977426623861e-31,2.372421388797533735e-30,2.049373602012551621e-29,1.677143318934821316e-28,1.300284645217371309e-27,9.550505576358084208e-27,6.645596571662465280e-26,4.380877244865441629e-25,2.735947475632388076e-24,1.618728405640395275e-23,9.073185307310855669e-23,4.817981573627127104e-22,2.423762430222496853e-21,1.155139738823409662e-20,5.215531356067813974e-20,2.230910550983781001e-19,9.040351463358794395e-19,3.470627738034656954e-18,1.262264339049115546e-17,4.349227773663208072e-17,1.419690098251415831e-16,4.390303204722439371e-16,1.286219343907767392e-15,3.569892346020209044e-15,9.386739452523244238e-15,2.338266285211452182e-14,5.518140231152177546e-14,1.233704244277786275e-13,2.613057374149415966e-13,5.243320355226105217e-13,9.967434754794927697e-13,1.795064141927516735e-12,3.062641071681140325e-12,4.950303132894856736e-12,7.580311387103549894e-12,1.099668604175377731e-11,1.511319315520470114e-11,1.967751409854714750e-11,2.427189731361477619e-11,2.836329934431060262e-11,3.139998181230365759e-11,3.293226285001955072e-11,3.272150801931385551e-11,3.080098527367310587e-11,2.746726819847905045e-11,2.320523056873728027e-11,1.857273528012082635e-11,1.408268322441843243e-11,1.011613259109768668e-11,6.884353214311746150e-12,4.438450706430857850e-12,2.710935075715855898e-12,1.568651469049665185e-12,8.599107239644013091e-13,4.465805783934230188e-13,2.197181124310810902e-13,1.024121415250162042e-13,4.522271131193668008e-14,1.891826508626980312e-14,7.497657148109881537e-15,2.815071361012736039e-15,1.001319792394405551e-15,3.374238322266506920e-16,1.077204768329950585e-16,3.257920168881505789e-17,9.334736780020034221e-18,2.533863847431878789e-18,6.516044400372481443e-19,1.587465719175681369e-19,3.663905275907156463e-20,8.011312627720788830e-21,1.659520734744089996e-21,3.256726194580706255e-22,6.054794008027004578e-23,1.066441552685654757e-23,1.779484893355602701e-24,2.813008946098148276e-25,4.212767410146791567e-26,5.977002145513983839e-27,8.033760902583868021e-28,1.022996042815032554e-28,1.234094924258761453e-29,1.410401429033653624e-30,1.527061308402201014e-31,1.566353451740792454e-32,1.522098031787102144e-33,1.401248114366726397e-34,1.222100773239003162e-35,1.009760917579962841e-36,7.904049601240411515e-38,5.861385928248757076e-39
