4.307378836900112952e-35,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.609163528707344425e-18,0.000000000000000000e+00
1.735402395606046032e-32,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.411770365216521444e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.284006763520477052e-23,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.512351294749829559e-21,0.000000000000000000e+00
2.115984839381302662e-71,1.000000000000000000e+00,0.000000000000000000e+00
1.192900977888519176e-37,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.565997231651277064e-21,0.000000000000000000e+00
2.277436130568587236e-01,7.722563869431412487e-01,0.000000000000000000e+00
1.167277425461157048e-69,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.279756770164937996e-21,0.000000000000000000e+00
1.000000000000000000e+00,5.508182067320802602e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.114411736188134584e-07,9.999997885588263191e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.380814541021457444e-21,0.000000000000000000e+00
4.762352613505586491e-49,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.901596120956359566e-19,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.429150729939617737e-18,0.000000000000000000e+00
8.867038164637557794e-112,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.284505865263276066e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.482170331916770429e-18,0.000000000000000000e+00
6.361616092889276846e-93,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.708127595359493182e-21,0.000000000000000000e+00
6.488474407354639941e-73,1.000000000000000000e+00,0.000000000000000000e+00
1.508139765464854408e-73,1.000000000000000000e+00,0.000000000000000000e+00
5.246800122303370906e-118,1.000000000000000000e+00,0.000000000000000000e+00
9.999999999999944489e-01,5.472862872984716595e-15,0.000000000000000000e+00
1.000000000000000000e+00,4.749004206146637183e-21,0.000000000000000000e+00
5.056823675065545327e-82,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.109038217139466027e-21,0.000000000000000000e+00
1.609277589413881887e-05,9.999839072241059057e-01,0.000000000000000000e+00
3.535521930358469724e-22,1.000000000000000000e+00,0.000000000000000000e+00
3.456824818960234439e-89,1.000000000000000000e+00,0.000000000000000000e+00
1.261135978329978695e-02,9.873886402167001419e-01,0.000000000000000000e+00
6.396186761345363707e-06,9.999936038132386518e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.676808284175283220e-21,0.000000000000000000e+00
1.000000000000000000e+00,6.805549817762735222e-21,0.000000000000000000e+00
2.288656121987007162e-41,1.000000000000000000e+00,0.000000000000000000e+00
1.631559737114969674e-41,1.000000000000000000e+00,0.000000000000000000e+00
8.829757225865004247e-18,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.272780402823020005e-21,0.000000000000000000e+00
1.000000000000000000e+00,9.111069417756609162e-21,0.000000000000000000e+00
1.000000000000000000e+00,7.025733798886152727e-21,0.000000000000000000e+00
1.000000000000000000e+00,8.297267675806186206e-20,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.120027185385853813e-41,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.609305345461179381e-22,0.000000000000000000e+00
1.000000000000000000e+00,7.685730094771146054e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.418401200399245209e-126,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.651249480060743429e-17,0.000000000000000000e+00
1.000000000000000000e+00,5.762870899083559520e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.103676336758941588e-20,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.350707044275857263e-96,1.000000000000000000e+00,0.000000000000000000e+00
5.262004200334803171e-92,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.667722699171570269e-26,0.000000000000000000e+00
1.000000000000000000e+00,4.734514242116579572e-21,0.000000000000000000e+00
1.000000000000000000e+00,1.346937237552031721e-21,0.000000000000000000e+00
1.000000000000000000e+00,3.930078911923251872e-21,0.000000000000000000e+00
1.571580023802646483e-60,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.618870197325641335e-21,0.000000000000000000e+00
1.208784831008094894e-12,9.999999999987911892e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.258922991178860148e-20,0.000000000000000000e+00
1.000000000000000000e+00,5.697081773404116490e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.454627162915154665e-90,1.000000000000000000e+00,0.000000000000000000e+00
1.696711676823172165e-86,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.292534547528633722e-21,0.000000000000000000e+00
1.000000000000000000e+00,4.599572063711410617e-25,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.912151550408899962e-09,9.999999940878484539e-01,0.000000000000000000e+00
1.000000000000000000e+00,6.983287006244102754e-21,0.000000000000000000e+00
2.416116503651299379e-101,1.000000000000000000e+00,0.000000000000000000e+00
9.999999707532235549e-01,2.924677653912922996e-08,0.000000000000000000e+00
1.000000000000000000e+00,3.566925460651674424e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.352578735435582563e-21,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.005173033392498371e-20,0.000000000000000000e+00
9.999076955832030267e-01,9.230441679702498315e-05,0.000000000000000000e+00
1.000000000000000000e+00,1.207536847698296947e-29,0.000000000000000000e+00
1.754767206733865974e-98,1.000000000000000000e+00,0.000000000000000000e+00
2.028602216342971532e-37,1.000000000000000000e+00,0.000000000000000000e+00
9.999999999999997780e-01,1.855365918707717063e-16,0.000000000000000000e+00
1.955084855045260198e-43,1.000000000000000000e+00,0.000000000000000000e+00
1.409795762951380259e-136,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.358392311873348039e-19,0.000000000000000000e+00
1.000000000000000000e+00,5.191750025231247102e-21,0.000000000000000000e+00
1.257539346840865269e-19,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.913552622574687559e-21,0.000000000000000000e+00
1.000000000000000000e+00,8.646034014859236142e-21,0.000000000000000000e+00
9.999999999965927255e-01,3.407257158782709843e-12,0.000000000000000000e+00
4.545480598886908027e-98,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.496108069428145984e-21,0.000000000000000000e+00
8.572895727553894744e-108,1.000000000000000000e+00,0.000000000000000000e+00
2.759204574087835165e-110,1.000000000000000000e+00,0.000000000000000000e+00
3.854007115801204064e-76,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.839644929721323037e-21,0.000000000000000000e+00
9.999999999998896438e-01,1.103540453109033880e-13,0.000000000000000000e+00
1.000000000000000000e+00,5.673275285928744810e-21,0.000000000000000000e+00
1.000000000000000000e+00,8.524091595325094853e-21,0.000000000000000000e+00
1.142740971044075247e-68,1.000000000000000000e+00,0.000000000000000000e+00
9.996555282735357650e-01,3.444717264642088868e-04,0.000000000000000000e+00
5.440140298562987260e-03,9.945598597014370101e-01,0.000000000000000000e+00
1.000000000000000000e+00,7.182273239503862338e-21,0.000000000000000000e+00
1.000000000000000000e+00,7.817547721091058353e-21,0.000000000000000000e+00
1.000000000000000000e+00,9.414342128602330129e-21,0.000000000000000000e+00
4.428622127545343627e-92,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
