Fecha,TDV Control-2L(µm) P14,TDV Control-2L (µm) P15,TDV 45SDI-2L (µm) P6,TDV 45SDI-2L (µm) P11
2016-06-23 03:59:59.934,409.7999999999997,1074.8999999999996,522.7000000000003,795.8999999999996
2016-06-23 04:14:59.934,417.1999999999998,1082,524,802.5
2016-06-23 04:29:59.934,423.39999999999964,1086.5,525.2000000000003,809.8999999999996
2016-06-23 04:44:59.934,430.7999999999997,1093.6000000000004,529.7000000000003,813.8999999999996
2016-06-23 04:59:59.934,436.39999999999964,1101.8999999999996,533.5,817.1000000000004
2016-06-23 05:14:59.934,440.0999999999999,1105.1000000000004,537.3000000000002,821.1000000000004
2016-06-23 05:29:59.934,443.7999999999997,1109.6000000000004,536.5999999999999,826.5
2016-06-23 05:44:59.934,450.5999999999999,1110.8999999999996,538.5,831.1000000000004
2016-06-23 05:59:59.934,454.89999999999964,1118,542.3000000000002,836.5
2016-06-23 06:14:59.934,458,1122.5,537.9000000000001,834.5
2016-06-23 06:29:59.934,456.7999999999997,1125,533.5,830.5
2016-06-23 06:44:59.934,452.5,1123.8000000000002,518.8000000000002,819.8999999999996
2016-06-23 06:59:59.934,443.1999999999998,1118,502.3000000000002,800.5
2016-06-23 07:14:59.934,432.5999999999999,1114.8000000000002,483.9000000000001,779.8000000000002
2016-06-23 07:29:59.934,422.0999999999999,1109,461.5999999999999,760.5
2016-06-23 07:44:59.934,411.6999999999998,1103.8000000000002,445,739.8000000000002
2016-06-23 07:59:59.934,406.6999999999998,1094.8999999999996,426.7000000000003,724.3999999999996
2016-06-23 08:14:59.934,400.5,1091.1000000000004,413.3000000000002,711.1000000000004
2016-06-23 08:29:59.934,398,1088.3999999999996,394.9000000000001,697.8000000000002
2016-06-23 08:44:59.934,393.0999999999999,1092.3000000000002,376.4000000000001,689
2016-06-23 08:59:59.934,393.6999999999998,1088.3999999999996,370.5999999999999,677.8000000000002
2016-06-23 09:14:59.934,393.0999999999999,1078.1999999999998,367.5,670.3999999999996
2016-06-23 09:29:59.934,393.6999999999998,1062.8000000000002,369.5,681.8000000000002
2016-06-23 09:44:59.934,388.0999999999999,1059.5,373.3000000000002,688.3999999999996
2016-06-23 09:59:59.934,385.6999999999998,1064.1000000000004,381.5,697
2016-06-23 10:14:59.934,382,1061.3999999999996,388.5,706.3999999999996
2016-06-23 10:29:59.934,374.5999999999999,1062.1999999999998,394.9000000000001,712.3999999999996
2016-06-23 10:44:59.934,361.5999999999999,1051.8000000000002,394.3000000000002,707.1000000000004
2016-06-23 10:59:59.934,348.5999999999999,1041.6000000000004,390.4000000000001,699.8000000000002
2016-06-23 11:14:59.934,331.89999999999964,1031.3000000000002,387.8000000000002,687
2016-06-23 11:29:59.934,310.2999999999997,1020.3999999999996,379,672.3999999999996
2016-06-23 11:44:59.934,288,1006.8999999999996,368.7000000000003,646.3999999999996
2016-06-23 11:59:59.934,261.5,986.3000000000002,351,620.3999999999996
2016-06-23 12:14:59.934,237.39999999999964,969.6999999999998,335.0999999999999,589.6999999999998
2016-06-23 12:29:59.934,207,946.6000000000004,316.5999999999999,552.3000000000002
2016-06-23 12:44:59.934,181,923.5,300.0999999999999,514.8999999999996
2016-06-23 12:59:59.934,154.5,898.3999999999996,281,468.89999999999964
2016-06-23 13:14:59.934,121.69999999999982,879.1999999999998,261.9000000000001,426.3000000000002
2016-06-23 13:29:59.934,86.5,850.8999999999996,239,382.1999999999998
2016-06-23 13:44:59.934,55.69999999999982,823.3000000000002,214.20000000000027,336.8000000000002
2016-06-23 13:59:59.934,19.09999999999991,797.6000000000004,197.0999999999999,291.5
2016-06-23 14:14:59.934,-15.5,770.6000000000004,173,245.5
2016-06-23 14:29:59.934,-52.600000000000364,734,151.30000000000018,204.0999999999999
2016-06-23 14:44:59.934,-90.80000000000018,683.3000000000002,134.80000000000018,161.5
2016-06-23 14:59:59.934,-127.90000000000009,635.8000000000002,111.20000000000027,120.69999999999982
2016-06-23 15:14:59.934,-168.10000000000036,583.1999999999998,96.70000000000027,97.40000000000009
2016-06-23 15:29:59.934,-200.20000000000027,536.3000000000002,82.59999999999991,73.40000000000009
2016-06-23 15:44:59.934,-233.60000000000036,491.3000000000002,71.20000000000027,57.40000000000009
2016-06-23 15:59:59.934,-262.7000000000003,450.89999999999964,64.30000000000018,40
2016-06-23 16:14:59.934,-286.8000000000002,415.60000000000036,67.40000000000009,32.59999999999991
2016-06-23 16:29:59.934,-308.5,388.60000000000036,70,24.59999999999991
2016-06-23 16:44:59.934,-325.7000000000003,362.3000000000002,75,19.40000000000009
2016-06-23 16:59:59.934,-335.60000000000036,347.60000000000036,78.80000000000018,18.59999999999991
2016-06-23 17:14:59.934,-340.60000000000036,344.89999999999964,88.30000000000018,18.59999999999991
2016-06-23 17:29:59.934,-339.3000000000002,352,100.5,29.40000000000009
2016-06-23 17:44:59.934,-325.2000000000003,361.10000000000036,106.80000000000018,43.40000000000009
2016-06-23 17:59:59.934,-313.4000000000001,374.60000000000036,120.20000000000027,57.40000000000009
2016-06-23 18:14:59.934,-292.4000000000001,389.1999999999998,129.0999999999999,75.40000000000009
2016-06-23 18:29:59.934,-269.5,413.10000000000036,139.20000000000027,95.40000000000009
2016-06-23 18:44:59.934,-242.30000000000018,440,160.20000000000027,125.40000000000009
2016-06-23 18:59:59.934,-205.80000000000018,467.60000000000036,181.20000000000027,159.5
2016-06-23 19:14:59.934,-167.60000000000036,501,195.9000000000001,200.69999999999982
2016-06-23 19:29:59.934,-127.30000000000018,535,223.80000000000018,246.80000000000018
2016-06-23 19:44:59.934,-87.80000000000018,573.5,242.80000000000018,296.8000000000002
2016-06-23 19:59:59.934,-43.30000000000018,605.6999999999998,272.2000000000003,346.1999999999998
2016-06-23 20:14:59.934,-8.100000000000364,646.1000000000004,289.9000000000001,388.89999999999964
2016-06-23 20:29:59.934,29.699999999999818,678.1999999999998,314.0999999999999,436.89999999999964
2016-06-23 20:44:59.934,61.79999999999973,709.6999999999998,331.3000000000002,473.6999999999998
2016-06-23 20:59:59.934,93.29999999999973,743,347.8000000000002,506.89999999999964
2016-06-23 21:14:59.934,124.79999999999973,773.3000000000002,367.5,534.3000000000002
2016-06-23 21:29:59.934,148.39999999999964,798.3000000000002,379.5999999999999,559
2016-06-23 21:44:59.934,171.79999999999973,822,393.5,575
2016-06-23 21:59:59.934,197.19999999999982,843.8000000000002,408.2000000000003,590.3999999999996
2016-06-23 22:14:59.934,216.29999999999973,864.3999999999996,419.0999999999999,603.6999999999998
2016-06-23 22:29:59.934,234.19999999999982,882.3000000000002,427.3000000000002,620.3999999999996
2016-06-23 22:44:59.934,252.19999999999982,897.6999999999998,436.2000000000003,631.8000000000002
2016-06-23 22:59:59.934,271.2999999999997,914.5,445,646.3999999999996
2016-06-23 23:14:59.934,285.5999999999999,930.5,454,657
2016-06-23 23:29:59.934,303.39999999999964,944,463.5,669.8000000000002
2016-06-23 23:44:59.934,315.2999999999997,956.8000000000002,473.7000000000003,681
2016-06-23 23:59:59.934,327.5,967.8000000000002,480.7000000000003,694.3999999999996
2016-06-24 00:14:59.934,343.0999999999999,981.8999999999996,487.7000000000003,703
2016-06-24 00:29:59.934,356,992.8000000000002,494,709.1000000000004
2016-06-24 00:44:59.934,363.5,1003.1000000000004,498.5,719.1000000000004
2016-06-24 00:59:59.934,371.5,1008.1999999999998,501.0999999999999,725.8000000000002
2016-06-24 01:14:59.934,381.2999999999997,1014.6000000000004,502.3000000000002,731.8000000000002
2016-06-24 01:29:59.934,388.0999999999999,1022.8999999999996,508.7000000000003,740.3999999999996
2016-06-24 01:44:59.934,396.0999999999999,1031.3000000000002,513.7000000000003,748.5
2016-06-24 01:59:59.934,405.39999999999964,1039.6999999999998,515.5999999999999,755.8000000000002
2016-06-24 02:14:59.934,413.5,1046,521.3000000000002,763.1000000000004
2016-06-24 02:29:59.934,419.6999999999998,1049.8999999999996,522.7000000000003,768.5
2016-06-24 02:44:59.934,423.39999999999964,1059.5,529,774.5
2016-06-24 02:59:59.934,428.39999999999964,1064.6999999999998,529.7000000000003,783.1000000000004
2016-06-24 03:14:59.934,436.89999999999964,1070.5,532.2000000000003,785.8999999999996
2016-06-24 03:29:59.934,441.2999999999997,1074.8999999999996,533.5,791.8999999999996
2016-06-24 03:44:59.934,449.2999999999997,1079.5,539.2000000000003,800.5
2016-06-24 03:59:59.934,454.2999999999997,1086.5,541.7000000000003,806.5
2016-06-24 04:14:59.934,458.5999999999999,1089.1000000000004,543,813.1000000000004
2016-06-24 04:29:59.934,465.39999999999964,1093.6000000000004,548.8000000000002,821.8999999999996
2016-06-24 04:44:59.934,471.5999999999999,1101.8999999999996,553.2000000000003,829.1000000000004
2016-06-24 04:59:59.934,479,1108.3999999999996,557.5999999999999,835.1000000000004
2016-06-24 05:14:59.934,484,1116.1000000000004,562.7000000000003,844.5
2016-06-24 05:29:59.934,493.2999999999997,1120.5,565.9000000000001,847.1000000000004
2016-06-24 05:44:59.934,498.0999999999999,1128.3000000000002,567.0999999999999,856.5
2016-06-24 05:59:59.934,505.5,1132.1000000000004,571.7000000000003,859.8999999999996
2016-06-24 06:14:59.934,506.7999999999997,1137.8999999999996,568.4000000000001,861.1000000000004
2016-06-24 06:29:59.934,504.39999999999964,1141.6999999999998,560.8000000000002,857.1000000000004
2016-06-24 06:44:59.934,498.7999999999997,1136.6000000000004,550,844.5
2016-06-24 06:59:59.934,493.2999999999997,1135.3999999999996,533.5,827.8999999999996
2016-06-24 07:14:59.934,484,1128.3000000000002,515.5999999999999,808.5
2016-06-24 07:29:59.934,471.5999999999999,1125,497.3000000000002,786.5
2016-06-24 07:44:59.934,458.5999999999999,1120.5,474.4000000000001,761.1000000000004
2016-06-24 07:59:59.934,446.89999999999964,1110.8999999999996,461,741.8000000000002
2016-06-24 08:14:59.934,434.5,1102.6000000000004,438.0999999999999,715.8000000000002
2016-06-24 08:29:59.934,428.39999999999964,1101.8999999999996,410.7000000000003,692.3999999999996
2016-06-24 08:44:59.934,415.39999999999964,1103.8000000000002,389.0999999999999,671
2016-06-24 08:59:59.934,406.6999999999998,1096.1000000000004,378.3000000000002,663
2016-06-24 09:14:59.934,395,1085.8999999999996,370.0999999999999,655
2016-06-24 09:29:59.934,386.89999999999964,1078.1999999999998,370.5999999999999,659.8000000000002
2016-06-24 09:44:59.934,371.5,1071.1000000000004,376.4000000000001,660.3999999999996
2016-06-24 09:59:59.934,363.5,1069.1000000000004,382.0999999999999,665.8000000000002
2016-06-24 10:14:59.934,351.0999999999999,1062.1999999999998,386.5999999999999,664.3999999999996
2016-06-24 10:29:59.934,335.5999999999999,1052.5,387.8000000000002,661.8000000000002
2016-06-24 10:44:59.934,320.7999999999997,1042.1999999999998,386.5999999999999,655
2016-06-24 10:59:59.934,301.5999999999999,1030,377.7000000000003,634.3999999999996
2016-06-24 11:14:59.934,275.5999999999999,1014.6000000000004,370.5999999999999,617
2016-06-24 11:29:59.934,251.5,999.1999999999998,357.3000000000002,591.6999999999998
2016-06-24 11:44:59.934,227.39999999999964,979.8999999999996,345.9000000000001,558.3000000000002
2016-06-24 11:59:59.934,193.39999999999964,955.5,322.4000000000001,522.8999999999996
2016-06-24 12:14:59.934,162.5,934.3000000000002,303.3000000000002,480.3000000000002
2016-06-24 12:29:59.934,129.0999999999999,901.6000000000004,283.5999999999999,431.60000000000036
2016-06-24 12:44:59.934,93.89999999999964,874.6000000000004,261.9000000000001,386.89999999999964
2016-06-24 12:59:59.934,58.69999999999982,845.6999999999998,238.4000000000001,335.60000000000036
2016-06-24 13:14:59.934,26,813.6999999999998,218.80000000000018,285.5
2016-06-24 13:29:59.934,-9.200000000000273,785.3999999999996,196.5,242.80000000000018
2016-06-24 13:44:59.934,-40.80000000000018,753.3000000000002,179.9000000000001,193.5
2016-06-24 13:59:59.934,-76,727,156.4000000000001,146.0999999999999
2016-06-24 14:14:59.934,-110.10000000000036,688.5,132.9000000000001,90.69999999999982
2016-06-24 14:29:59.934,-146.5,653.8000000000002,111.90000000000009,58
2016-06-24 14:44:59.934,-183.60000000000036,605,92.90000000000009,32
2016-06-24 14:59:59.934,-218.20000000000027,554.8999999999996,79.5,6
2016-06-24 15:14:59.934,-250.30000000000018,510.60000000000036,66.80000000000018,-25.40000000000009
2016-06-24 15:29:59.934,-283.7000000000003,467.60000000000036,52.80000000000018,-44
2016-06-24 15:44:59.934,-316.5,422.6999999999998,43.90000000000009,-56.69999999999982
2016-06-24 15:59:59.934,-344.9000000000001,382.89999999999964,43.30000000000018,-72.09999999999991
2016-06-24 16:14:59.934,-364.10000000000036,351.39999999999964,43.90000000000009,-73.40000000000009
2016-06-24 16:29:59.934,-380.8000000000002,328.89999999999964,53.40000000000009,-74.69999999999982
2016-06-24 16:44:59.934,-396.2000000000003,301.39999999999964,64.90000000000009,-76.69999999999982
2016-06-24 16:59:59.934,-403,286,76.30000000000018,-64.69999999999982
2016-06-24 17:14:59.934,-406.8000000000002,282.6999999999998,79.5,-58.69999999999982
2016-06-24 17:29:59.934,-402.4000000000001,284,91,-58.09999999999991
2016-06-24 17:44:59.934,-389.4000000000001,294.3000000000002,101.09999999999991,-52.69999999999982
2016-06-24 17:59:59.934,-373.4000000000001,307.6999999999998,111.20000000000027,-37.40000000000009
2016-06-24 18:14:59.934,-353.60000000000036,328.3000000000002,123.40000000000009,-15.400000000000091
2016-06-24 18:29:59.934,-327.60000000000036,352.6999999999998,134.0999999999999,12.599999999999909
2016-06-24 18:44:59.934,-297.9000000000001,378.39999999999964,153.9000000000001,45.40000000000009
2016-06-24 18:59:59.934,-262.7000000000003,410.39999999999964,169.80000000000018,87.40000000000009
2016-06-24 19:14:59.934,-218.80000000000018,443.89999999999964,193.30000000000018,136.0999999999999
2016-06-24 19:29:59.934,-178,484.89999999999964,212.30000000000018,184.0999999999999
2016-06-24 19:44:59.934,-134.20000000000027,522.8999999999996,234.5999999999999,240.0999999999999
2016-06-24 19:59:59.934,-93.40000000000009,560.6999999999998,249.9000000000001,290.8000000000002
2016-06-24 20:14:59.934,-59.30000000000018,593.3999999999996,273.4000000000001,336.1999999999998
2016-06-24 20:29:59.934,-24.100000000000364,625.5,287.4000000000001,379.60000000000036
2016-06-24 20:44:59.934,11.099999999999909,656.3999999999996,303.9000000000001,415.60000000000036
2016-06-24 20:59:59.934,37.09999999999991,691,318,446.89999999999964
2016-06-24 21:14:59.934,64.19999999999982,715.5,330,469.6999999999998
2016-06-24 21:29:59.934,91.5,737.8999999999996,342.8000000000002,490.89999999999964
2016-06-24 21:44:59.934,115,763.6000000000004,356.0999999999999,511.6999999999998
2016-06-24 21:59:59.934,135.39999999999964,787.3000000000002,366.8000000000002,522.8999999999996
2016-06-24 22:14:59.934,157.5999999999999,805.3000000000002,377.7000000000003,541.6999999999998
2016-06-24 22:29:59.934,177.29999999999973,822.6000000000004,387.2000000000003,558.3000000000002
2016-06-24 22:44:59.934,194.69999999999982,840.6999999999998,397.4000000000001,571
2016-06-24 22:59:59.934,212.5999999999999,859.8999999999996,405,583
2016-06-24 23:14:59.934,229.29999999999973,872.6999999999998,414.5,595
2016-06-24 23:29:59.934,245.89999999999964,886.1999999999998,423.5,603
2016-06-24 23:44:59.934,258.89999999999964,899.6999999999998,426,613
2016-06-24 23:59:59.934,267.5999999999999,910.6000000000004,431.7000000000003,620.3999999999996
2016-06-25 00:14:59.934,277.5,921.6000000000004,436.2000000000003,627.8000000000002
2016-06-25 00:29:59.934,292.2999999999997,929.3000000000002,439.3000000000002,632.3999999999996
2016-06-25 00:44:59.934,296.6999999999998,938.8999999999996,443.8000000000002,637.8000000000002
2016-06-25 00:59:59.934,309.6999999999998,944,448.9000000000001,646.3999999999996
2016-06-25 01:14:59.934,318.2999999999997,952.3999999999996,454.5999999999999,655.8000000000002
2016-06-25 01:29:59.934,328.7999999999997,960.6999999999998,459.0999999999999,661.8000000000002
2016-06-25 01:44:59.934,339.89999999999964,972.1999999999998,462.9000000000001,668.3999999999996
2016-06-25 01:59:59.934,345.5,979.3000000000002,465.4000000000001,677.8000000000002
2016-06-25 02:14:59.934,352.2999999999997,986.3000000000002,473.0999999999999,684.3999999999996
2016-06-25 02:29:59.934,366.5,996,473.7000000000003,694.3999999999996
2016-06-25 02:44:59.934,372,1004.3999999999996,479.4000000000001,699.8000000000002
2016-06-25 02:59:59.934,379.5,1008.8000000000002,482.5999999999999,703
2016-06-25 03:14:59.934,388.6999999999998,1014,487.7000000000003,709.8000000000002
2016-06-25 03:29:59.934,391.89999999999964,1019.8000000000002,485.8000000000002,717.8000000000002
2016-06-25 03:44:59.934,396.7999999999997,1025.6000000000004,492.7000000000003,726.3999999999996
2016-06-25 03:59:59.934,403.5999999999999,1031.8999999999996,492.7000000000003,731.8000000000002
2016-06-25 04:14:59.934,409.7999999999997,1037.1000000000004,497.9000000000001,733.8000000000002
2016-06-25 04:29:59.934,414.0999999999999,1041,501.7000000000003,740.3999999999996
2016-06-25 04:44:59.934,419.0999999999999,1046,502.3000000000002,745.8000000000002
2016-06-25 04:59:59.934,425.7999999999997,1051.8000000000002,505.5,754.5
2016-06-25 05:14:59.934,431.39999999999964,1057,509.9000000000001,761.1000000000004
2016-06-25 05:29:59.934,441.2999999999997,1063.3999999999996,516.9000000000001,771.8000000000002
2016-06-25 05:44:59.934,448.0999999999999,1071.1000000000004,520.7000000000003,779.1000000000004
2016-06-25 05:59:59.934,454.89999999999964,1077.6000000000004,524.5999999999999,787.8999999999996
2016-06-25 06:14:59.934,460.5,1084,524.5999999999999,786.5
2016-06-25 06:29:59.934,454.89999999999964,1086.5,521.3000000000002,780.5
2016-06-25 06:44:59.934,449.89999999999964,1080.6999999999998,502.3000000000002,766.5
2016-06-25 06:59:59.934,447.5,1078.1999999999998,485.8000000000002,748.5
2016-06-25 07:14:59.934,430.7999999999997,1075.6000000000004,467.3000000000002,725.1000000000004
2016-06-25 07:29:59.934,417.7999999999997,1072.3999999999996,443.0999999999999,698.3999999999996
2016-06-25 07:44:59.934,403,1064.6999999999998,426.7000000000003,677
2016-06-25 07:59:59.934,396.7999999999997,1051.1999999999998,410.0999999999999,653
2016-06-25 08:14:59.934,393.0999999999999,1045.3999999999996,390.4000000000001,633
2016-06-25 08:29:59.934,390.5999999999999,1049.3000000000002,361.0999999999999,613
2016-06-25 08:44:59.934,382.5999999999999,1058.8999999999996,343.3000000000002,600.3999999999996
2016-06-25 08:59:59.934,375.1999999999998,1051.1999999999998,333.2000000000003,596.3999999999996
2016-06-25 09:14:59.934,362.7999999999997,1044.8000000000002,332.5,593.6999999999998
2016-06-25 09:29:59.934,354.7999999999997,1032.5,330.5999999999999,592.3999999999996
2016-06-25 09:44:59.934,338.6999999999998,1022.8999999999996,335.0999999999999,596.3999999999996
2016-06-25 09:59:59.934,328.1999999999998,1024.8000000000002,344.7000000000003,604.3999999999996
2016-06-25 10:14:59.934,317.6999999999998,1021,356.0999999999999,615
2016-06-25 10:29:59.934,310.2999999999997,1014.6000000000004,363.7000000000003,623
2016-06-25 10:44:59.934,299.0999999999999,1005,365.5999999999999,617.6999999999998
2016-06-25 10:59:59.934,286.1999999999998,993.3999999999996,366.8000000000002,606.3999999999996
2016-06-25 11:14:59.934,267.5999999999999,980.5,361.8000000000002,589.6999999999998
2016-06-25 11:29:59.934,245.89999999999964,967.8000000000002,351.5999999999999,569.6999999999998
2016-06-25 11:44:59.934,222.5,952.3999999999996,339.5,549.6999999999998
2016-06-25 11:59:59.934,200.29999999999973,934.3000000000002,327.5,515.6999999999998
2016-06-25 12:14:59.934,173.5999999999999,918.3000000000002,312.2000000000003,477.6999999999998
2016-06-25 12:29:59.934,149.5,897.6999999999998,294.3000000000002,444.89999999999964
2016-06-25 12:44:59.934,125.39999999999964,875.8999999999996,277.2000000000003,400.89999999999964
2016-06-25 12:59:59.934,99.5,852.8000000000002,261.3000000000002,362.1999999999998
2016-06-25 13:14:59.934,69.79999999999973,824.5,242.30000000000018,323.60000000000036
2016-06-25 13:29:59.934,43.29999999999973,799.5,225.0999999999999,280.8000000000002
2016-06-25 13:44:59.934,13.599999999999909,772.5,204.0999999999999,234.80000000000018
2016-06-25 13:59:59.934,-14.200000000000273,752.1000000000004,183.70000000000027,188.0999999999999
2016-06-25 14:14:59.934,-42.600000000000364,727.6000000000004,166,140.69999999999982
2016-06-25 14:29:59.934,-75.40000000000009,690.3999999999996,142.5,96
2016-06-25 14:44:59.934,-105.10000000000036,650,131,74
2016-06-25 14:59:59.934,-134.20000000000027,605.6999999999998,115.80000000000018,54
2016-06-25 15:14:59.934,-155.70000000000027,561.3999999999996,103.59999999999991,35.40000000000009
2016-06-25 15:29:59.934,-178,524.8000000000002,99.80000000000018,24
2016-06-25 15:44:59.934,-196,499,99.80000000000018,18.59999999999991
2016-06-25 15:59:59.934,-211.4000000000001,474.6999999999998,104.30000000000018,15.400000000000091
2016-06-25 16:14:59.934,-226.9000000000001,454.10000000000036,114.40000000000009,13.400000000000091
2016-06-25 16:29:59.934,-237.30000000000018,434.3000000000002,129.0999999999999,21.40000000000009
2016-06-25 16:44:59.934,-241,413.6999999999998,152,32
2016-06-25 16:59:59.934,-236.20000000000027,407.3000000000002,168.5,42
2016-06-25 17:14:59.934,-224.30000000000018,429.10000000000036,181.80000000000018,54.59999999999991
2016-06-25 17:29:59.934,-201.5,444.5,201.5999999999999,78.69999999999982
2016-06-25 17:44:59.934,-180.5,463.1999999999998,214.20000000000027,98.69999999999982
2016-06-25 17:59:59.934,-157.60000000000036,484.3000000000002,227.5999999999999,125.40000000000009
2016-06-25 18:14:59.934,-136,511.3000000000002,239,148.69999999999982
2016-06-25 18:29:59.934,-110.70000000000027,534.3999999999996,249.9000000000001,182.69999999999982
2016-06-25 18:44:59.934,-82.30000000000018,563.3000000000002,260.7000000000003,212.69999999999982
2016-06-25 18:59:59.934,-48.20000000000027,594.1000000000004,272.8000000000002,252.0999999999999
2016-06-25 19:14:59.934,-19.800000000000182,619.8000000000002,284.8000000000002,295.5
2016-06-25 19:29:59.934,13.599999999999909,652.5,297.5999999999999,339.60000000000036
2016-06-25 19:44:59.934,47,680.1000000000004,316.5999999999999,378.1999999999998
2016-06-25 19:59:59.934,78.5,707.8000000000002,324.9000000000001,422.1999999999998
2016-06-25 20:14:59.934,113.69999999999982,739.8000000000002,343.3000000000002,457.60000000000036
2016-06-25 20:29:59.934,146.5,771.3000000000002,356.0999999999999,492.3000000000002
2016-06-25 20:44:59.934,173.5999999999999,793.1000000000004,370.0999999999999,518.8999999999996
2016-06-25 20:59:59.934,195.29999999999973,819.5,379.5999999999999,541.6999999999998
2016-06-25 21:14:59.934,220,834.1999999999998,395.4000000000001,561
2016-06-25 21:29:59.934,238.5,851.5,403.8000000000002,574.3000000000002
2016-06-25 21:44:59.934,254.5999999999999,869.6000000000004,412.5999999999999,589
2016-06-25 21:59:59.934,270.6999999999998,882.3000000000002,420.2000000000003,597.6999999999998
2016-06-25 22:14:59.934,284.2999999999997,896.5,424.8000000000002,608.3999999999996
2016-06-25 22:29:59.934,300.39999999999964,910.6000000000004,430.5,615.6999999999998
2016-06-25 22:44:59.934,311.5,920.8000000000002,434.3000000000002,626.3999999999996
2016-06-25 22:59:59.934,319,933.6999999999998,440.5999999999999,629
2016-06-25 23:14:59.934,333.0999999999999,939.5,446.4000000000001,637.8000000000002
2016-06-25 23:29:59.934,341.1999999999998,952.3999999999996,450.8000000000002,645
2016-06-25 23:44:59.934,348.5999999999999,960.1000000000004,451.5,653
2016-06-25 23:59:59.934,354.1999999999998,968.3999999999996,456.5,659
2016-06-26 00:14:59.934,365.2999999999997,976.6999999999998,461.5999999999999,661.8000000000002
2016-06-26 00:29:59.934,372,985.1000000000004,463.5,667
2016-06-26 00:44:59.934,376.39999999999964,994,463.5,666.3999999999996
2016-06-26 00:59:59.934,382.5999999999999,1001.1000000000004,467.9000000000001,673.8000000000002
2016-06-26 01:14:59.934,387.5999999999999,1000.5,470.5999999999999,679.8000000000002
2016-06-26 01:29:59.934,393.6999999999998,1006.8999999999996,471.7000000000003,684.3999999999996
2016-06-26 01:44:59.934,401.0999999999999,1015.1999999999998,477.5,692.3999999999996
2016-06-26 01:59:59.934,404.7999999999997,1019.1000000000004,483.9000000000001,697.8000000000002
2016-06-26 02:14:59.934,412.7999999999997,1026.1999999999998,487,703
2016-06-26 02:29:59.934,419.0999999999999,1034.5,487.7000000000003,713.1000000000004
2016-06-26 02:44:59.934,424.6999999999998,1036.3999999999996,492.7000000000003,718.3999999999996
2016-06-26 02:59:59.934,431.39999999999964,1042.1999999999998,494,722.3999999999996
2016-06-26 03:14:59.934,436.39999999999964,1048,495.9000000000001,729.1000000000004
2016-06-26 03:29:59.934,437.5999999999999,1053.1000000000004,499.8000000000002,737.1000000000004
2016-06-26 03:44:59.934,448.0999999999999,1055.6999999999998,506.0999999999999,742.3999999999996
2016-06-26 03:59:59.934,453,1060.8000000000002,508,751.1000000000004
2016-06-26 04:14:59.934,456.7999999999997,1066,507.4000000000001,757.8000000000002
2016-06-26 04:29:59.934,458.5999999999999,1070.5,515,762.5
2016-06-26 04:44:59.934,464.7999999999997,1074.8999999999996,516.9000000000001,770.5
2016-06-26 04:59:59.934,470.2999999999997,1075.6000000000004,519.4000000000001,773.8000000000002
2016-06-26 05:14:59.934,477.1999999999998,1081.3999999999996,525.2000000000003,782.5
2016-06-26 05:29:59.934,480.89999999999964,1087.1999999999998,528.4000000000001,791.1000000000004
2016-06-26 05:44:59.934,487.6999999999998,1093.6000000000004,529.7000000000003,799.1000000000004
2016-06-26 05:59:59.934,494.39999999999964,1103.8000000000002,530.9000000000001,803.8999999999996
2016-06-26 06:14:59.934,501.7999999999997,1111.5,535.4000000000001,806.5
2016-06-26 06:29:59.934,505,1115.3999999999996,531.5999999999999,807.1000000000004
2016-06-26 06:44:59.934,506.7999999999997,1120.5,528.4000000000001,803.8999999999996
2016-06-26 06:59:59.934,507.39999999999964,1121.1000000000004,516.3000000000002,795.1000000000004
2016-06-26 07:14:59.934,494.39999999999964,1112.8000000000002,503,783.1000000000004
2016-06-26 07:29:59.934,484.5999999999999,1112.1999999999998,488.3000000000002,767.1000000000004
2016-06-26 07:44:59.934,480.89999999999964,1107.6999999999998,475.5999999999999,759.8000000000002
2016-06-26 07:59:59.934,477.6999999999998,1110.3000000000002,469.2000000000003,749.8000000000002
2016-06-26 08:14:59.934,471,1103.1999999999998,444.4000000000001,727.8000000000002
2016-06-26 08:29:59.934,467.2999999999997,1106.5,432.4000000000001,719.1000000000004
2016-06-26 08:44:59.934,465.39999999999964,1112.1999999999998,417.7000000000003,703.8000000000002
2016-06-26 08:59:59.934,461,1106.5,406.3000000000002,691
2016-06-26 09:14:59.934,459.1999999999998,1107.1000000000004,404.4000000000001,683
2016-06-26 09:29:59.934,461.6999999999998,1096.8000000000002,406.9000000000001,680.3999999999996
2016-06-26 09:44:59.934,461,1097.3999999999996,412,685.8000000000002
2016-06-26 09:59:59.934,466.5999999999999,1105.6999999999998,419.5999999999999,697
2016-06-26 10:14:59.934,470.2999999999997,1113.3999999999996,431.7000000000003,709.1000000000004
2016-06-26 10:29:59.934,476.5999999999999,1117.3000000000002,443.0999999999999,715.1000000000004
2016-06-26 10:44:59.934,468.5,1115.3999999999996,448.9000000000001,719.1000000000004
2016-06-26 10:59:59.934,460.5,1111.5,450.2000000000003,718.3999999999996
2016-06-26 11:14:59.934,451.1999999999998,1107.1000000000004,448.3000000000002,708.3999999999996
2016-06-26 11:29:59.934,435.7999999999997,1095.5,442.5,697
2016-06-26 11:44:59.934,420.89999999999964,1087.8000000000002,430.5,679.8000000000002
2016-06-26 11:59:59.934,402.39999999999964,1076.8000000000002,422.9000000000001,660.3999999999996
