,Fecha,estado real,estado estimado,error,probabilidad estado 1,probabilidad estado 2,probabilidad estado 3
LTP 45RDI-PB_2,2015-07-06,2.0,1.0,1.0,0.7532043196195013,0.2449568602691544,0.0018388201113442818
LTP 45RDI-PB_2,2015-07-07,1.0,1.0,0.0,0.9267527338191218,0.0731586673170494,8.859886382869989e-05
LTP 45RDI-PB_2,2015-07-08,2.0,2.0,0.0,0.05709666066683641,0.5887223516038269,0.3541809877293367
LTP 45RDI-PB_2,2015-07-09,1.0,2.0,-1.0,0.3374618098609211,0.6472092898315476,0.015328900307531373
LTP 45RDI-PB_2,2015-07-10,1.0,1.0,0.0,0.8355462096564854,0.16376348765625723,0.0006903026872572749
LTP 45RDI-PB_2,2015-07-11,2.0,3.0,-1.0,0.00936757404744263,0.2716840193085523,0.7189484066440051
LTP 45RDI-PB_2,2015-07-12,2.0,1.0,1.0,0.6261306867319785,0.3707777884012884,0.0030915248667332204
LTP 45RDI-PB_2,2015-07-13,2.0,1.0,1.0,0.8431330771122933,0.15605617963354743,0.0008107432541594273
LTP 45RDI-PB_2,2015-07-14,1.0,1.0,0.0,0.8510943318260628,0.1476747772885324,0.0012308908854049613
LTP 45RDI-PB_2,2015-07-15,2.0,1.0,1.0,0.6936096835287262,0.3006091987736315,0.005781117697642264
LTP 45RDI-PB_2,2015-07-16,1.0,1.0,0.0,0.8752633006986896,0.12441420646143005,0.00032249283988039225
LTP 45RDI-PB_2,2015-07-17,1.0,1.0,0.0,0.8811185023975382,0.11870703132471425,0.00017446627774765476
LTP 45RDI-PB_2,2015-07-18,2.0,2.0,0.0,0.16756332211295336,0.7185916422192296,0.11384503566781706
LTP 45RDI-PB_2,2015-07-19,2.0,1.0,1.0,0.8264564797835335,0.17301750332207208,0.0005260168943943148
LTP 45RDI-PB_2,2015-07-20,1.0,1.0,0.0,0.9081135300632018,0.09166745942413794,0.00021901051266022816
LTP 45RDI-PB_2,2015-07-21,2.0,2.0,0.0,0.10563822489169512,0.640301688471729,0.254060086636576
LTP 45RDI-PB_2,2015-07-22,2.0,1.0,1.0,0.8909194137356736,0.1088809209142819,0.00019966535004448536
LTP 45RDI-PB_2,2015-07-23,1.0,1.0,0.0,0.801299633079615,0.197068975136623,0.001631391783761957
LTP 45RDI-PB_2,2015-07-24,2.0,3.0,-1.0,0.0014506840672936048,0.09258303522019577,0.9059662807125107
LTP 45RDI-PB_2,2015-07-25,2.0,2.0,0.0,0.4198250774235823,0.568863818250401,0.01131110432601666
LTP 45RDI-PB_2,2015-07-26,2.0,1.0,1.0,0.8769480355077929,0.12277326588600582,0.0002786986062013595
LTP 45RDI-PB_2,2015-07-27,2.0,1.0,1.0,0.8794735783229527,0.12013169349719817,0.00039472817984931156
LTP 45RDI-PB_2,2015-07-28,1.0,1.0,0.0,0.8810702128617833,0.11842722320606816,0.0005025639321485296
LTP 45RDI-PB_2,2015-07-29,2.0,3.0,-1.0,0.0048846913432110724,0.16410723290777157,0.8310080757490174
LTP 45RDI-PB_2,2015-07-30,2.0,1.0,1.0,0.7280147350563761,0.27071091591611945,0.0012743490275043182
LTP 45RDI-PB_2,2015-07-31,1.0,1.0,0.0,0.7522328339177109,0.2400750069424957,0.007692159139793356
LTP 45RDI-PB_2,2015-08-01,2.0,3.0,-1.0,0.00035064389225920997,0.04603999221149664,0.9536093638962441
LTP 45RDI-PB_2,2015-08-02,2.0,1.0,1.0,0.8751930609122727,0.12451509541167714,0.0002918436760500595
LTP 45RDI-PB_2,2015-08-03,2.0,2.0,0.0,0.11006387547067956,0.8221766753411587,0.06775944918816168
LTP 45RDI-PB_2,2015-08-04,1.0,1.0,0.0,0.7678271150973951,0.22799163111749152,0.004181253785113336
LTP 45RDI-PB_2,2015-08-05,2.0,3.0,-1.0,0.0012099845996051688,0.0849989164438396,0.9137910989565552
LTP 45RDI-PB_2,2015-08-06,2.0,1.0,1.0,0.6096740004539668,0.38559393044719725,0.004732069098836075
LTP 45RDI-PB_2,2015-08-07,1.0,1.0,0.0,0.7615361052491153,0.23419409642794153,0.004269798322943155
LTP 45RDI-PB_2,2015-08-08,2.0,3.0,-1.0,6.03522911805619e-06,0.003908797758616042,0.9960851670122658
LTP 45RDI-PB_2,2015-08-09,2.0,3.0,-1.0,0.0006273631370243784,0.0835196847118529,0.9158529521511227
LTP 45RDI-PB_2,2015-08-10,2.0,2.0,0.0,0.3713202589669122,0.5995249770563791,0.029154763976708888
LTP 45RDI-PB_2,2015-08-11,1.0,1.0,0.0,0.8618021608000422,0.13682964426782043,0.0013681949321372273
LTP 45RDI-PB_2,2015-08-12,2.0,3.0,-1.0,0.0010629658596028164,0.07114304590131011,0.9277939882390871
LTP 45RDI-PB_2,2015-08-13,2.0,1.0,1.0,0.8323129872955114,0.1664637943731258,0.0012232183313628112
LTP 45RDI-PB_2,2015-08-14,1.0,1.0,0.0,0.8564627824275874,0.14226374353607915,0.001273474036333373
LTP 45RDI-PB_2,2015-08-15,2.0,3.0,-1.0,0.0016694606495494247,0.1020858402073119,0.8962446991431388
LTP 45RDI-PB_2,2015-08-16,2.0,1.0,1.0,0.6273715736367744,0.3704879744392741,0.002140451923951535
LTP 45RDI-PB_2,2015-08-17,2.0,2.0,0.0,0.42266128201470676,0.5695075620290565,0.007831155956236761
LTP 45RDI-PB_2,2015-08-18,1.0,1.0,0.0,0.5910061169936004,0.383898926678529,0.025094956327870593
LTP 45RDI-PB_2,2015-08-19,2.0,3.0,-1.0,0.0001425024310266363,0.026936570747650334,0.9729209268213231
LTP 45RDI-PB_2,2015-08-20,2.0,1.0,1.0,0.9056863519601329,0.0942156228614717,9.802517839539997e-05
LTP 45RDI-PB_2,2015-08-21,1.0,1.0,0.0,0.8396949225373342,0.15875268381239022,0.0015523936502756146
LTP 45RDI-PB_2,2015-08-22,2.0,3.0,-1.0,0.00016512113497704468,0.055763161411104406,0.9440717174539185
LTP 45RDI-PB_2,2015-08-23,2.0,2.0,0.0,0.02091701554920034,0.574213013118598,0.4048699713322016
LTP 45RDI-PB_2,2015-08-24,1.0,2.0,-1.0,0.14683943913552988,0.8070596032941368,0.046100957570333216
LTP 45RDI-PB_2,2015-08-25,2.0,1.0,1.0,0.7025906257911546,0.28852532870870273,0.008884045500142651
LTP 45RDI-PB_2,2015-08-26,2.0,1.0,1.0,0.5618490191626511,0.4260575731334983,0.012093407703850735
LTP 45RDI-PB_2,2015-08-27,1.0,1.0,0.0,0.9391680055736111,0.060678644056703285,0.000153350369685651
LTP 45RDI-PB_2,2015-08-28,1.0,1.0,0.0,0.9257832272198405,0.0739665176714969,0.0002502551086624452
LTP 45RDI-PB_2,2015-08-29,1.0,1.0,0.0,0.9805993840971394,0.019380461264662075,2.0154638198437586e-05
LTP 45RDI-PB_2,2015-08-30,1.0,1.0,0.0,0.9673893568872256,0.03258149816786955,2.914494490477743e-05
LTP 45RDI-PB_2,2015-08-31,1.0,1.0,0.0,0.7704096593596754,0.22509598603639272,0.004494354603931949
LTP 45RDI-PB_2,2015-09-01,1.0,1.0,0.0,0.951354589054034,0.04855396374202039,9.144720394557648e-05
LTP 45RDI-PB_2,2015-09-02,1.0,1.0,0.0,0.9311777837904383,0.06852153375795797,0.0003006824516039478
LTP 45RDI-PB_2,2015-09-03,1.0,1.0,0.0,0.969298098232001,0.030657440640454805,4.446112754429612e-05
LTP 45RDI-PB_2,2015-09-04,1.0,1.0,0.0,0.96124824996484,0.038702477962212385,4.927207294743736e-05
LTP 45RDI-PB_2,2015-09-05,1.0,1.0,0.0,0.9810089830734068,0.018982953700381083,8.063226212175738e-06
LTP 45RDI-PB_2,2015-09-06,1.0,1.0,0.0,0.9783506342001492,0.021635218345315663,1.4147454535077557e-05
LTP 45RDI-PB_2,2015-09-07,1.0,1.0,0.0,0.9564657186192393,0.04342886237185721,0.0001054190089034873
LTP 45RDI-PB_2,2015-09-08,1.0,1.0,0.0,0.945873976918936,0.053860184585163874,0.00026583849589996466
LTP 45RDI-PB_2,2015-09-09,1.0,1.0,0.0,0.8849812930738373,0.11353688497678088,0.0014818219493817376
LTP 45RDI-PB_2,2015-09-10,1.0,1.0,0.0,0.8068444919982324,0.18931250167362165,0.0038430063281459197
LTP 45RDI-PB_2,2015-09-11,1.0,1.0,0.0,0.8498462986399377,0.1487733526184487,0.0013803487416135555
LTP 45RDI-PB_2,2015-09-12,1.0,1.0,0.0,0.8115542250792581,0.18442181653282352,0.004023958387918384
LTP 45RDI-PB_2,2015-09-13,1.0,1.0,0.0,0.8673432669861902,0.13117193441158936,0.0014847986022204483
LTP 45RDI-PB_2,2015-09-14,1.0,1.0,0.0,0.8378211380560401,0.16032277693140295,0.001856085012557169
LTP 45RDI-PB_2,2015-09-15,1.0,1.0,0.0,0.8947037130480716,0.10453601255392794,0.0007602743980003864
LTP 45RDI-PB_2,2015-09-16,1.0,1.0,0.0,0.8550750302219841,0.14389995630943397,0.001025013468581856
LTP 45RDI-PB_2,2015-09-17,1.0,1.0,0.0,0.7153081666120511,0.2709465274968792,0.013745305891069707
