Fecha,TDV Control1,TDV Control2,TDV 45RDI-PB1,TDV 45RDI-PB2,TDV 45RDI-CC1,TDV 45RDI-CC2
2015-06-03 0:00,0,0,42158,0,0,0
2015-06-03 0:15,8.3,,42158,8.3,7.9,-2
2015-06-03 0:30,12.2,5.8,42158,12.2,11.5,-6
2015-06-03 0:45,17.5,,42158,17.5,9.7,-2.6
2015-06-03 1:00,23.9,11.6,42158,23.9,16.4,-1.2
2015-06-03 1:15,28.4,,42158.1,28.4,19.5,4
2015-06-03 1:30,33,34.7,42158.1,33,23.1,6
2015-06-03 1:45,27.8,,42158.1,27.8,23.7,7.3
2015-06-03 2:00,37.5,32.8,42158.1,37.5,27.9,16.6
2015-06-03 2:15,38.8,,42158.1,38.8,24.2,12.7
2015-06-03 2:30,43.3,34.7,42158.1,43.3,24.9,11.9
2015-06-03 2:45,44,,42158.1,44,24.9,13.9
2015-06-03 3:00,43.3,36.6,42158.1,43.3,24.9,7.3
2015-06-03 3:15,42.7,,42158.1,42.7,26.7,4
2015-06-03 3:30,42.7,34.7,42158.1,42.7,28.5,6.7
2015-06-03 3:45,46.6,,42158.2,46.6,31.5,8.7
2015-06-03 4:00,51.7,38.6,42158.2,51.7,34,11.3
2015-06-03 4:15,53.7,,42158.2,53.7,35.1,11.3
2015-06-03 4:30,58.3,46.3,42158.2,58.3,35.1,7.3
2015-06-03 4:45,56.3,,42158.2,56.3,35.8,11.3
2015-06-03 5:00,60.2,46.3,42158.2,60.2,35.1,11.3
2015-06-03 5:15,61.4,,42158.2,61.4,36.4,11.9
2015-06-03 5:30,62.8,42.4,42158.2,62.8,34,19.9
2015-06-03 5:45,62.8,,42158.2,62.8,34.6,19.9
2015-06-03 6:00,60.2,38.6,42158.2,60.2,29.7,17.2
2015-06-03 6:15,49.8,,42158.3,49.8,23.1,11.3
2015-06-03 6:30,47.2,42.4,42158.3,47.2,11.5,13.3
2015-06-03 6:45,48.6,,42158.3,48.6,2.4,13.9
2015-06-03 7:00,42,30.9,42158.3,42,-5.4,6
2015-06-03 7:15,33,,42158.3,33,-21.2,9.9
2015-06-03 7:30,21.3,9.7,42158.3,21.3,-40.6,5.3
2015-06-03 7:45,5.1,,42158.3,5.1,-57.6,-4.6
2015-06-03 8:00,-10.5,-15.4,42158.3,-10.5,-81.8,-10.6
2015-06-03 8:15,-29.9,,42158.3,-29.9,-101.2,-21.1
2015-06-03 8:30,-46.1,-42.3,42158.4,-46.1,-107.3,-43.7
2015-06-03 8:45,-73.9,,42158.4,-73.9,-118.2,-51.6
2015-06-03 9:00,-102.5,-65.4,42158.4,-102.5,-124.9,-71.5
2015-06-03 9:15,-121.3,,42158.4,-121.3,-132.7,-74.1
2015-06-03 9:30,-133,-71.2,42158.4,-133,-136.9,-74.7
2015-06-03 9:45,-141.3,,42158.4,-141.3,-153.3,-70.1
2015-06-03 10:00,-143.9,-98.2,42158.4,-143.9,-174,-80.1
2015-06-03 10:15,-151.1,,42158.4,-151.1,-196.4,-83.4
2015-06-03 10:30,-167.2,-123.2,42158.4,-167.2,-207.8,-93.3
2015-06-03 10:45,-183.5,,42158.4,-183.5,-224.2,-99.9
2015-06-03 11:00,-194.4,-169.5,42158.5,-194.4,-239.4,-111.8
2015-06-03 11:15,-207.4,,42158.5,-207.4,-252.7,-123.8
2015-06-03 11:30,-222.4,-204.1,42158.5,-222.4,-264.9,-132.3
2015-06-03 11:45,-241.1,,42158.5,-241.1,-280,-149.6
2015-06-03 12:00,-256.7,-260,42158.5,-256.7,-290.4,-156.9
2015-06-03 12:15,-274.9,,42158.5,-274.9,-306,-162.1
2015-06-03 12:30,-295.5,-308.1,42158.5,-295.5,-321.3,-175.4
2015-06-03 12:45,-316.9,,42158.5,-316.9,-337.6,-180.7
2015-06-03 13:00,-337.7,-354.4,42158.5,-337.7,-358.2,-195.2
2015-06-03 13:15,-354.6,,42158.6,-354.6,-371.5,-202.6
2015-06-03 13:30,-377.2,-394.8,42158.6,-377.2,-392.2,-209.8
2015-06-03 13:45,-391.5,,42158.6,-391.5,-406.7,-216.5
2015-06-03 14:00,-409,-454.5,42158.6,-409,-420,-229
2015-06-03 14:15,-423.2,,42158.6,-423.2,-434.6,-228.4
2015-06-03 14:30,-439.4,-473.8,42158.6,-439.4,-447.9,-219.7
2015-06-03 14:45,-453.7,,42158.6,-453.7,-457.6,-219.1
2015-06-03 15:00,-452.4,-508.4,42158.6,-452.4,-475.8,-203.8
2015-06-03 15:15,-444.6,,42158.6,-444.6,-485.5,-189.9
2015-06-03 15:30,-430.4,-487.3,42158.6,-430.4,-492.2,-184.7
2015-06-03 15:45,-429.1,,42158.7,-429.1,-501.3,-180.7
2015-06-03 16:00,-418.7,-477.6,42158.7,-418.7,-504.9,-174.8
2015-06-03 16:15,-419.4,,42158.7,-419.4,-518.2,-174
2015-06-03 16:30,-411,-441,42158.7,-411,-520.6,-139
2015-06-03 16:45,-423.2,,42158.7,-423.2,-521.9,-134.3
2015-06-03 17:00,-427.7,-412.1,42158.7,-427.7,-517,-115.8
2015-06-03 17:15,-417.4,,42158.7,-417.4,-509.7,-114.4
2015-06-03 17:30,-421.3,-419.8,42158.7,-421.3,-495.8,-121.8
2015-06-03 17:45,-425.2,,42158.7,-425.2,-477,-172
2015-06-03 18:00,-420.7,-414.1,42158.7,-420.7,-459.5,-195.9
2015-06-03 18:15,-415.5,,42158.8,-415.5,-440.6,-195.2
2015-06-03 18:30,-403.8,-392.9,42158.8,-403.8,-419.5,-194.6
2015-06-03 18:45,-383.8,,42158.8,-383.8,-395.8,-187.9
2015-06-03 19:00,-364.3,-354.4,42158.8,-364.3,-365.5,-178
2015-06-03 19:15,-343.5,,42158.8,-343.5,-338.8,-166.1
2015-06-03 19:30,-318.3,-312,42158.8,-318.3,-306.7,-155.5
2015-06-03 19:45,-294.3,,42158.8,-294.3,-274.6,-139.6
2015-06-03 20:00,-273.5,-267.7,42158.8,-273.5,-246,-120.4
2015-06-03 20:15,-251.6,,42158.8,-251.6,-222.4,-113.8
2015-06-03 20:30,-236,-219.5,42158.9,-236,-204.2,-103.9
2015-06-03 20:45,-221.7,,42158.9,-221.7,-187.8,-101.9
2015-06-03 21:00,-207.4,-190.6,42158.9,-207.4,-171.5,-94
2015-06-03 21:15,-190.6,,42158.9,-190.6,-156.9,-88.6
2015-06-03 21:30,-176.9,-150.2,42158.9,-176.9,-142.4,-86.6
2015-06-03 21:45,-166.6,,42158.9,-166.6,-129.1,-77.5
2015-06-03 22:00,-155.6,-132.9,42158.9,-155.6,-113.3,-70.1
2015-06-03 22:15,-141.3,,42158.9,-141.3,-104.2,-69.5
2015-06-03 22:30,-128.3,-102,42158.9,-128.3,-92.7,-62.2
2015-06-03 22:45,-120,,42158.9,-120,-82.4,-59.6
2015-06-03 23:00,-110.2,-88.6,42159,-110.2,-74.5,-45.7
2015-06-03 23:15,-101.9,,42159,-101.9,-65.4,-43.7
2015-06-03 23:30,-93.4,-75.1,42159,-93.4,-60,-43.7
2015-06-03 23:45,-86.3,,42159,-86.3,-55.8,-40.3
2015-06-04 0:00,-76.6,-61.6,42159,-76.6,-49.1,-40.3
2015-06-04 0:15,-72.7,,42159,-72.7,-41.8,-34.4
2015-06-04 0:30,-66.9,-55.8,42159,-66.9,-41.8,-33
2015-06-04 0:45,-63.6,,42159,-63.6,-39.4,-29.8
2015-06-04 0:59,-57.1,-44.3,42159,-57.1,-34,-30.4
2015-06-04 1:14,-51.3,,42159.1,-51.3,-30.9,-27.1
2015-06-04 1:29,-48,-32.7,42159.1,-48,-29.1,-25.8
2015-06-04 1:44,-44.7,,42159.1,-44.7,-27.8,-17.9
2015-06-04 1:59,-44.1,-30.8,42159.1,-44.1,-25.4,-21.1
2015-06-04 2:14,-38.9,,42159.1,-38.9,-27.3,-23.1
2015-06-04 2:29,-38.9,-30.8,42159.1,-38.9,-26,-24.5
2015-06-04 2:44,-37,,42159.1,-37,-20.6,-24.5
2015-06-04 2:59,-30.5,-17.3,42159.1,-30.5,-16.9,-19.1
2015-06-04 3:14,-27.3,,42159.1,-27.3,-16.3,-12.5
2015-06-04 3:29,-24.7,-7.7,42159.1,-24.7,-16.9,-9.2
2015-06-04 3:44,-22.8,,42159.2,-22.8,-13.3,-11.9
2015-06-04 3:59,-20.2,-9.6,42159.2,-20.2,-14,-13.2
2015-06-04 4:14,-18.3,,42159.2,-18.3,-15.8,-11.2
2015-06-04 4:29,-18.9,-3.8,42159.2,-18.9,-10.3,-10.6
2015-06-04 4:44,-16.3,,42159.2,-16.3,-9.6,-9.2
2015-06-04 4:59,-14.4,-5.7,42159.2,-14.4,-9.6,-7.2
2015-06-04 5:14,-7.8,,42159.2,-7.8,-7.3,-7.9
2015-06-04 5:29,-7.2,0,42159.2,-7.2,-7.3,-6.6
2015-06-04 5:44,-4.7,,42159.2,-4.7,-4.9,-6.6
2015-06-04 5:59,-6.6,-1.9,42159.2,-6.6,-10.3,-7.2
2015-06-04 6:14,-6.6,,42159.3,-6.6,-13.3,-6.6
2015-06-04 6:29,-8.5,-9.6,42159.3,-8.5,-21.8,-4.6
2015-06-04 6:44,-17.5,,42159.3,-17.5,-30.3,-4.6
2015-06-04 6:59,-24.1,-13.4,42159.3,-24.1,-47.8,-4.6
2015-06-04 7:14,-30.5,,42159.3,-30.5,-60,-9.9
2015-06-04 7:29,-42.2,-34.6,42159.3,-42.2,-86,-17.1
2015-06-04 7:44,-59.1,,42159.3,-59.1,-107.3,-29
2015-06-04 7:59,-75.9,-53.9,42159.3,-75.9,-131.5,-35.8
2015-06-04 8:14,-90.2,,42159.3,-90.2,-154.5,-48.3
2015-06-04 8:29,-113.5,-75.1,42159.4,-113.5,-169.7,-74.7
2015-06-04 8:44,-143.3,,42159.4,-143.3,-176.4,-94.6
2015-06-04 8:59,-170.5,-115.5,42159.4,-170.5,-177.6,-104.5
2015-06-04 9:14,-193.8,,42159.4,-193.8,-175.8,-111.2
2015-06-04 9:29,-200.3,-136.7,42159.4,-200.3,-179.4,-115.2
2015-06-04 9:44,-206.1,,42159.4,-206.1,-192.7,-120.4
2015-06-04 9:59,-208.8,-165.6,42159.4,-208.8,-218.8,-127.1
2015-06-04 10:14,-215.2,,42159.4,-215.2,-240.6,-129.1
2015-06-04 10:29,-224.3,-181,42159.4,-224.3,-254,-132.3
2015-06-04 10:44,-234.7,,42159.4,-234.7,-267.3,-139
2015-06-04 10:59,-241.8,-219.5,42159.5,-241.8,-278.8,-149.6
2015-06-04 11:14,-254.7,,42159.5,-254.7,-292.7,-151.6
2015-06-04 11:29,-262.5,-244.6,42159.5,-262.5,-297.6,-164.8
2015-06-04 11:44,-274.9,,42159.5,-274.9,-307.9,-166.8
2015-06-04 11:59,-285.8,-265.8,42159.5,-285.8,-317.6,-176
2015-06-04 12:14,-295.5,,42159.5,-295.5,-331.5,-186.7
2015-06-04 12:29,-309.9,-313.9,42159.5,-309.9,-343.7,-189.3
2015-06-04 12:44,-326,,42159.5,-326,-354,-191.9
2015-06-04 12:59,-339.6,-348.6,42159.5,-339.6,-367.9,-193.9
2015-06-04 13:14,-361.6,,42159.6,-361.6,-384.2,-207.8
2015-06-04 13:29,-376,-412.1,42159.6,-376,-400,-209.1
2015-06-04 13:44,-393.5,,42159.6,-393.5,-414.6,-216.5
2015-06-04 13:59,-409,-446.8,42159.6,-409,-420,-231.6
2015-06-04 14:14,-419.4,,42159.6,-419.4,-433.3,-225.7
2015-06-04 14:29,-436.9,-466.1,42159.6,-436.9,-444.2,-213.1
2015-06-04 14:44,-441.4,,42159.6,-441.4,-457,-206.5
2015-06-04 14:59,-434.9,-489.2,42159.6,-434.9,-466.7,-197.2
2015-06-04 15:14,-427.1,,42159.6,-427.1,-472.2,-183.9
2015-06-04 15:29,-411,-473.8,42159.6,-411,-480,-183.9
2015-06-04 15:44,-407.7,,42159.7,-407.7,-489.7,-181.3
2015-06-04 15:59,-394.1,-427.5,42159.7,-394.1,-491.5,-164.8
2015-06-04 16:14,-388.9,,42159.7,-388.9,-500,-152.9
2015-06-04 16:29,-379.1,-377.5,42159.7,-379.1,-497.7,-135.7
2015-06-04 16:44,-379.1,,42159.7,-379.1,-491.5,-122.4
2015-06-04 16:59,-383,-352.4,42159.7,-383,-483.7,-109.2
2015-06-04 17:14,-379.9,,42159.7,-379.9,-464.9,-107.2
2015-06-04 17:29,-377.9,-360.1,42159.7,-377.9,-448.6,-110.5
2015-06-04 17:44,-373.3,,42159.7,-373.3,-437.6,-153.5
2015-06-04 17:59,-366.3,-348.6,42159.7,-366.3,-418.8,-173.4
2015-06-04 18:14,-356.5,,42159.8,-356.5,-401.8,-180.7
2015-06-04 18:29,-348.8,-331.2,42159.8,-348.8,-381.8,-176.7
2015-06-04 18:44,-327.4,,42159.8,-327.4,-360.6,-170
2015-06-04 18:59,-312.4,-308.1,42159.8,-312.4,-333.3,-160.1
2015-06-04 19:14,-291,,42159.8,-291,-306,-152.2
2015-06-04 19:29,-276.1,-260,42159.8,-276.1,-274,-135.7
2015-06-04 19:44,-256.1,,42159.8,-256.1,-246.7,-126.4
2015-06-04 19:59,-236,-227.2,42159.8,-236,-221.3,-117.8
2015-06-04 20:14,-221.1,,42159.8,-221.1,-198.8,-106.5
2015-06-04 20:29,-201.6,-184.9,42159.9,-201.6,-176.4,-99.9
2015-06-04 20:44,-193.2,,42159.9,-193.2,-160,-92
2015-06-04 20:59,-177.7,-159.8,42159.9,-177.7,-147.8,-87.4
2015-06-04 21:14,-162.1,,42159.9,-162.1,-131.5,-78.1
2015-06-04 21:29,-151.7,-130.9,42159.9,-151.7,-116.9,-74.1
2015-06-04 21:44,-138.8,,42159.9,-138.8,-107.3,-68.1
2015-06-04 21:59,-127.1,-107.8,42159.9,-127.1,-96.9,-66.8
2015-06-04 22:14,-115.5,,42159.9,-115.5,-85.4,-58.8
2015-06-04 22:29,-108.3,-82.8,42159.9,-108.3,-76.4,-57.6
2015-06-04 22:44,-98,,42159.9,-98,-66,-48.3
2015-06-04 22:59,-85.6,-63.5,42160,-85.6,-57.6,-44.3
2015-06-04 23:14,-79.1,,42160,-79.1,-52.1,-36.4
2015-06-04 23:29,-73.3,-59.7,42160,-73.3,-43.1,-37.7
2015-06-04 23:44,-63,,42160,-63,-37.6,-35
2015-06-04 23:59,-58.4,-44.3,42160,-58.4,-38.2,-29
2015-06-05 0:14,-56.4,,42160,-56.4,-30.9,-23.1
2015-06-05 0:29,-49.4,-34.6,42160,-49.4,-27.3,-21.1
2015-06-05 0:44,-44.7,,42160,-44.7,-27.3,-15.1
2015-06-05 0:59,-41.6,-36.6,42160,-41.6,-25.4,-19.1
2015-06-05 1:14,-37,,42160.1,-37,-22.4,-22.5
2015-06-05 1:29,-30.5,-30.8,42160.1,-30.5,-19.4,-19.1
2015-06-05 1:44,-26.6,,42160.1,-26.6,-14,-17.9
2015-06-05 1:59,-27.3,-21.1,42160.1,-27.3,-11.5,-16.5
2015-06-05 2:14,-20.2,,42160.1,-20.2,-12.7,-13.9
2015-06-05 2:29,-19.5,-9.6,42160.1,-19.5,-9.1,-11.9
2015-06-05 2:44,-15,,42160.1,-15,-5.4,-12.5
2015-06-05 2:59,-13,-3.8,42160.1,-13,-4.2,-19.9
2015-06-05 3:14,-10.5,,42160.1,-10.5,-1.2,-16.5
2015-06-05 3:29,-5.9,5.8,42160.1,-5.9,2.4,-12.5
2015-06-05 3:44,3.1,,42160.2,3.1,9.7,-11.9
2015-06-05 3:59,6.4,9.7,42160.2,6.4,10.4,-9.9
2015-06-05 4:14,9.7,,42160.2,9.7,14,-7.2
2015-06-05 4:29,15.5,11.6,42160.2,15.5,19.5,-7.2
2015-06-05 4:44,18.1,,42160.2,18.1,17.6,-5.2
2015-06-05 4:59,21.3,27,42160.2,21.3,20.6,-2
2015-06-05 5:14,24.5,,42160.2,24.5,22.4,-6
2015-06-05 5:29,23.3,28.9,42160.2,23.3,25.5,-1.2
2015-06-05 5:44,26.5,,42160.2,26.5,23.1,5.3
2015-06-05 5:59,27.8,28.9,42160.2,27.8,24.2,0.7
2015-06-05 6:14,23.9,,42160.3,23.9,17.6,1.4
2015-06-05 6:29,23.3,25.1,42160.3,23.3,7.9,-0.6
2015-06-05 6:44,18.7,,42160.3,18.7,-2.4,0.7
2015-06-05 6:59,17.5,17.4,42160.3,17.5,-8.5,2
2015-06-05 7:14,10.3,,42160.3,10.3,-18.7,2
2015-06-05 7:29,2.5,3.9,42160.3,2.5,-34,2.7
2015-06-05 7:44,-9.8,,42160.3,-9.8,-52.1,-4
2015-06-05 7:59,-29.2,-15.4,42160.3,-29.2,-78.7,-8.6
2015-06-05 8:14,-41.6,,42160.3,-41.6,-100,-24.5
2015-06-05 8:29,-60.3,-40.4,42160.4,-60.3,-115.8,-46.3
2015-06-05 8:44,-88.9,,42160.4,-88.9,-125.5,-61.6
2015-06-05 8:59,-117.4,-67.4,42160.4,-117.4,-134,-74.1
2015-06-05 9:14,-137.5,,42160.4,-137.5,-135.8,-74.7
2015-06-05 9:29,-157.5,-80.9,42160.4,-157.5,-137.6,-83.4
2015-06-05 9:44,-160.8,,42160.4,-160.8,-149.1,-83.4
2015-06-05 9:59,-165.3,-98.2,42160.4,-165.3,-163.1,-88.6
2015-06-05 10:14,-170.5,,42160.4,-170.5,-182.4,-92
2015-06-05 10:29,-176.3,-121.3,42160.4,-176.3,-193.3,-97.3
2015-06-05 10:44,-185.5,,42160.4,-185.5,-205.5,-103.3
2015-06-05 10:59,-193.8,-144.4,42160.5,-193.8,-215.1,-113.8
2015-06-05 11:14,-205.5,,42160.5,-205.5,-224.2,-117.8
2015-06-05 11:29,-212.7,-179.1,42160.5,-212.7,-238.8,-127.1
2015-06-05 11:44,-228.2,,42160.5,-228.2,-251.5,-132.3
2015-06-05 11:59,-241.8,-217.6,42160.5,-241.8,-267.9,-144.2
2015-06-05 12:14,-253.5,,42160.5,-253.5,-286,-147.6
2015-06-05 12:29,-269.7,-254.2,42160.5,-269.7,-299.4,-156.9
2015-06-05 12:44,-283.3,,42160.5,-283.3,-314.6,-162.1
2015-06-05 12:59,-299.4,-288.9,42160.5,-299.4,-332.7,-171.4
2015-06-05 13:14,-313,,42160.6,-313,-346,-180.7
2015-06-05 13:29,-332.5,-327.4,42160.6,-332.5,-358.2,-187.3
2015-06-05 13:44,-350.7,,42160.6,-350.7,-371.5,-191.9
2015-06-05 13:59,-364.9,-360.1,42160.6,-364.9,-383.7,-191.3
2015-06-05 14:14,-373.3,,42160.6,-373.3,-394,-191.3
2015-06-05 14:29,-386.3,-390.9,42160.6,-386.3,-391.5,-187.3
2015-06-05 14:44,-392.1,,42160.6,-392.1,-403.1,-180.7
2015-06-05 14:59,-401.3,-402.5,42160.6,-401.3,-415.8,-174.8
2015-06-05 15:14,-400.5,,42160.6,-400.5,-427.3,-177.4
2015-06-05 15:29,-395.4,-406.4,42160.6,-395.4,-437.6,-176
2015-06-05 15:44,-399.9,,42160.7,-399.9,-446.7,-176.7
2015-06-05 15:59,-385.7,-406.4,42160.7,-385.7,-458.2,-176.7
2015-06-05 16:14,-383.8,,42160.7,-383.8,-467.9,-168.8
2015-06-05 16:29,-379.1,-381.3,42160.7,-379.1,-470.4,-149.6
2015-06-05 16:44,-385,,42160.7,-385,-469.1,-133.7
2015-06-05 16:59,-386.3,-365.9,42160.7,-386.3,-463.7,-127.7
2015-06-05 17:14,-385.7,,42160.7,-385.7,-457.6,-129.1
2015-06-05 17:29,-385,-375.5,42160.7,-385,-443.7,-137
2015-06-05 17:44,-379.9,,42160.7,-379.9,-432.2,-153.5
2015-06-05 17:59,-373.3,-371.7,42160.7,-373.3,-418.2,-164.8
2015-06-05 18:14,-365.5,,42160.8,-365.5,-398.8,-171.4
2015-06-05 18:29,-350.7,-342.8,42160.8,-350.7,-379.5,-168.1
2015-06-05 18:44,-337.1,,42160.8,-337.1,-351.5,-159.5
2015-06-05 18:59,-311.1,-310.1,42160.8,-311.1,-321.3,-152.9
2015-06-05 19:14,-288.5,,42160.8,-288.5,-291.5,-140.3
2015-06-05 19:29,-265.8,-260,42160.8,-265.8,-256.4,-121.8
2015-06-05 19:44,-243.1,,42160.8,-243.1,-227.3,-109.2
2015-06-05 19:59,-221.1,-215.7,42160.8,-221.1,-201.8,-93.3
2015-06-05 20:14,-202.2,,42160.8,-202.2,-178.2,-78.1
2015-06-05 20:29,-186.1,-179.1,42160.9,-186.1,-159.4,-70.1
2015-06-05 20:44,-170.5,,42160.9,-170.5,-144.9,-62.2
2015-06-05 20:59,-157.5,-154,42160.9,-157.5,-127.3,-59.6
2015-06-05 21:14,-141.3,,42160.9,-141.3,-117.6,-50.3
2015-06-05 21:29,-130.3,-127.1,42160.9,-130.3,-105.5,-44.3
2015-06-05 21:44,-118,,42160.9,-118,-93.3,-37.7
2015-06-05 21:59,-107,-104,42160.9,-107,-86.7,-31
2015-06-05 22:14,-97.2,,42160.9,-97.2,-74.5,-34.4
2015-06-05 22:29,-85.6,-86.6,42160.9,-85.6,-64.9,-24.5
2015-06-05 22:44,-72.7,,42160.9,-72.7,-55.8,-19.9
2015-06-05 22:59,-66.9,-63.5,42161,-66.9,-49.1,-19.9
2015-06-05 23:14,-55.8,,42161,-55.8,-45.4,-12.5
2015-06-05 23:29,-43.5,-48.1,42161,-43.5,-34.5,-5.2
2015-06-05 23:44,-36.4,,42161,-36.4,-28.5,-2
2015-06-05 23:59,-29.2,-38.5,42161,-29.2,-16.9,-0.6
2015-06-06 0:14,-18.3,,42161,-18.3,-13.3,3.3
2015-06-06 0:29,-8.5,-15.4,42161,-8.5,-6.7,9.3
2015-06-06 0:44,-2.7,,42161,-2.7,1.3,8.7
2015-06-06 0:59,7,-5.7,42161,7,3.7,13.9
2015-06-06 1:14,16.7,,42161.1,16.7,6.7,17.2
2015-06-06 1:29,22,2,42161.1,22,12.7,17.2
2015-06-06 1:44,29.1,,42161.1,29.1,17.6,20.6
2015-06-06 1:59,31.1,19.3,42161.1,31.1,21.8,24.6
2015-06-06 2:14,38.8,,42161.1,38.8,27.9,23.8
2015-06-06 2:29,52.5,23.2,42161.1,52.5,31.5,33.8
2015-06-06 2:44,56.3,,42161.1,56.3,37.6,29.2
2015-06-06 2:59,62.2,34.7,42161.1,62.2,41.3,31.1
2015-06-06 3:14,70,,42161.1,70,43.1,39.7
2015-06-06 3:29,66.7,40.5,42161.1,66.7,47.3,37.1
2015-06-06 3:44,76.4,,42161.2,76.4,51.5,40.5
2015-06-06 3:59,78.3,55.9,42161.2,78.3,55.1,43.7
2015-06-06 4:14,86.7,,42161.2,86.7,59.5,44.4
2015-06-06 4:29,93.3,61.7,42161.2,93.3,62.4,51.6
2015-06-06 4:44,98.4,,42161.2,98.4,67.3,46.4
2015-06-06 4:59,102.3,73.2,42161.2,102.3,66.7,49.6
2015-06-06 5:14,104.2,,42161.2,104.2,71.5,49.6
2015-06-06 5:29,110.1,73.2,42161.2,110.1,72.8,55
2015-06-06 5:44,106.9,,42161.2,106.9,74.6,60.9
2015-06-06 5:59,109.4,73.2,42161.2,109.4,74,60.3
2015-06-06 6:14,105.6,,42161.3,105.6,67.9,55.6
2015-06-06 6:29,101.1,69.4,42161.3,101.1,49.1,55
2015-06-06 6:44,93.3,,42161.3,93.3,36.4,48.4
2015-06-06 6:59,82.8,48.2,42161.3,82.8,29.1,47.7
2015-06-06 7:14,72.5,,42161.3,72.5,15.8,46.4
2015-06-06 7:29,60.2,32.8,42161.3,60.2,-3.6,39.1
2015-06-06 7:44,47.8,,42161.3,47.8,-23.6,31.8
2015-06-06 7:59,30.3,9.7,42161.3,30.3,-42.4,27.8
2015-06-06 8:14,9.7,,42161.3,9.7,-64.9,10.7
2015-06-06 8:29,-9.1,-11.5,42161.4,-9.1,-80.6,-12.5
2015-06-06 8:44,-33.8,,42161.4,-33.8,-96.4,-25.8
2015-06-06 8:59,-55.2,-44.3,42161.4,-55.2,-105.5,-36.4
2015-06-06 9:14,-73.9,,42161.4,-73.9,-112.7,-40.3
2015-06-06 9:29,-81.1,-46.2,42161.4,-81.1,-110.3,-43.7
2015-06-06 9:44,-87.5,,42161.4,-87.5,-118.2,-42.9
2015-06-06 9:59,-94.7,-69.3,42161.4,-94.7,-125.5,-51.6
2015-06-06 10:14,-103.1,,42161.4,-103.1,-131.5,-50.9
2015-06-06 10:29,-110.8,-86.6,42161.4,-110.8,-140,-49.7
2015-06-06 10:44,-127.1,,42161.4,-127.1,-155.1,-62.2
2015-06-06 10:59,-145.2,-125.2,42161.5,-145.2,-176.4,-76.1
2015-06-06 11:14,-162.7,,42161.5,-162.7,-196.4,-89.4
2015-06-06 11:29,-181.6,-167.5,42161.5,-181.6,-216.9,-97.9
2015-06-06 11:44,-201.6,,42161.5,-201.6,-238.2,-110.5
2015-06-06 11:59,-221.1,-217.6,42161.5,-221.1,-261.3,-127.7
2015-06-06 12:14,-236,,42161.5,-236,-284.2,-146.2
2015-06-06 12:29,-252.2,-258,42161.5,-252.2,-306,-156.1
2015-06-06 12:44,-267.1,,42161.5,-267.1,-321.3,-166.8
2015-06-06 12:59,-283.9,-300.4,42161.5,-283.9,-336.4,-182.7
2015-06-06 13:14,-297.5,,42161.6,-297.5,-354.6,-191.3
2015-06-06 13:29,-311.8,-331.2,42161.6,-311.8,-369.7,-199.2
2015-06-06 13:44,-329.9,,42161.6,-329.9,-383.7,-204.5
2015-06-06 13:59,-345.5,-383.2,42161.6,-345.5,-399.5,-209.8
2015-06-06 14:14,-357.1,,42161.6,-357.1,-414.6,-209.8
2015-06-06 14:29,-366.9,-421.8,42161.6,-366.9,-430.4,-201.2
2015-06-06 14:44,-377.2,,42161.6,-377.2,-434,-201.8
2015-06-06 14:59,-388.3,-443,42161.6,-388.3,-451.5,-207.2
2015-06-06 15:14,-388.9,,42161.6,-388.9,-462.4,-211.7
2015-06-06 15:29,-385.7,-441,42161.6,-385.7,-464.9,-225.7
2015-06-06 15:44,-377.9,,42161.7,-377.9,-454.6,-224.4
2015-06-06 15:59,-376.6,-431.4,42161.7,-376.6,-452.2,-211.7
2015-06-06 16:14,-380.5,,42161.7,-380.5,-459.5,-213.7
2015-06-06 16:29,-370.8,-398.7,42161.7,-370.8,-454.6,-208.5
2015-06-06 16:44,-364.9,,42161.7,-364.9,-441.9,-190.6
2015-06-06 16:59,-367.5,-398.7,42161.7,-367.5,-438.2,-198.6
2015-06-06 17:14,-357.8,,42161.7,-357.8,-421.9,-202.6
2015-06-06 17:29,-342.9,-371.7,42161.7,-342.9,-401.8,-187.3
2015-06-06 17:44,-342.9,,42161.7,-342.9,-394,-197.8
2015-06-06 17:59,-329.9,-358.2,42161.7,-329.9,-370.9,-200.6
2015-06-06 18:14,-309.2,,42161.8,-309.2,-344.2,-187.9
2015-06-06 18:29,-285.2,-312,42161.8,-285.2,-317,-172
2015-06-06 18:44,-263.8,,42161.8,-263.8,-286,-162.8
2015-06-06 18:59,-238.6,-269.6,42161.8,-238.6,-255.1,-148.2
2015-06-06 19:14,-217.8,,42161.8,-217.8,-233.3,-135.7
2015-06-06 19:29,-195.2,-227.2,42161.8,-195.2,-211.5,-121.8
2015-06-06 19:44,-178.3,,42161.8,-178.3,-189.1,-110.5
2015-06-06 19:59,-160.2,-181,42161.8,-160.2,-167.8,-101.3
2015-06-06 20:14,-142.7,,42161.8,-142.7,-149.1,-94
2015-06-06 20:29,-129.1,-154,42161.9,-129.1,-135.1,-86.6
2015-06-06 20:44,-108.9,,42161.9,-108.9,-120,-77.5
2015-06-06 20:59,-96.6,-117.4,42161.9,-96.6,-105.5,-72.1
2015-06-06 21:14,-87.5,,42161.9,-87.5,-95.8,-58.2
2015-06-06 21:29,-75.9,-96.3,42161.9,-75.9,-81.8,-52.9
