,LTP_1,LTP_2,LTP_3,LTP_1_std,LTP_2_std,LTP_3_std,DIFF_1,DIFF_2,DIFF_3,DIFF_1_std,DIFF_2_std,DIFF_3_std
1.4000000000000001,-0.9426603485527274,-0.2833357094580476,0.6016906943360341,0.28765125849916057,1.359735596506655,1.2044884026048805,-0.0005878523975716886,-0.0006653855603518856,-0.00031992376836936787,0.0021129686850954255,0.005946945117238427,0.0054579653829928965
1.5,-0.945085400342348,-0.2848279518755246,0.598724595534859,0.28568354278745456,1.352716062353293,1.2117123765083035,-0.0005791862247984004,-0.0006725075066366029,-0.0003335267812833094,0.0021181457369876754,0.0059639366069120315,0.005495079835517866
1.6,-0.94738453230956,-0.2863723572777869,0.5957046939606475,0.28384654917319563,1.3461351694732964,1.2191903028001,-0.0006146313701349848,-0.0006787604153056703,-0.00034567344836881637,0.00212538090187907,0.005984813363420025,0.005536135722089107
1.7000000000000002,-0.9494712163520812,-0.28806092223970764,0.5925703950207418,0.2825778293460548,1.3392229793971244,1.2269921199970348,-0.0006128478982374867,-0.0006834148007039946,-0.0003561183973976097,0.002136512560934544,0.006002791459636611,0.005576780122480909
1.8,-0.9512651381655168,-0.28974134038529487,0.589428046993277,0.2819837754722876,1.3318542013065056,1.2349558915377319,-0.0005901201404724715,-0.000686715615464288,-0.0003655560008112331,0.0021548863985552296,0.006018874540358254,0.00561685482442759
1.9000000000000001,-0.9528221201032326,-0.2917040119754249,0.5864047079315544,0.2817705411503543,1.324579895539019,1.2426127325243415,-0.0005666324475569127,-0.0006895367464239623,-0.00037408809191078623,0.0021747671265640385,0.00603462678878127,0.005657445291566421
2.0,-0.9541731125362768,-0.29391403006369327,0.5834202849521349,0.28207454913836943,1.3166732822230112,1.2499073508783318,-0.0003722141975121827,-0.0003783004065506593,-0.00047200925269675964,0.0015759536384147596,0.00465136966644149,0.0038032310662505014
2.1,-0.9554767411311882,-0.2961826851204989,0.5803797498709542,0.28239323850874076,1.3081360224267085,1.2574103737972533,-0.0003111098091825212,-0.00031875067096145753,-0.000492890061787459,0.0014204242909065087,0.004375502320376678,0.003416943389168993
2.2,-0.9566965597596263,-0.29842779743159664,0.5772987777399988,0.28262936975433145,1.2992471617945514,1.2654444777058849,-0.00028481030674055785,-0.00032214084968237904,-0.0004941709154006491,0.0013900633416645124,0.004379808919348226,0.003402009971601177
2.3000000000000003,-0.9578445860522614,-0.30070395401477396,0.574162237056365,0.28277401397911683,1.2898495812808322,1.273553918140727,-0.0002556674703792882,-0.0003262118233966601,-0.0004942767731858438,0.0013649194925965111,0.0043878818013903705,0.0033825147746863403
