7.802913084584537362e-01,2.197086915415462915e-01,0.000000000000000000e+00
1.357061947372384392e-01,8.642938052627614498e-01,0.000000000000000000e+00
6.455093318329176988e-01,3.544906681670823012e-01,0.000000000000000000e+00
3.165687536746527794e-03,9.968343124632536023e-01,0.000000000000000000e+00
1.428589618676356365e-01,8.571410381323643080e-01,0.000000000000000000e+00
6.877694146555375365e-01,3.122305853444624635e-01,0.000000000000000000e+00
2.535173062902628671e-01,7.464826937097371884e-01,0.000000000000000000e+00
3.127432050305711808e-01,6.872567949694287082e-01,0.000000000000000000e+00
1.586349372498039451e-02,9.841365062750196957e-01,0.000000000000000000e+00
4.441320226035725405e-01,5.558679773964273485e-01,0.000000000000000000e+00
7.126663374493070746e-01,2.873336625506928699e-01,0.000000000000000000e+00
5.575527322865349994e-02,9.442447267713464099e-01,0.000000000000000000e+00
5.131436041826897831e-02,9.486856395817310217e-01,0.000000000000000000e+00
4.215916395391586247e-01,5.784083604608414309e-01,0.000000000000000000e+00
8.508937985750546218e-02,9.149106201424945795e-01,0.000000000000000000e+00
6.762646047313884967e-01,3.237353952686115033e-01,0.000000000000000000e+00
3.204997734155791700e-01,6.795002265844208855e-01,0.000000000000000000e+00
2.419056930678600559e-01,7.580943069321398609e-01,0.000000000000000000e+00
5.826394761683804935e-02,9.417360523831619368e-01,0.000000000000000000e+00
1.234818294375542545e-03,9.987651817056245607e-01,0.000000000000000000e+00
7.334267805769920656e-01,2.665732194230079344e-01,0.000000000000000000e+00
3.870728410163049721e-02,9.612927158983695097e-01,0.000000000000000000e+00
5.481622338339194878e-01,4.518377661660804567e-01,0.000000000000000000e+00
8.153373329254344215e-01,1.846626670745655785e-01,0.000000000000000000e+00
6.993105189255350851e-01,3.006894810744648594e-01,0.000000000000000000e+00
7.123402389599201578e-01,2.876597610400798422e-01,0.000000000000000000e+00
2.655140782026543800e-01,7.344859217973456200e-01,0.000000000000000000e+00
7.728304285050765499e-01,2.271695714949233946e-01,0.000000000000000000e+00
3.777146433079431875e-01,6.222853566920568680e-01,0.000000000000000000e+00
6.322634150322703483e-02,9.367736584967729652e-01,0.000000000000000000e+00
7.647819543652110141e-01,2.352180456347889026e-01,0.000000000000000000e+00
2.116808240222534110e-01,7.883191759777464780e-01,0.000000000000000000e+00
6.553116320704885922e-01,3.446883679295114078e-01,0.000000000000000000e+00
6.182497273364755408e-01,3.817502726635244592e-01,0.000000000000000000e+00
6.933519198795309313e-01,3.066480801204689577e-01,0.000000000000000000e+00
2.439703823631959034e-01,7.560296176368040966e-01,0.000000000000000000e+00
5.701274727655362140e-01,4.298725272344637860e-01,0.000000000000000000e+00
7.244996322635577357e-01,2.755003677364422643e-01,0.000000000000000000e+00
2.172437731691098384e-01,7.827562268308901894e-01,0.000000000000000000e+00
5.212892556253242993e-02,9.478710744374676533e-01,0.000000000000000000e+00
7.163000306657452132e-01,2.836999693342547868e-01,0.000000000000000000e+00
6.413304892348588027e-01,3.586695107651411418e-01,0.000000000000000000e+00
3.505076819038965841e-01,6.494923180961035269e-01,0.000000000000000000e+00
4.367674704162931576e-01,5.632325295837068424e-01,0.000000000000000000e+00
4.989921558312031546e-01,5.010078441687968454e-01,0.000000000000000000e+00
6.866447389070011731e-01,3.133552610929988269e-01,0.000000000000000000e+00
7.119285423257193379e-02,9.288071457674280662e-01,0.000000000000000000e+00
1.339831492522033929e-02,9.866016850747796330e-01,0.000000000000000000e+00
8.173120993950538926e-01,1.826879006049461351e-01,0.000000000000000000e+00
1.608127433380486526e-01,8.391872566619512641e-01,0.000000000000000000e+00
3.184299411463707707e-02,9.681570058853629090e-01,0.000000000000000000e+00
4.873532889274884705e-01,5.126467110725114740e-01,0.000000000000000000e+00
3.532759046354818078e-01,6.467240953645181367e-01,0.000000000000000000e+00
7.383890307157726651e-01,2.616109692842273904e-01,0.000000000000000000e+00
5.222353902942047377e-01,4.777646097057952068e-01,0.000000000000000000e+00
1.736996404116408418e-02,9.826300359588359123e-01,0.000000000000000000e+00
1.425466693932864182e-01,8.574533306067136929e-01,0.000000000000000000e+00
5.300037306287672112e-02,9.469996269371232511e-01,0.000000000000000000e+00
3.294639885138189173e-01,6.705360114861810272e-01,0.000000000000000000e+00
3.302584188844840951e-01,6.697415811155158494e-01,0.000000000000000000e+00
3.778411086352587156e-02,9.622158891364741562e-01,0.000000000000000000e+00
1.963732045027472353e-02,9.803626795497252244e-01,0.000000000000000000e+00
1.953690844157804640e-01,8.046309155842195082e-01,0.000000000000000000e+00
1.859061100307968922e-02,9.814093889969203177e-01,0.000000000000000000e+00
8.040456895851234576e-01,1.959543104148764869e-01,0.000000000000000000e+00
5.654825429646462842e-01,4.345174570353537158e-01,0.000000000000000000e+00
8.109477314251063440e-01,1.890522685748936838e-01,0.000000000000000000e+00
6.392886748029499300e-01,3.607113251970499590e-01,0.000000000000000000e+00
5.496508796555574314e-04,9.994503491203444723e-01,0.000000000000000000e+00
7.922175730055931453e-01,2.077824269944069102e-01,0.000000000000000000e+00
6.001903974082176685e-01,3.998096025917823870e-01,0.000000000000000000e+00
4.960246084103605013e-01,5.039753915896394432e-01,0.000000000000000000e+00
1.049545663708403680e-02,9.895045433629159337e-01,0.000000000000000000e+00
4.763929105613138315e-01,5.236070894386861685e-01,0.000000000000000000e+00
