,Fecha,estado real,estado estimado,error,probabilidad estado 1,probabilidad estado 2,probabilidad estado 3
LTP Control-2L_1,2016-09-02,1.0,1.0,0.0,0.9259873559069296,0.07391035974060788,0.00010228435246250784
LTP Control-2L_1,2016-09-03,1.0,1.0,0.0,0.9217433863546093,0.07810903129888637,0.00014758234650419358
LTP Control-2L_1,2016-09-04,1.0,1.0,0.0,0.8947446299968977,0.10502148889401598,0.0002338811090864053
LTP Control-2L_1,2016-09-05,1.0,1.0,0.0,0.8531262959273137,0.14648363225528732,0.0003900718173988744
LTP Control-2L_1,2016-09-06,1.0,1.0,0.0,0.8972010566061003,0.10272856385252901,7.03795413707784e-05
LTP Control-2L_1,2016-09-07,1.0,1.0,0.0,0.9117967664874177,0.08815001439082013,5.321912176234864e-05
LTP Control-2L_1,2016-09-08,1.0,1.0,0.0,0.9137750829572869,0.0860767544668759,0.00014816257583717368
LTP Control-2L_1,2016-09-09,1.0,1.0,0.0,0.9280510672814734,0.07185664832363571,9.228439489088441e-05
LTP Control-2L_1,2016-09-10,1.0,1.0,0.0,0.9146360393523202,0.08519273274691966,0.00017122790076015264
LTP Control-2L_1,2016-09-11,1.0,1.0,0.0,0.9216263019695607,0.07825845617454345,0.00011524185589579924
LTP Control-2L_1,2016-09-12,1.0,1.0,0.0,0.9654750461468258,0.03451500522296386,9.948630210458767e-06
LTP Control-2L_1,2016-09-13,1.0,2.0,-1.0,0.14735857213034498,0.770713017013715,0.08192841085594006
LTP Control-2L_1,2016-09-14,1.0,1.0,0.0,0.8889335256528061,0.1109372001450019,0.00012927420219201833
LTP Control-2L_1,2016-09-15,1.0,1.0,0.0,0.9336132690440319,0.06632600498109419,6.072597487406469e-05
LTP Control-2L_1,2016-09-16,1.0,1.0,0.0,0.9294004739616567,0.07051272422785301,8.680181049030644e-05
LTP Control-2L_1,2016-09-17,1.0,1.0,0.0,0.9371908138465563,0.0627454351508017,6.375100264212506e-05
LTP Control-2L_1,2016-09-18,1.0,1.0,0.0,0.9343566173983736,0.06555306831512711,9.031428649941057e-05
LTP Control-2L_1,2016-09-19,1.0,1.0,0.0,0.9793713083868354,0.02062392528611355,4.766327051243784e-06
LTP Control-2L_1,2016-09-20,1.0,1.0,0.0,0.9355838483180604,0.064387490152512,2.866152942750508e-05
LTP Control-2L_1,2016-09-21,1.0,1.0,0.0,0.924532570065809,0.07536106415631771,0.00010636577787325698
LTP Control-2L_1,2016-09-22,1.0,1.0,0.0,0.927716623108824,0.07225739770379891,2.5979187377040296e-05
LTP Control-2L_1,2016-09-23,1.0,1.0,0.0,0.934370070623912,0.0655697269449274,6.02024311607241e-05
LTP Control-2L_1,2016-09-24,1.0,1.0,0.0,0.937527632011395,0.06240013277598147,7.223521262346548e-05
LTP Control-2L_1,2016-09-25,1.0,1.0,0.0,0.9355864927150624,0.06430285303942966,0.00011065424550807836
LTP Control-2L_1,2016-09-26,1.0,1.0,0.0,0.9378402660299275,0.06207055146659387,8.918250347870719e-05
LTP Control-2L_1,2016-09-27,1.0,1.0,0.0,0.9159057630357049,0.08386622907742777,0.0002280078868671718
LTP Control-2L_1,2016-09-28,1.0,1.0,0.0,0.9476621879661377,0.05229249362381303,4.531841004929518e-05
LTP Control-2L_1,2016-09-29,1.0,1.0,0.0,0.9487434197967171,0.05119601999733435,6.0560205948714696e-05
LTP Control-2L_1,2016-09-30,1.0,1.0,0.0,0.9271370790427202,0.07272097260063654,0.0001419483566432028
LTP Control-2L_1,2016-10-01,1.0,1.0,0.0,0.9304461193416036,0.06944966606721215,0.00010421459118420717
LTP Control-2L_1,2016-10-02,1.0,1.0,0.0,0.928873366647054,0.07102834223322677,9.82911197192991e-05
LTP Control-2L_1,2016-10-03,1.0,1.0,0.0,0.9341307770127373,0.06574729868182944,0.00012192430543333363
LTP Control-2L_1,2016-10-04,1.0,1.0,0.0,0.9279320606564663,0.07193030913269717,0.00013763021083652044
LTP Control-2L_1,2016-10-05,1.0,1.0,0.0,0.9190753563676038,0.08073977001432298,0.00018487361807320243
