,LTP Max,LTP Max,LTP Max,LTP Max,LTP Max,LTP Max,LTP Max,LTP Max,LTP Max,LTP Max,LTP Max,LTP Max,LTP Max,LTP Max,LTP Max,LTP Max,LTP Max,LTP Max,LTP Max,LTP Max,LTP Max,LTP Max,LTP Max,LTP Max,LTP Min,LTP Min,LTP Min,LTP Min,LTP Min,LTP Min,LTP Min,LTP Min,LTP Min,LTP Min,LTP Min,LTP Min,LTP Min,LTP Min,LTP Min,LTP Min,LTP Min,LTP Min,LTP Min,LTP Min,LTP Min,LTP Min,LTP Min,LTP Min,LTP Area,LTP Area,LTP Area,LTP Area,LTP Area,LTP Area,LTP Area,LTP Area,LTP Area,LTP Area,LTP Area,LTP Area,LTP Area,LTP Area,LTP Area,LTP Area,LTP Area,LTP Area,LTP Area,LTP Area,LTP Area,LTP Area,LTP Area,LTP Area,LTP Max_n0,LTP Max_n0,LTP Max_n0,LTP Max_n0,LTP Max_n0,LTP Max_n0,LTP Max_n0,LTP Max_n0,LTP Max_n0,LTP Max_n0,LTP Max_n0,LTP Max_n0,LTP Max_n0,LTP Max_n0,LTP Max_n0,LTP Max_n0,LTP Max_n0,LTP Max_n0,LTP Max_n0,LTP Max_n0,LTP Max_n0,LTP Max_n0,LTP Max_n0,LTP Max_n0,LTP Min_n0,LTP Min_n0,LTP Min_n0,LTP Min_n0,LTP Min_n0,LTP Min_n0,LTP Min_n0,LTP Min_n0,LTP Min_n0,LTP Min_n0,LTP Min_n0,LTP Min_n0,LTP Min_n0,LTP Min_n0,LTP Min_n0,LTP Min_n0,LTP Min_n0,LTP Min_n0,LTP Min_n0,LTP Min_n0,LTP Min_n0,LTP Min_n0,LTP Min_n0,LTP Min_n0,LTP Area_n0,LTP Area_n0,LTP Area_n0,LTP Area_n0,LTP Area_n0,LTP Area_n0,LTP Area_n0,LTP Area_n0,LTP Area_n0,LTP Area_n0,LTP Area_n0,LTP Area_n0,LTP Area_n0,LTP Area_n0,LTP Area_n0,LTP Area_n0,LTP Area_n0,LTP Area_n0,LTP Area_n0,LTP Area_n0,LTP Area_n0,LTP Area_n0,LTP Area_n0,LTP Area_n0,LTP Max_ma,LTP Max_ma,LTP Max_ma,LTP Max_ma,LTP Max_ma,LTP Max_ma,LTP Max_ma,LTP Max_ma,LTP Max_ma,LTP Max_ma,LTP Max_ma,LTP Max_ma,LTP Max_ma,LTP Max_ma,LTP Max_ma,LTP Max_ma,LTP Max_ma,LTP Max_ma,LTP Max_ma,LTP Max_ma,LTP Max_ma,LTP Max_ma,LTP Max_ma,LTP Max_ma,LTP Min_ma,LTP Min_ma,LTP Min_ma,LTP Min_ma,LTP Min_ma,LTP Min_ma,LTP Min_ma,LTP Min_ma,LTP Min_ma,LTP Min_ma,LTP Min_ma,LTP Min_ma,LTP Min_ma,LTP Min_ma,LTP Min_ma,LTP Min_ma,LTP Min_ma,LTP Min_ma,LTP Min_ma,LTP Min_ma,LTP Min_ma,LTP Min_ma,LTP Min_ma,LTP Min_ma,LTP Area_ma,LTP Area_ma,LTP Area_ma,LTP Area_ma,LTP Area_ma,LTP Area_ma,LTP Area_ma,LTP Area_ma,LTP Area_ma,LTP Area_ma,LTP Area_ma,LTP Area_ma,LTP Area_ma,LTP Area_ma,LTP Area_ma,LTP Area_ma,LTP Area_ma,LTP Area_ma,LTP Area_ma,LTP Area_ma,LTP Area_ma,LTP Area_ma,LTP Area_ma,LTP Area_ma,LTP Max_mnvu,LTP Max_mnvu,LTP Max_mnvu,LTP Max_mnvu,LTP Max_mnvu,LTP Max_mnvu,LTP Max_mnvu,LTP Max_mnvu,LTP Max_mnvu,LTP Max_mnvu,LTP Max_mnvu,LTP Max_mnvu,LTP Max_mnvu,LTP Max_mnvu,LTP Max_mnvu,LTP Max_mnvu,LTP Max_mnvu,LTP Max_mnvu,LTP Max_mnvu,LTP Max_mnvu,LTP Max_mnvu,LTP Max_mnvu,LTP Max_mnvu,LTP Max_mnvu,LTP Min_mnvu,LTP Min_mnvu,LTP Min_mnvu,LTP Min_mnvu,LTP Min_mnvu,LTP Min_mnvu,LTP Min_mnvu,LTP Min_mnvu,LTP Min_mnvu,LTP Min_mnvu,LTP Min_mnvu,LTP Min_mnvu,LTP Min_mnvu,LTP Min_mnvu,LTP Min_mnvu,LTP Min_mnvu,LTP Min_mnvu,LTP Min_mnvu,LTP Min_mnvu,LTP Min_mnvu,LTP Min_mnvu,LTP Min_mnvu,LTP Min_mnvu,LTP Min_mnvu,LTP Area_n0_1,LTP Area_n0_1,LTP Area_n0_1,LTP Area_n0_1,LTP Area_n0_1,LTP Area_n0_1,LTP Area_n0_1,LTP Area_n0_1,LTP Area_n0_1,LTP Area_n0_1,LTP Area_n0_1,LTP Area_n0_1,LTP Area_n0_1,LTP Area_n0_1,LTP Area_n0_1,LTP Area_n0_1,LTP Area_n0_1,LTP Area_n0_1,LTP Area_n0_1,LTP Area_n0_1,LTP Area_n0_1,LTP Area_n0_1,LTP Area_n0_1,LTP Area_n0_1,LTP diff_R_Neta_Avg,LTP diff_R_Neta_Avg,LTP diff_R_Neta_Avg,LTP diff_R_Neta_Avg,LTP diff_R_Neta_Avg,LTP diff_R_Neta_Avg,LTP diff_R_Neta_Avg,LTP diff_R_Neta_Avg,LTP diff_R_Neta_Avg,LTP diff_R_Neta_Avg,LTP diff_R_Neta_Avg,LTP diff_R_Neta_Avg,LTP diff_R_Neta_Avg,LTP diff_R_Neta_Avg,LTP diff_R_Neta_Avg,LTP diff_R_Neta_Avg,LTP diff_R_Neta_Avg,LTP diff_R_Neta_Avg,LTP diff_R_Neta_Avg,LTP diff_R_Neta_Avg,LTP diff_R_Neta_Avg,LTP diff_R_Neta_Avg,LTP diff_R_Neta_Avg,LTP diff_R_Neta_Avg,LTP diff_1h,LTP diff_1h,LTP diff_1h,LTP diff_1h,LTP diff_1h,LTP diff_1h,LTP diff_1h,LTP diff_1h,LTP diff_1h,LTP diff_1h,LTP diff_1h,LTP diff_1h,LTP diff_1h,LTP diff_1h,LTP diff_1h,LTP diff_1h,LTP diff_1h,LTP diff_1h,LTP diff_1h,LTP diff_1h,LTP diff_1h,LTP diff_1h,LTP diff_1h,LTP diff_1h,LTP diff_min,LTP diff_min,LTP diff_min,LTP diff_min,LTP diff_min,LTP diff_min,LTP diff_min,LTP diff_min,LTP diff_min,LTP diff_min,LTP diff_min,LTP diff_min,LTP diff_min,LTP diff_min,LTP diff_min,LTP diff_min,LTP diff_min,LTP diff_min,LTP diff_min,LTP diff_min,LTP diff_min,LTP diff_min,LTP diff_min,LTP diff_min,LTP diff_R_Neta_Avg_norm,LTP diff_R_Neta_Avg_norm,LTP diff_R_Neta_Avg_norm,LTP diff_R_Neta_Avg_norm,LTP diff_R_Neta_Avg_norm,LTP diff_R_Neta_Avg_norm,LTP diff_R_Neta_Avg_norm,LTP diff_R_Neta_Avg_norm,LTP diff_R_Neta_Avg_norm,LTP diff_R_Neta_Avg_norm,LTP diff_R_Neta_Avg_norm,LTP diff_R_Neta_Avg_norm,LTP diff_R_Neta_Avg_norm,LTP diff_R_Neta_Avg_norm,LTP diff_R_Neta_Avg_norm,LTP diff_R_Neta_Avg_norm,LTP diff_R_Neta_Avg_norm,LTP diff_R_Neta_Avg_norm,LTP diff_R_Neta_Avg_norm,LTP diff_R_Neta_Avg_norm,LTP diff_R_Neta_Avg_norm,LTP diff_R_Neta_Avg_norm,LTP diff_R_Neta_Avg_norm,LTP diff_R_Neta_Avg_norm,LTP diff_1h_norm,LTP diff_1h_norm,LTP diff_1h_norm,LTP diff_1h_norm,LTP diff_1h_norm,LTP diff_1h_norm,LTP diff_1h_norm,LTP diff_1h_norm,LTP diff_1h_norm,LTP diff_1h_norm,LTP diff_1h_norm,LTP diff_1h_norm,LTP diff_1h_norm,LTP diff_1h_norm,LTP diff_1h_norm,LTP diff_1h_norm,LTP diff_1h_norm,LTP diff_1h_norm,LTP diff_1h_norm,LTP diff_1h_norm,LTP diff_1h_norm,LTP diff_1h_norm,LTP diff_1h_norm,LTP diff_1h_norm,LTP diff_min_norm,LTP diff_min_norm,LTP diff_min_norm,LTP diff_min_norm,LTP diff_min_norm,LTP diff_min_norm,LTP diff_min_norm,LTP diff_min_norm,LTP diff_min_norm,LTP diff_min_norm,LTP diff_min_norm,LTP diff_min_norm,LTP diff_min_norm,LTP diff_min_norm,LTP diff_min_norm,LTP diff_min_norm,LTP diff_min_norm,LTP diff_min_norm,LTP diff_min_norm,LTP diff_min_norm,LTP diff_min_norm,LTP diff_min_norm,LTP diff_min_norm,LTP diff_min_norm
,LTP Control_1_1,LTP Control_1_2,LTP Control_2_1,LTP Control_2_2,LTP Control_3_1,LTP Control_3_2,LTP RDI45_1_1,LTP RDI45_1_2,LTP RDI45_2_1,LTP RDI45_2_2,LTP RDI45_3_1,LTP RDI45_3_2,LTP RDI30_1_1,LTP RDI30_1_2,LTP RDI30_2_1,LTP RDI30_2_2,LTP RDI30_3_1,LTP RDI30_3_2,LTP BOSCH_1_1,LTP BOSCH_1_2,LTP BOSCH_2_1,LTP BOSCH_2_2,LTP BOSCH_3_1,LTP BOSCH_3_2,LTP Control_1_1,LTP Control_1_2,LTP Control_2_1,LTP Control_2_2,LTP Control_3_1,LTP Control_3_2,LTP RDI45_1_1,LTP RDI45_1_2,LTP RDI45_2_1,LTP RDI45_2_2,LTP RDI45_3_1,LTP RDI45_3_2,LTP RDI30_1_1,LTP RDI30_1_2,LTP RDI30_2_1,LTP RDI30_2_2,LTP RDI30_3_1,LTP RDI30_3_2,LTP BOSCH_1_1,LTP BOSCH_1_2,LTP BOSCH_2_1,LTP BOSCH_2_2,LTP BOSCH_3_1,LTP BOSCH_3_2,LTP Control_1_1,LTP Control_1_2,LTP Control_2_1,LTP Control_2_2,LTP Control_3_1,LTP Control_3_2,LTP RDI45_1_1,LTP RDI45_1_2,LTP RDI45_2_1,LTP RDI45_2_2,LTP RDI45_3_1,LTP RDI45_3_2,LTP RDI30_1_1,LTP RDI30_1_2,LTP RDI30_2_1,LTP RDI30_2_2,LTP RDI30_3_1,LTP RDI30_3_2,LTP BOSCH_1_1,LTP BOSCH_1_2,LTP BOSCH_2_1,LTP BOSCH_2_2,LTP BOSCH_3_1,LTP BOSCH_3_2,LTP Control_1_1,LTP Control_1_2,LTP Control_2_1,LTP Control_2_2,LTP Control_3_1,LTP Control_3_2,LTP RDI45_1_1,LTP RDI45_1_2,LTP RDI45_2_1,LTP RDI45_2_2,LTP RDI45_3_1,LTP RDI45_3_2,LTP RDI30_1_1,LTP RDI30_1_2,LTP RDI30_2_1,LTP RDI30_2_2,LTP RDI30_3_1,LTP RDI30_3_2,LTP BOSCH_1_1,LTP BOSCH_1_2,LTP BOSCH_2_1,LTP BOSCH_2_2,LTP BOSCH_3_1,LTP BOSCH_3_2,LTP Control_1_1,LTP Control_1_2,LTP Control_2_1,LTP Control_2_2,LTP Control_3_1,LTP Control_3_2,LTP RDI45_1_1,LTP RDI45_1_2,LTP RDI45_2_1,LTP RDI45_2_2,LTP RDI45_3_1,LTP RDI45_3_2,LTP RDI30_1_1,LTP RDI30_1_2,LTP RDI30_2_1,LTP RDI30_2_2,LTP RDI30_3_1,LTP RDI30_3_2,LTP BOSCH_1_1,LTP BOSCH_1_2,LTP BOSCH_2_1,LTP BOSCH_2_2,LTP BOSCH_3_1,LTP BOSCH_3_2,LTP Control_1_1,LTP Control_1_2,LTP Control_2_1,LTP Control_2_2,LTP Control_3_1,LTP Control_3_2,LTP RDI45_1_1,LTP RDI45_1_2,LTP RDI45_2_1,LTP RDI45_2_2,LTP RDI45_3_1,LTP RDI45_3_2,LTP RDI30_1_1,LTP RDI30_1_2,LTP RDI30_2_1,LTP RDI30_2_2,LTP RDI30_3_1,LTP RDI30_3_2,LTP BOSCH_1_1,LTP BOSCH_1_2,LTP BOSCH_2_1,LTP BOSCH_2_2,LTP BOSCH_3_1,LTP BOSCH_3_2,LTP Control_1_1,LTP Control_1_2,LTP Control_2_1,LTP Control_2_2,LTP Control_3_1,LTP Control_3_2,LTP RDI45_1_1,LTP RDI45_1_2,LTP RDI45_2_1,LTP RDI45_2_2,LTP RDI45_3_1,LTP RDI45_3_2,LTP RDI30_1_1,LTP RDI30_1_2,LTP RDI30_2_1,LTP RDI30_2_2,LTP RDI30_3_1,LTP RDI30_3_2,LTP BOSCH_1_1,LTP BOSCH_1_2,LTP BOSCH_2_1,LTP BOSCH_2_2,LTP BOSCH_3_1,LTP BOSCH_3_2,LTP Control_1_1,LTP Control_1_2,LTP Control_2_1,LTP Control_2_2,LTP Control_3_1,LTP Control_3_2,LTP RDI45_1_1,LTP RDI45_1_2,LTP RDI45_2_1,LTP RDI45_2_2,LTP RDI45_3_1,LTP RDI45_3_2,LTP RDI30_1_1,LTP RDI30_1_2,LTP RDI30_2_1,LTP RDI30_2_2,LTP RDI30_3_1,LTP RDI30_3_2,LTP BOSCH_1_1,LTP BOSCH_1_2,LTP BOSCH_2_1,LTP BOSCH_2_2,LTP BOSCH_3_1,LTP BOSCH_3_2,LTP Control_1_1,LTP Control_1_2,LTP Control_2_1,LTP Control_2_2,LTP Control_3_1,LTP Control_3_2,LTP RDI45_1_1,LTP RDI45_1_2,LTP RDI45_2_1,LTP RDI45_2_2,LTP RDI45_3_1,LTP RDI45_3_2,LTP RDI30_1_1,LTP RDI30_1_2,LTP RDI30_2_1,LTP RDI30_2_2,LTP RDI30_3_1,LTP RDI30_3_2,LTP BOSCH_1_1,LTP BOSCH_1_2,LTP BOSCH_2_1,LTP BOSCH_2_2,LTP BOSCH_3_1,LTP BOSCH_3_2,LTP Control_1_1,LTP Control_1_2,LTP Control_2_1,LTP Control_2_2,LTP Control_3_1,LTP Control_3_2,LTP RDI45_1_1,LTP RDI45_1_2,LTP RDI45_2_1,LTP RDI45_2_2,LTP RDI45_3_1,LTP RDI45_3_2,LTP RDI30_1_1,LTP RDI30_1_2,LTP RDI30_2_1,LTP RDI30_2_2,LTP RDI30_3_1,LTP RDI30_3_2,LTP BOSCH_1_1,LTP BOSCH_1_2,LTP BOSCH_2_1,LTP BOSCH_2_2,LTP BOSCH_3_1,LTP BOSCH_3_2,LTP Control_1_1,LTP Control_1_2,LTP Control_2_1,LTP Control_2_2,LTP Control_3_1,LTP Control_3_2,LTP RDI45_1_1,LTP RDI45_1_2,LTP RDI45_2_1,LTP RDI45_2_2,LTP RDI45_3_1,LTP RDI45_3_2,LTP RDI30_1_1,LTP RDI30_1_2,LTP RDI30_2_1,LTP RDI30_2_2,LTP RDI30_3_1,LTP RDI30_3_2,LTP BOSCH_1_1,LTP BOSCH_1_2,LTP BOSCH_2_1,LTP BOSCH_2_2,LTP BOSCH_3_1,LTP BOSCH_3_2,LTP Control_1_1,LTP Control_1_2,LTP Control_2_1,LTP Control_2_2,LTP Control_3_1,LTP Control_3_2,LTP RDI45_1_1,LTP RDI45_1_2,LTP RDI45_2_1,LTP RDI45_2_2,LTP RDI45_3_1,LTP RDI45_3_2,LTP RDI30_1_1,LTP RDI30_1_2,LTP RDI30_2_1,LTP RDI30_2_2,LTP RDI30_3_1,LTP RDI30_3_2,LTP BOSCH_1_1,LTP BOSCH_1_2,LTP BOSCH_2_1,LTP BOSCH_2_2,LTP BOSCH_3_1,LTP BOSCH_3_2,LTP Control_1_1,LTP Control_1_2,LTP Control_2_1,LTP Control_2_2,LTP Control_3_1,LTP Control_3_2,LTP RDI45_1_1,LTP RDI45_1_2,LTP RDI45_2_1,LTP RDI45_2_2,LTP RDI45_3_1,LTP RDI45_3_2,LTP RDI30_1_1,LTP RDI30_1_2,LTP RDI30_2_1,LTP RDI30_2_2,LTP RDI30_3_1,LTP RDI30_3_2,LTP BOSCH_1_1,LTP BOSCH_1_2,LTP BOSCH_2_1,LTP BOSCH_2_2,LTP BOSCH_3_1,LTP BOSCH_3_2,LTP Control_1_1,LTP Control_1_2,LTP Control_2_1,LTP Control_2_2,LTP Control_3_1,LTP Control_3_2,LTP RDI45_1_1,LTP RDI45_1_2,LTP RDI45_2_1,LTP RDI45_2_2,LTP RDI45_3_1,LTP RDI45_3_2,LTP RDI30_1_1,LTP RDI30_1_2,LTP RDI30_2_1,LTP RDI30_2_2,LTP RDI30_3_1,LTP RDI30_3_2,LTP BOSCH_1_1,LTP BOSCH_1_2,LTP BOSCH_2_1,LTP BOSCH_2_2,LTP BOSCH_3_1,LTP BOSCH_3_2,LTP Control_1_1,LTP Control_1_2,LTP Control_2_1,LTP Control_2_2,LTP Control_3_1,LTP Control_3_2,LTP RDI45_1_1,LTP RDI45_1_2,LTP RDI45_2_1,LTP RDI45_2_2,LTP RDI45_3_1,LTP RDI45_3_2,LTP RDI30_1_1,LTP RDI30_1_2,LTP RDI30_2_1,LTP RDI30_2_2,LTP RDI30_3_1,LTP RDI30_3_2,LTP BOSCH_1_1,LTP BOSCH_1_2,LTP BOSCH_2_1,LTP BOSCH_2_2,LTP BOSCH_3_1,LTP BOSCH_3_2,LTP Control_1_1,LTP Control_1_2,LTP Control_2_1,LTP Control_2_2,LTP Control_3_1,LTP Control_3_2,LTP RDI45_1_1,LTP RDI45_1_2,LTP RDI45_2_1,LTP RDI45_2_2,LTP RDI45_3_1,LTP RDI45_3_2,LTP RDI30_1_1,LTP RDI30_1_2,LTP RDI30_2_1,LTP RDI30_2_2,LTP RDI30_3_1,LTP RDI30_3_2,LTP BOSCH_1_1,LTP BOSCH_1_2,LTP BOSCH_2_1,LTP BOSCH_2_2,LTP BOSCH_3_1,LTP BOSCH_3_2,LTP Control_1_1,LTP Control_1_2,LTP Control_2_1,LTP Control_2_2,LTP Control_3_1,LTP Control_3_2,LTP RDI45_1_1,LTP RDI45_1_2,LTP RDI45_2_1,LTP RDI45_2_2,LTP RDI45_3_1,LTP RDI45_3_2,LTP RDI30_1_1,LTP RDI30_1_2,LTP RDI30_2_1,LTP RDI30_2_2,LTP RDI30_3_1,LTP RDI30_3_2,LTP BOSCH_1_1,LTP BOSCH_1_2,LTP BOSCH_2_1,LTP BOSCH_2_2,LTP BOSCH_3_1,LTP BOSCH_3_2,LTP Control_1_1,LTP Control_1_2,LTP Control_2_1,LTP Control_2_2,LTP Control_3_1,LTP Control_3_2,LTP RDI45_1_1,LTP RDI45_1_2,LTP RDI45_2_1,LTP RDI45_2_2,LTP RDI45_3_1,LTP RDI45_3_2,LTP RDI30_1_1,LTP RDI30_1_2,LTP RDI30_2_1,LTP RDI30_2_2,LTP RDI30_3_1,LTP RDI30_3_2,LTP BOSCH_1_1,LTP BOSCH_1_2,LTP BOSCH_2_1,LTP BOSCH_2_2,LTP BOSCH_3_1,LTP BOSCH_3_2
Fecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-17,76.74,237.66,17.12,106.24,142.7,208.14,30.53,103.87,145.19,77.2,43.88,47.89,50.02,46.0,37.74,50.86,86.47,73.55,105.82,119.93,101.48,53.02,47.53,139.21,-28.15,14.04,6.77,7.81,21.1,143.14,23.37,63.89,73.88,16.12,21.15,21.94,20.36,27.11,24.35,10.03,45.27,45.08,78.91,62.78,44.1,36.85,15.87,74.38,27.97036483669215,112.77803683113274,10.102209867963865,59.434225156358586,59.44880389429764,168.0368776077886,26.1591875,81.06089583333333,100.97858333333332,45.42299305555556,28.983715181058493,32.09379526462396,36.84589360222531,34.985828929068155,28.41900625434329,22.33179986101459,62.07025069637884,56.45980501392758,88.31858970792767,85.22384422809458,64.58481894150418,44.1491364902507,26.908108484005563,101.7165438108484,98.82,26.359999999999985,9.510000000000002,95.77,62.01999999999998,60.119999999999976,7.16,39.78,68.85,60.870000000000005,22.500000000000004,25.95,28.020000000000003,18.76,10.310000000000002,40.63,41.2,28.27,26.55,56.92000000000001,57.38,16.07,31.5,64.71000000000001,-6.07,-197.26,-0.8400000000000007,-2.660000000000001,-59.580000000000005,-4.880000000000024,0.0,-0.2000000000000028,-2.460000000000008,-0.2099999999999973,-0.2300000000000004,0.0,-1.6400000000000006,-0.129999999999999,-3.0799999999999983,-0.200000000000001,0.0,-0.2000000000000028,-0.3599999999999994,-0.2299999999999968,0.0,-0.1000000000000014,-0.1600000000000019,-0.1200000000000045,50.05036483669215,-98.52196316886727,2.492209867963864,48.96422515635859,-21.231196105702367,20.016877607788587,2.7891875000000006,16.97089583333333,24.63858333333333,29.09299305555556,7.603715181058494,10.153795264623955,14.84589360222531,7.745828929068157,0.9890062543432911,12.101799861014593,16.800250696378832,11.179805013927576,9.048589707927675,22.21384422809458,20.48481894150418,7.199136490250695,10.878108484005562,27.216543810848407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0270493660302944,0.0188522001292284,1.0743382480084154,0.0316679578183979,0.0558000772262914,0.1042818119921514,1.207247480427311,0.1788194547475887,0.0952989316733205,0.0695295600012111,0.4165515334240248,0.307211488101564,0.1107883941332243,0.3764467276094376,0.8624490089772062,0.2784476726861142,0.2028537369728349,0.2579652385270675,0.3431201316598464,0.1329348626638687,0.1337566670698258,0.4605946932382715,0.2552208304431739,0.1085529686375528,-0.031251387610805,-0.0148498464303109,-0.5113037824655687,-0.0350739345382487,-0.0256748313210126,-0.0648583762674642,-0.7739137440186971,-0.1352678280901391,-0.0586518939978851,-0.0644577563556986,-0.2190577120899094,-0.1974754446008059,-0.139031253308509,-0.2698164606669105,-0.3767750042608043,-0.1204255892264973,-0.1396733053865901,-0.1717706624881516,-0.1848383807102984,-0.0861618254982021,-0.0742639290155618,-0.3789871785239883,-0.1368981751455406,-0.0793361978761695,0.535040183398724,0.4415438548928215,0.3219526442477163,0.5244765331337863,0.3153684530781055,0.3830288862736709,0.3895513268156425,0.4294871394030348,0.3800109849016034,0.4797477579495016,0.3446421109132641,0.3912830545134472,0.5558291841613388,0.4169311238257361,0.3038839622362426,0.3012931633851235,0.4077730751548261,0.399712153632862,0.3496317245606717,0.3927181842186277,0.3570027699809024,0.451399906632696,0.3486452458624625,0.4216650287035077,-0.0280000000000057,-0.0139999999999957,0.0,-0.039999999999992,-0.0180000000000042,-0.079999999999984,0.0199999999999995,-0.0799999999999983,-0.039999999999992,-0.0200000000000031,0.0,-0.0079999999999991,0.0,0.0120000000000004,0.0199999999999995,-0.0139999999999993,-0.0300000000000011,0.0,-0.0400000000000062,-0.073999999999998,-0.0800000000000054,-0.0399999999999991,-0.0199999999999995,-0.0220000000000055,-0.9519999999999982,0.9579999999999984,-0.1799999999999997,-1.2900000000000065,-0.3179999999999978,-4.25,-0.0899999999999998,-0.8200000000000074,-2.450000000000003,-0.5599999999999952,-0.3399999999999998,-0.6640000000000015,-0.3400000000000034,-0.4299999999999997,-0.2100000000000008,-0.6159999999999997,-0.0399999999999991,-0.4500000000000028,-0.5300000000000011,-1.1599999999999966,-1.1400000000000006,-0.3800000000000025,-0.4200000000000017,-1.6199999999999903,-0.96,-27.74800000000002,-0.3480000000000007,-1.102000000000004,-22.192000000000007,-2.044000000000011,-0.1580000000000012,-1.0600000000000025,-1.632000000000005,-0.9440000000000026,-0.6660000000000039,-0.642000000000003,-0.5940000000000083,-0.8140000000000001,-0.4820000000000064,-1.4100000000000037,-1.2020000000000053,-0.8740000000000023,-0.9680000000000036,-1.7439999999999998,-2.006,-0.5820000000000078,-1.3880000000000017,-2.204000000000008,-1.556317191296619e-05,-2.109957301821286e-06,0.0,-2.7122581471760585e-05,-1.2060430541541156e-05,-0.0002081725393964,0.005533969900687,-0.0006284888100804,-8.63558130254809e-05,-4.387272965191216e-05,0.0,-0.0001555874937039,0.0,0.0004105430523725,0.0018509693999073,-0.0001367677116526,-0.0002494128949219,0.0,-0.0007847766813381,-0.0002836947493262,-0.0002900252298158,-0.0020768877470927,-0.0002477062574786,-6.376001331641346e-05,-0.0005291478450407,0.0001443813639389,-0.0275763831386779,-0.0008747032524644,-0.0002130676062339,-0.0110591661554364,-0.0249028645530922,-0.0064420103033251,-0.0052892935478117,-0.0012284364302532,-0.0095075734040799,-0.0129137619774325,-0.0028637451156503,-0.0147111260433472,-0.0194351786990278,-0.0060177793127153,-0.0003325505265625,-0.0067924536514524,-0.0103982910277286,-0.0044471068813298,-0.0041328595248752,-0.0197304335973816,-0.0052018314070518,-0.0046950555260254,-0.0005335944655873,-0.0041819353722122,-0.0533143407347775,-0.0007472271195471,-0.014869170809883,-0.0053188083815793,-0.043718362215429,-0.0083274767335665,-0.0035233171714403,-0.0020707928395697,-0.0186236584915214,-0.0124858963697465,-0.0050031311726362,-0.0278485037192666,-0.0446083625377691,-0.0137744623878712,-0.0099931433232046,-0.0131924544252652,-0.0189915956883798,-0.0066859951733097,-0.0072723826376313,-0.0302187167202004,-0.0171908142690188,-0.0063875940613334
