TIMESTAMP,RECORD,Vzim_Avg,zim_Avg(1),zim_Avg(2),zim_Avg(3),zim_Avg(4),turgor_Avg(1),turgor_Avg(2),turgor_Avg(3),turgor_Avg(4)
2024-09-26 02:05:00,110759,4217.045,39.67067,69.90892,,,5.027939,58.5284,,
2024-09-26 02:10:00,110760,4216.88,39.6717,69.91073,,,5.029964,58.53391,,
2024-09-26 02:15:00,110761,4216.767,39.66904,69.90627,,,5.025367,58.52754,,
2024-09-26 02:20:00,110762,4216.921,39.6699,69.90756,,,5.026715,58.5277,,
2024-09-26 02:25:00,110763,4216.771,39.67133,69.91417,,,5.02944,58.54154,,
2024-09-26 02:30:00,110764,4216.867,39.67246,69.92524,,,5.031337,58.5599,,
2024-09-26 02:35:00,110765,4216.966,39.68074,69.94234,,,5.045946,58.58894,,
2024-09-26 02:40:00,110766,4217.115,39.68266,69.931,,,5.049181,58.5667,,
2024-09-26 02:45:00,110767,4217.204,39.6853,69.94549,,,5.053758,58.59124,,
2024-09-26 02:50:00,110768,4217.115,39.67695,69.91656,,,5.039017,58.54102,,
2024-09-26 02:55:00,110769,4217.269,39.68196,69.91055,,,5.047754,58.52818,,
2024-09-26 03:00:00,110770,4217.174,39.72165,69.95089,,,5.118435,58.60125,,
2024-09-26 03:05:00,110771,4217.05,39.73858,69.92115,,,5.1487,58.55008,,
2024-09-26 03:10:00,110772,4217.312,39.73549,69.91476,,,5.142886,58.53508,,
2024-09-26 03:15:00,110773,4217.267,39.74032,69.91252,,,5.151541,58.53173,,
2024-09-26 03:20:00,110774,4217.396,39.74046,69.91255,,,5.151618,58.52999,,
2024-09-26 03:25:00,110775,4217.237,39.72499,69.90903,,,5.124308,58.52591,,
2024-09-26 03:30:00,110776,4217.308,39.73869,69.91077,,,5.148593,58.52804,,
2024-09-26 03:35:00,110777,4217.314,39.73883,69.91202,,,5.148838,58.53016,,
2024-09-26 03:40:00,110778,4217.331,39.72498,69.9092,,,5.124177,58.52496,,
2024-09-26 03:45:00,110779,4217.547,39.73983,69.91077,,,5.150323,58.52472,,
2024-09-26 03:50:00,110780,4217.699,39.73985,69.91093,,,5.150176,58.52288,,
2024-09-26 03:55:00,110781,4217.468,39.74072,69.91235,,,5.152006,58.52861,,
2024-09-26 04:00:00,110782,4217.582,39.74069,69.91229,,,5.151815,58.52695,,
2024-09-26 04:05:00,110783,4217.387,39.69896,69.91076,,,5.077831,58.52693,,
2024-09-26 04:10:00,110784,4217.245,39.67143,69.85555,,,5.02905,58.43071,,
2024-09-26 04:15:00,110785,4217.079,39.67239,69.84383,,,5.030947,58.41217,,
2024-09-26 04:20:00,110786,4217.077,39.6723,69.84368,,,5.030797,58.41193,,
2024-09-26 04:25:00,110787,4216.855,39.6723,69.84367,,,5.031056,58.41499,,
2024-09-26 04:30:00,110788,4216.831,39.67234,69.84284,,,5.031157,58.41385,,
2024-09-26 04:35:00,110789,4216.729,39.67218,69.84177,,,5.030994,58.41335,,
2024-09-26 04:40:00,110790,4216.771,39.67304,69.84499,,,5.032485,58.4185,,
2024-09-26 04:45:00,110791,4216.76,39.66816,69.82392,,,5.023803,58.38117,,
2024-09-26 04:50:00,110792,4216.652,39.61356,69.78048,,,4.926822,58.30542,,
2024-09-26 04:55:00,110793,4216.641,39.60315,69.77373,,,4.90832,58.29356,,
2024-09-26 05:00:00,110794,4216.638,39.6034,69.77383,,,4.90877,58.29377,,
2024-09-26 05:05:00,110795,4216.638,39.60339,69.77426,,,4.90874,58.29453,,
2024-09-26 05:10:00,110796,4216.638,39.60361,69.83337,,,4.909139,58.39967,,
2024-09-26 05:15:00,110797,4216.638,39.64688,69.84416,,,4.986115,58.41886,,
2024-09-26 05:20:00,110798,4216.638,39.67264,69.84451,,,5.031923,58.41947,,
2024-09-26 05:25:00,110799,4216.641,39.67349,69.84817,,,5.033441,58.42596,,
2024-09-26 05:30:00,110800,4216.643,39.67382,69.87983,,,5.034007,58.48225,,
2024-09-26 05:35:00,110801,4216.645,39.67404,69.86073,,,5.034406,58.44825,,
2024-09-26 05:40:00,110802,4216.663,39.67408,69.88589,,,5.034453,58.49274,,
2024-09-26 05:45:00,110803,4216.647,39.67397,69.85185,,,5.034287,58.43242,,
2024-09-26 05:50:00,110804,4216.641,39.6741,69.84585,,,5.034512,58.42183,,
2024-09-26 05:55:00,110805,4216.649,39.67786,69.84447,,,5.041192,58.41927,,
2024-09-26 06:00:00,110806,4216.638,39.69365,69.84229,,,5.069283,58.41553,,
2024-09-26 06:05:00,110807,4216.652,39.73058,69.84316,,,5.134962,58.41691,,
2024-09-26 06:10:00,110808,4216.645,39.74139,69.84541,,,5.154207,58.42101,,
2024-09-26 06:15:00,110809,4216.652,39.74058,69.8433,,,5.152749,58.41715,,
2024-09-26 06:20:00,110810,4216.645,39.73721,69.83034,,,5.146763,58.39419,,
2024-09-26 06:25:00,110811,4216.652,39.70946,69.77783,,,5.097389,58.3007,,
2024-09-26 06:30:00,110812,4216.681,39.72816,69.77819,,,5.130625,58.30093,,
2024-09-26 06:35:00,110813,4216.672,39.7248,69.77687,,,5.124653,58.29871,,
2024-09-26 06:40:00,110814,4216.683,39.73567,69.77528,,,5.143971,58.29573,,
2024-09-26 06:45:00,110815,4216.831,39.73847,69.77174,,,5.148783,58.28738,,
2024-09-26 06:50:00,110816,4216.844,39.74074,69.77616,,,5.152802,58.29507,,
2024-09-26 06:55:00,110817,4217.471,39.74119,69.77695,,,5.152837,58.28781,,
2024-09-26 07:00:00,110818,4217.738,39.7412,69.7907,,,5.152516,58.30856,,
2024-09-26 07:05:00,110819,4217.903,39.74494,69.84353,,,5.15897,58.40022,,
2024-09-26 07:10:00,110820,4217.942,39.79818,69.89044,,,5.253592,58.4831,,
2024-09-26 07:15:00,110821,4217.971,39.79445,69.91161,,,5.246924,58.52032,,
2024-09-26 07:20:00,110822,4217.996,39.78313,69.96582,,,5.226758,58.61639,,
2024-09-26 07:25:00,110823,4217.994,39.73916,69.9761,,,5.14858,58.6347,,
2024-09-26 07:30:00,110824,4217.964,39.68038,69.92402,,,5.044107,58.54249,,
2024-09-26 07:35:00,110825,4218.188,39.81161,70.1814,,,5.277159,58.99699,,
2024-09-26 07:40:00,110826,4219.019,39.93258,70.42001,,,5.491172,59.40956,,
2024-09-26 07:45:00,110827,4219.128,39.92123,70.5014,,,5.470846,59.55271,,
2024-09-26 07:50:00,110828,4219.472,40.01972,70.75545,,,5.645467,59.99941,,
2024-09-26 07:55:00,110829,4219.635,40.05076,70.85021,,,5.700415,60.16552,,
2024-09-26 08:00:00,110830,4219.381,39.99034,70.83123,,,5.593365,60.13541,,
2024-09-26 08:05:00,110831,4219.714,40.00427,70.91355,,,5.617683,60.27698,,
2024-09-26 08:10:00,110832,4220.104,40.02221,70.99152,,,5.649035,60.40997,,
2024-09-26 08:15:00,110833,4220.701,40.13126,71.21753,,,5.842024,60.80303,,
2024-09-26 08:20:00,110834,4220.72,40.17095,71.30581,,,5.912531,60.95964,,
2024-09-26 08:25:00,110835,4220.712,40.12043,71.27619,,,5.822759,60.90712,,
2024-09-26 08:30:00,110836,4220.394,40.06859,71.22406,,,5.731083,60.81908,,
2024-09-26 08:35:00,110837,4220.433,40.21869,71.45403,,,5.997751,61.22715,,
2024-09-26 08:40:00,110838,4221.128,40.37233,71.73386,,,6.269769,61.71428,,
2024-09-26 08:45:00,110839,4220.681,40.26918,71.71535,,,6.087132,61.68793,,
2024-09-26 08:50:00,110840,4219.876,40.32763,71.80625,,,6.192157,61.86124,,
2024-09-26 08:55:00,110841,4220.237,40.502,72.19518,,,6.50153,62.54717,,
2024-09-26 09:00:00,110842,4219.286,40.21648,71.88232,,,5.995454,62.00514,,
2024-09-26 09:05:00,110843,4218.793,40.14648,71.6774,,,5.871713,61.64804,,
2024-09-26 09:10:00,110844,4221.414,40.78099,72.78973,,,6.995317,63.58589,,
2024-09-26 09:15:00,110845,4223.431,41.2207,73.69369,,,7.772886,65.1609,,
2024-09-26 09:20:00,110846,4224.289,41.4441,74.37506,,,8.1679,66.35731,,
2024-09-26 09:25:00,110847,4223.655,41.37595,74.06744,,,8.048134,65.82111,,
2024-09-26 09:30:00,110848,4223.123,41.25933,73.80288,,,7.84204,65.35959,,
2024-09-26 09:35:00,110849,4222.425,41.09141,73.62391,,,7.545086,65.0525,,
2024-09-26 09:40:00,110850,4222.089,41.02724,73.52663,,,7.431694,64.88486,,
2024-09-26 09:45:00,110851,4223.26,41.3585,74.00855,,,8.017895,65.7227,,
2024-09-26 09:50:00,110852,4223.601,41.51928,74.15466,,,8.302458,65.97648,,
2024-09-26 09:55:00,110853,4226.671,42.25849,75.34814,,,9.60841,68.04669,,
2024-09-26 10:00:00,110854,4224.813,41.70262,74.57286,,,8.62582,66.70029,,
2024-09-26 10:05:00,110855,4225.711,42.01151,75.51894,,,9.172093,68.36494,,
2024-09-26 10:10:00,110856,4225.834,42.09013,75.49569,,,9.311509,68.32201,,
2024-09-26 10:15:00,110857,4226.711,42.27821,76.06073,,,9.643302,69.3104,,
2024-09-26 10:20:00,110858,4226.503,42.18326,75.95024,,,9.475289,69.11776,,
2024-09-26 10:25:00,110859,4227.657,42.81954,76.35703,,,10.60126,69.82043,,
2024-09-26 10:30:00,110860,4232.164,44.58465,78.55299,,,13.71822,73.6376,,
2024-09-26 10:35:00,110861,4232.392,44.08564,78.99971,,,12.83313,74.42532,,
2024-09-26 10:40:00,110862,4231.743,44.05534,79.19664,,,12.78147,74.78587,,
2024-09-26 10:45:00,110863,4231.268,44.42164,78.66257,,,13.43209,73.84721,,
2024-09-26 10:50:00,110864,4229.675,43.90678,77.53276,,,12.52422,71.87175,,
2024-09-26 10:55:00,110865,4228.381,43.72295,76.89371,,,12.20204,70.76049,,
2024-09-26 11:00:00,110866,4227.98,43.8512,76.75674,,,12.43064,70.52424,,
2024-09-26 11:05:00,110867,4227.169,43.2424,76.15414,,,11.35298,69.46871,,
2024-09-26 11:10:00,110868,4229.908,44.41441,78.21851,,,13.42345,73.08347,,
2024-09-26 11:15:00,110869,4229.313,44.2179,77.61898,,,13.07709,72.03111,,
2024-09-26 11:20:00,110870,4228.028,43.80337,76.8893,,,12.3457,70.7586,,
2024-09-26 11:25:00,110871,4229.098,44.51626,77.48476,,,13.60682,71.79672,,
2024-09-26 11:30:00,110872,4229.539,44.82571,77.63957,,,14.1542,72.06381,,
2024-09-26 11:35:00,110873,4229.462,44.75026,77.75623,,,14.02064,72.27197,,
2024-09-26 11:40:00,110874,4229.39,44.89249,77.86694,,,14.27306,72.46951,,
2024-09-26 11:45:00,110875,4229.161,44.7024,77.93941,,,13.93666,72.60185,,
2024-09-26 11:50:00,110876,4229.639,45.26825,78.39932,,,14.93856,73.40929,,
2024-09-26 11:55:00,110877,4229.021,45.03279,78.11509,,,14.52315,72.91592,,
2024-09-26 12:00:00,110878,4228.277,44.75814,77.81799,,,14.03857,72.40179,,
2024-09-26 12:05:00,110879,4228.081,44.9746,78.01578,,,14.42309,72.75591,,
2024-09-26 12:10:00,110880,4228.197,45.03214,78.14375,,,14.5247,72.98087,,
2024-09-26 12:15:00,110881,4230.177,46.28916,79.21571,,,16.74668,74.84734,,
2024-09-26 12:20:00,110882,4230.314,46.53455,79.56381,,,17.18097,75.4619,,
2024-09-26 12:25:00,110883,4228.261,45.36154,78.53161,,,15.10892,73.66788,,
2024-09-26 12:30:00,110884,4227.941,45.2433,78.40456,,,14.90031,73.44807,,
2024-09-26 12:35:00,110885,4227.774,45.03111,78.16521,,,14.52444,73.02634,,
2024-09-26 12:40:00,110886,4227.973,45.21421,78.30396,,,14.84858,73.26904,,
2024-09-26 12:45:00,110887,4229.479,46.12505,79.09933,,,16.45844,74.65336,,
2024-09-26 12:50:00,110888,4228.739,45.79029,78.81381,,,15.86762,74.16006,,
2024-09-26 12:55:00,110889,4227.577,45.10091,78.39717,,,14.64899,73.4413,,
2024-09-26 13:00:00,110890,4227.708,45.32421,78.53458,,,15.04463,73.68275,,
2024-09-26 13:05:00,110891,4227.785,45.50145,78.63986,,,15.35877,73.86819,,
2024-09-26 13:10:00,110892,4227.063,44.82489,78.13525,,,14.16105,72.9855,,
2024-09-26 13:15:00,110893,4228.067,45.73686,78.76659,,,15.7753,74.08803,,
2024-09-26 13:20:00,110894,4228.651,46.29466,79.15456,,,16.7625,74.76595,,
2024-09-26 13:25:00,110895,4228.789,46.60397,79.43097,,,17.31053,75.25372,,
2024-09-26 13:30:00,110896,4228.047,46.10709,79.15781,,,16.43218,74.78239,,
2024-09-26 13:35:00,110897,4228.852,46.59692,79.34656,,,17.29776,75.1029,,
2024-09-26 13:40:00,110898,4228.84,46.49528,79.37266,,,17.11737,75.14931,,
2024-09-26 13:45:00,110899,4228.999,46.74957,79.62252,,,17.56789,75.58971,,
2024-09-26 13:50:00,110900,4227.428,45.86633,79.07604,,,16.00745,74.64828,,
2024-09-26 13:55:00,110901,4228.143,46.55871,79.37424,,,17.23287,75.16461,,
2024-09-26 14:00:00,110902,4228.277,46.70386,79.79175,,,17.48967,75.90281,,
2024-09-26 14:05:00,110903,4227.528,45.80372,79.22357,,,15.896,74.90825,,
2024-09-26 14:10:00,110904,4229.791,47.28656,80.20293,,,18.51663,76.60461,,
2024-09-26 14:15:00,110905,4229.196,47.32598,80.17942,,,18.58925,76.57375,,
2024-09-26 14:20:00,110906,4228.143,47.01092,79.95574,,,18.03507,76.19611,,
2024-09-26 14:25:00,110907,4229.145,47.55648,80.2952,,,18.99826,76.78002,,
2024-09-26 14:30:00,110908,4227.901,46.42718,79.60349,,,17.00059,75.57561,,
2024-09-26 14:35:00,110909,4226.988,45.72767,79.15133,,,15.7631,74.78963,,
2024-09-26 14:40:00,110910,4226.479,45.16394,78.72534,,,14.76467,74.04272,,
2024-09-26 14:45:00,110911,4226.078,44.80005,78.36601,,,14.12027,73.41206,,
2024-09-26 14:50:00,110912,4226.391,44.5794,78.18056,,,13.72767,73.07754,,
2024-09-26 14:55:00,110913,4227.302,45.06475,78.46824,,,14.58579,73.57217,,
2024-09-26 15:00:00,110914,4226.862,44.56264,78.31422,,,13.69637,73.30653,,
2024-09-26 15:05:00,110915,4226.605,44.37981,77.89582,,,13.37268,72.56848,,
2024-09-26 15:10:00,110916,4226.43,44.23225,77.75858,,,13.11141,72.32796,,
2024-09-26 15:15:00,110917,4227.206,44.69949,78.21325,,,13.93808,73.12144,,
2024-09-26 15:20:00,110918,4226.256,44.10715,77.62589,,,12.89003,72.09551,,
2024-09-26 15:25:00,110919,4227.308,44.97332,78.37061,,,14.42356,73.39883,,
2024-09-26 15:30:00,110920,4226.849,44.55269,78.12098,,,13.67877,72.96386,,
2024-09-26 15:35:00,110921,4227.0,44.6397,78.36665,,,13.83267,73.39716,,
2024-09-26 15:40:00,110922,4226.046,44.04534,77.66125,,,12.78096,72.16185,,
2024-09-26 15:45:00,110923,4225.139,43.55188,77.14249,,,11.90778,71.25651,,
2024-09-26 15:50:00,110924,4224.528,43.13321,76.74062,,,11.16623,70.55336,,
2024-09-26 15:55:00,110925,4224.394,42.8803,76.39825,,,10.71757,69.94775,,
2024-09-26 16:00:00,110926,4224.021,42.59002,76.01224,,,10.20311,69.26855,,
2024-09-26 16:05:00,110927,4223.783,42.38209,75.71333,,,9.834457,68.74167,,
2024-09-26 16:10:00,110928,4223.281,42.1028,75.41101,,,9.339661,68.21298,,
2024-09-26 16:15:00,110929,4223.268,41.97065,75.12311,,,9.104997,67.7019,,
2024-09-26 16:20:00,110930,4223.195,41.85131,74.92776,,,8.893222,67.35616,,
2024-09-26 16:25:00,110931,4223.251,41.84337,74.88965,,,8.879002,67.28757,,
2024-09-26 16:30:00,110932,4223.277,41.88273,74.85777,,,8.948852,67.23057,,
2024-09-26 16:35:00,110933,4223.155,41.75454,74.71835,,,8.72146,66.98491,,
2024-09-26 16:40:00,110934,4222.322,41.58144,74.45495,,,8.415687,66.53024,,
2024-09-26 16:45:00,110935,4221.842,41.43022,74.22104,,,8.148022,66.12227,,
2024-09-26 16:50:00,110936,4221.797,41.37929,74.14855,,,8.057626,65.99419,,
2024-09-26 16:55:00,110937,4221.625,41.27209,73.9143,,,7.867503,65.58072,,
2024-09-26 17:00:00,110938,4221.028,41.13562,73.69422,,,7.626138,65.19897,,
2024-09-26 17:05:00,110939,4220.951,41.0983,73.58929,,,7.559965,65.01372,,
2024-09-26 17:10:00,110940,4220.698,41.0046,73.40121,,,7.393916,64.6834,,
2024-09-26 17:15:00,110941,4220.562,40.91056,73.19657,,,7.227044,64.32182,,
2024-09-26 17:20:00,110942,4220.558,40.87173,73.08463,,,7.158045,64.12296,,
2024-09-26 17:25:00,110943,4220.302,40.77768,72.82043,,,6.991342,63.65734,,
2024-09-26 17:30:00,110944,4219.919,40.67008,72.58853,,,6.800741,63.25095,,
2024-09-26 17:35:00,110945,4219.266,40.56273,72.39387,,,6.610988,62.91474,,
2024-09-26 17:40:00,110946,4219.205,40.53766,72.33417,,,6.566513,62.80952,,
2024-09-26 17:45:00,110947,4219.178,40.50505,72.16043,,,6.508583,62.50109,,
2024-09-26 17:50:00,110948,4218.775,40.40649,71.97597,,,6.333996,62.17913,,
2024-09-26 17:55:00,110949,4218.429,40.36007,71.85235,,,6.251977,61.96445,,
2024-09-26 18:00:00,110950,4218.394,40.29259,71.69686,,,6.132063,61.68851,,
2024-09-26 18:05:00,110951,4218.438,40.26639,71.64365,,,6.085403,61.59327,,
2024-09-26 18:10:00,110952,4218.764,40.26491,71.55991,,,6.082311,61.43964,,
2024-09-26 18:15:00,110953,4218.811,40.24415,71.47936,,,6.045337,61.29577,,
2024-09-26 18:20:00,110954,4219.067,40.23489,71.43311,,,6.028504,61.20982,,
2024-09-26 18:25:00,110955,4218.647,40.23322,71.38388,,,6.026132,61.12839,,
2024-09-26 18:30:00,110956,4218.253,40.21267,71.33414,,,5.990164,61.04567,,
2024-09-26 18:35:00,110957,4218.445,40.20664,71.28642,,,5.979167,60.95805,,
2024-09-26 18:40:00,110958,4218.533,40.20179,71.2364,,,5.970425,60.86784,,
2024-09-26 18:45:00,110959,4218.631,40.20282,71.19012,,,5.972125,60.78414,,
2024-09-26 18:50:00,110960,4218.485,40.11234,71.09264,,,5.811453,60.61294,,
2024-09-26 18:55:00,110961,4217.014,39.94595,70.89105,,,5.517547,60.27557,,
2024-09-26 19:00:00,110962,4216.942,39.93189,70.80314,,,5.49265,60.12023,,
2024-09-26 19:05:00,110963,4217.267,39.97573,70.85153,,,5.570189,60.20166,,
2024-09-26 19:10:00,110964,4217.697,40.0008,70.88709,,,5.6142,60.25875,,
2024-09-26 19:15:00,110965,4217.796,40.00087,70.85374,,,5.614199,60.19805,,
2024-09-26 19:20:00,110966,4218.038,40.00374,70.8438,,,5.618967,60.17691,,
2024-09-26 19:25:00,110967,4218.087,40.00658,70.83746,,,5.623953,60.16493,,
2024-09-26 19:30:00,110968,4218.104,39.94337,70.7359,,,5.511548,59.98411,,
2024-09-26 19:35:00,110969,4217.339,39.85497,70.61368,,,5.355339,59.77765,,
2024-09-26 19:40:00,110970,4217.52,39.86405,70.60732,,,5.371252,59.76377,,
2024-09-26 19:45:00,110971,4217.841,39.91261,70.67226,,,5.457186,59.87469,,
2024-09-26 19:50:00,110972,4218.468,40.00282,70.75574,,,5.616762,60.01421,,
2024-09-26 19:55:00,110973,4218.958,40.06734,70.77795,,,5.730805,60.04672,,
2024-09-26 20:00:00,110974,4219.052,40.06959,70.78384,,,5.734682,60.05587,,
2024-09-26 20:05:00,110975,4219.124,40.07094,70.77831,,,5.736988,60.04501,,
2024-09-26 20:10:00,110976,4219.121,40.07044,70.76809,,,5.736097,60.02689,,
2024-09-26 20:15:00,110977,4219.081,40.07134,70.73096,,,5.737756,59.96146,,
2024-09-26 20:20:00,110978,4219.16,40.07116,70.73065,,,5.73733,59.95978,,
2024-09-26 20:25:00,110979,4219.121,40.06981,70.71373,,,5.734972,59.93025,,
2024-09-26 20:30:00,110980,4219.135,40.06948,70.70998,,,5.734373,59.92338,,
2024-09-26 20:35:00,110981,4219.125,40.07002,70.70968,,,5.735345,59.92299,,
2024-09-26 20:40:00,110982,4219.178,40.07106,70.71107,,,5.737127,59.92471,,
2024-09-26 20:45:00,110983,4219.105,40.07046,70.69548,,,5.73616,59.89804,,
2024-09-26 20:50:00,110984,4219.16,40.07057,70.67831,,,5.73628,59.86674,,
2024-09-26 20:55:00,110985,4219.166,40.06973,70.69861,,,5.734764,59.90272,,
2024-09-26 21:00:00,110986,4219.155,40.07039,70.70493,,,5.73596,59.91412,,
2024-09-26 21:05:00,110987,4219.135,40.06931,70.67172,,,5.734079,59.85538,,
2024-09-26 21:10:00,110988,4219.169,40.07014,70.67011,,,5.7355,59.85204,,
2024-09-26 21:15:00,110989,4219.148,40.07022,70.64411,,,5.735677,59.8061,,
2024-09-26 21:20:00,110990,4219.117,40.06658,70.59795,,,5.729242,59.7245,,
2024-09-26 21:25:00,110991,4219.001,40.00673,70.52955,,,5.623002,59.60455,,
2024-09-26 21:30:00,110992,4218.842,39.98549,70.50434,,,5.585459,59.56197,,
2024-09-26 21:35:00,110993,4218.374,39.93484,70.44794,,,5.496023,59.4683,,
2024-09-26 21:40:00,110994,4218.159,39.93443,70.48682,,,5.495575,59.54046,,
2024-09-26 21:45:00,110995,4218.2,39.93563,70.45048,,,5.497668,59.47527,,
2024-09-26 21:50:00,110996,4218.062,39.93532,70.44005,,,5.497285,59.45867,,
2024-09-26 21:55:00,110997,4218.046,39.93536,70.4407,,,5.497377,59.46006,,
2024-09-26 22:00:00,110998,4218.146,39.99861,70.50624,,,5.609707,59.5752,,
2024-09-26 22:05:00,110999,4218.209,40.00588,70.5125,,,5.622553,59.58541,,
2024-09-26 22:10:00,111000,4218.378,40.00346,70.50822,,,5.618022,59.57542,,
2024-09-26 22:15:00,111001,4218.435,40.00395,70.50909,,,5.618822,59.57616,,
2024-09-26 22:20:00,111002,4218.564,40.00471,70.51043,,,5.619997,59.57672,,
2024-09-26 22:25:00,111003,4218.467,40.00382,70.50057,,,5.618543,59.56057,,
2024-09-26 22:30:00,111004,4218.523,40.00514,70.46749,,,5.620815,59.50096,,
2024-09-26 22:35:00,111005,4218.41,40.00475,70.44241,,,5.620274,59.45795,,
2024-09-26 22:40:00,111006,4218.326,40.00401,70.44098,,,5.619059,59.4566,,
2024-09-26 22:45:00,111007,4218.335,40.0041,70.44126,,,5.61922,59.45697,,
2024-09-26 22:50:00,111008,4218.272,40.00551,70.42229,,,5.621811,59.42414,,
2024-09-26 22:55:00,111009,4218.118,39.95605,70.36797,,,5.534067,59.3297,,
2024-09-26 23:00:00,111010,4218.0,39.9272,70.301,,,5.482936,59.2123,,
2024-09-26 23:05:00,111011,4217.996,39.87102,70.2415,,,5.383039,59.10656,,
2024-09-26 23:10:00,111012,4217.989,39.84846,70.17642,,,5.342951,58.99096,,
2024-09-26 23:15:00,111013,4217.978,39.80455,70.17343,,,5.264885,58.98579,,
2024-09-26 23:20:00,111014,4217.923,39.80139,70.14041,,,5.259331,58.92783,,
2024-09-26 23:25:00,111015,4217.77,39.73708,70.05155,,,5.145167,58.77197,,
2024-09-26 23:30:00,111016,4216.796,39.67815,69.98545,,,5.041526,58.66797,,
2024-09-26 23:35:00,111017,4216.643,39.65923,69.9615,,,5.008069,58.62751,,
2024-09-26 23:40:00,111018,4216.629,39.59875,69.90218,,,4.900511,58.52219,,
2024-09-26 23:45:00,111019,4216.498,39.59198,69.88799,,,4.888629,58.49877,,
2024-09-26 23:50:00,111020,4216.033,39.53173,69.83147,,,4.781978,58.40467,,
2024-09-26 23:55:00,111021,4215.732,39.53368,69.82763,,,4.785795,58.40201,,
2024-09-27 00:00:00,111022,4215.386,39.53018,69.78851,,,4.779952,58.33719,,
2024-09-27 00:05:00,111023,4215.3,39.47417,69.77688,,,4.680391,58.3177,,
2024-09-27 00:10:00,111024,4215.28,39.46874,69.77692,,,4.670758,58.31805,,
2024-09-27 00:15:00,111025,4215.28,39.46922,69.76685,,,4.671615,58.30013,,
2024-09-27 00:20:00,111026,4215.28,39.42493,69.71318,,,4.592812,58.20464,,
2024-09-27 00:25:00,111027,4215.218,39.40151,69.71024,,,4.551198,58.20026,,
2024-09-27 00:30:00,111028,4214.734,39.40062,69.66227,,,4.550151,58.12158,,
2024-09-27 00:35:00,111029,4214.095,39.37997,69.64242,,,4.514082,58.09506,,
2024-09-27 00:40:00,111030,4214.098,39.39802,69.67896,,,4.546202,58.16007,,
2024-09-27 00:45:00,111031,4213.973,39.39768,69.69054,,,4.54573,58.1824,,
2024-09-27 00:50:00,111032,4213.923,39.33365,69.6423,,,4.431831,58.09723,,
2024-09-27 00:55:00,111033,4213.908,39.33274,69.63186,,,4.430232,58.07885,,
2024-09-27 01:00:00,111034,4213.797,39.26941,69.57816,,,4.317611,57.98482,,
2024-09-27 01:05:00,111035,4213.656,39.26532,69.5692,,,4.310482,57.97079,,
2024-09-27 01:10:00,111036,4213.625,39.2333,69.51016,,,4.253533,57.86615,,
2024-09-27 01:15:00,111037,4213.027,39.19857,69.50607,,,4.192299,57.86708,,
2024-09-27 01:20:00,111038,4212.862,39.19755,69.50607,,,4.190645,57.86935,,
2024-09-27 01:25:00,111039,4212.604,39.19721,69.50607,,,4.190295,57.87289,,
2024-09-27 01:30:00,111040,4212.565,39.19721,69.50607,,,4.190333,57.87342,,
2024-09-27 01:35:00,111041,4212.563,39.19199,69.50494,,,4.181039,57.87143,,
2024-09-27 01:40:00,111042,4212.563,39.12978,69.47463,,,4.070283,57.81747,,
2024-09-27 01:45:00,111043,4212.559,39.12909,69.44444,,,4.069075,57.76378,,
2024-09-27 01:50:00,111044,4212.513,39.12909,69.43797,,,4.069118,57.75288,,
2024-09-27 01:55:00,111045,4212.394,39.11116,69.41777,,,4.037301,57.71855,,
2024-09-27 02:00:00,111046,4212.018,39.06099,69.36987,,,3.948324,57.6384,,
2024-09-27 02:05:00,111047,4211.417,39.05906,69.36782,,,3.94545,57.64297,,
2024-09-27 02:10:00,111048,4211.209,38.9998,69.30505,,,3.840111,57.53403,,
2024-09-27 02:15:00,111049,4211.205,38.99288,69.30176,,,3.827782,57.52824,,
2024-09-27 02:20:00,111050,4211.164,38.96654,69.24873,,,3.780916,57.43437,,
2024-09-27 02:25:00,111051,4210.825,38.92545,69.23216,,,3.708033,57.40948,,
2024-09-27 02:30:00,111052,4210.177,38.89083,69.18574,,,3.646922,57.3356,,
2024-09-27 02:35:00,111053,4209.921,38.85666,69.16553,,,3.586274,57.30309,,
2024-09-27 02:40:00,111054,4209.847,38.83305,69.11037,,,3.544275,57.20582,,
2024-09-27 02:45:00,111055,4209.847,38.78855,69.09742,,,3.465002,57.18277,,
2024-09-27 02:50:00,111056,4209.847,38.78764,69.09436,,,3.463384,57.1773,,
2024-09-27 02:55:00,111057,4209.801,38.72453,69.03442,,,3.350975,57.07114,,
2024-09-27 03:00:00,111058,4209.355,38.70603,69.01733,,,3.318379,57.04675,,
2024-09-27 03:05:00,111059,4208.663,38.65755,68.96243,,,3.232541,56.95829,,
2024-09-27 03:10:00,111060,4208.511,38.65258,68.96164,,,3.223778,56.95893,,
2024-09-27 03:15:00,111061,4208.479,38.63107,68.92805,,,3.185485,56.89949,,
2024-09-27 03:20:00,111062,4208.649,38.59576,68.90023,,,3.122422,56.84762,,
2024-09-27 03:25:00,111063,4208.743,38.59644,68.90157,,,3.123573,56.84874,,
2024-09-27 03:30:00,111064,4208.902,38.59038,68.9041,,,3.112652,56.8511,,
2024-09-27 03:35:00,111065,4208.975,38.59298,68.9085,,,3.117228,56.85798,,
2024-09-27 03:40:00,111066,4208.983,38.5905,68.89975,,,3.112797,56.84225,,
