,Fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,Y
LTP 45RDI-CC_1,2014-06-09,-1.3065461942266179,-1.0295887515967752,-1.1926662124332184,-0.738557440712852,-1.218287803220559,-1.1468608785323613,-1.050827990448055,-0.5597377678052124,-0.6366445532399103,-0.9114821620630724,-0.7619524587562398,-0.6015367377729914,-0.42924338235639964,0.13682095641980627,0.9333520236091459,0.2236174362953782,1.0424090102818002,-0.25482272962012553,1.1283940089058313,0.5953389371121927,1.1878838335710529,0.6811355778586691,1.2573324615113268,0.6190665264957363,-0.07832998158322442,1.3046996086342286,1.3388135588164398,1.3590139074153629,1.365844596277296,0.08707232178799618,1.369767530005427,1.3707169598534836,1.3640348227664059,1.360788899166279,1.3594855929602965,0.2606265721032478,1.3352765904247912,1.3072362087293434,0.4328521591875038,1.2789081482191456,1.297053459333393,1.2324318629484732,1.1412779451316553,1.131148725222439,1.203373161080376,0.5999008739969637,1.1755028734111221,1.3774195417128692,1.4849222303285032,1.4868527039203885,1.1520921434334648,0.7670025468409641,1.1215644420361555,1.0684414746337336,0.920159651115377,1.0043066020236364,0.0
LTP 45RDI-CC_1,2014-06-10,-1.1307988058945937,-1.0960117933327145,-1.1947172782113056,-0.6877310873374808,-1.2321284033713809,-1.1160835447336972,-0.98195903615076,-0.5232804199503085,-0.5470223670797869,-0.8232146609377032,-0.6638871583647564,-0.4959572441446077,-0.2927118852155434,-0.21042209313312565,0.6595580430410948,0.4200389382805029,0.758089876276182,-0.10438156804232683,0.846316315614393,0.4022817897477375,0.9212290915021486,0.6333122921462517,0.9887456426902757,0.5637884138685004,0.078393913368073,1.0756153459922204,1.1727080334210387,1.2563831584994998,1.324977295667531,0.2589042735812184,1.3769930906990389,1.4036677771386599,1.420847814912365,1.43067460624624,1.450327771649332,0.429268009099948,1.431976471979948,1.4091243470744612,0.6152591405990725,1.3833035927579278,1.1805788599911973,1.3512551634171661,1.2451461095896346,1.1331302025880756,1.3166205277246346,0.7981413896038995,1.279089292932685,1.0656393238079631,1.7257942710101914,1.307754741325845,1.2582535473300593,0.94678008421713,1.223462646023017,1.1615952324104688,1.0621954886862428,1.1213525597111949,0.0
LTP 45RDI-CC_1,2014-06-11,-0.9994418079917263,-1.3453673446518268,-1.2171282804438337,-0.3825744253957001,-1.2559308503299627,-1.1581111533781145,-1.0696366587810548,-0.6496308315785253,-0.6970198153937411,-0.9649028804839591,-0.8435219545960823,-0.6928683731941692,-0.5278691565856141,0.24684930919051953,1.2023915627484625,0.21665869295523207,1.261673819492481,-0.3609639657497006,1.3022415354197985,0.604784728712289,1.3331872133561173,0.4305471614255903,1.35954589601223,0.222709516610949,-0.20924304526576218,1.3732545995643761,1.3791877367690408,1.3781033305517052,1.3711276064751865,-0.060555589204572394,1.352563329949232,1.3171873738922186,1.2918082410382117,1.2725989694740107,1.250552035359228,0.09543038569495724,1.2054010207699923,1.164527717730894,0.2483463407242268,1.1234292236233594,1.174403319141826,1.0729969845159626,1.5261034592002238,1.3423747800069807,1.0360909743702664,0.39702252318052167,1.0119466093037701,1.5378185447868957,1.3790219658990894,1.1474987618728107,0.9738621021156086,0.5472487344348435,0.9187835164677204,0.8489059302405058,0.678280298465734,0.7756807535066936,0.0
LTP 45RDI-CC_1,2014-06-12,-1.114790551619657,-1.1234925672080824,-1.138300842048564,-0.5924963152000501,-1.1857973287319548,-1.0796968129017586,-0.9882326687869707,-0.5538454509722971,-0.6995969007453471,-0.8691590690850332,-0.730678215515957,-0.58421607680456,-0.4342493545470215,0.1759207560018231,1.1559227515108832,0.32052519186750505,1.1951113300600713,-0.27525798137311364,1.2254782914160751,0.6634774543333822,1.2487764086185875,0.5861702955230393,1.2663329136935904,0.48443713299809293,-0.10819718540740186,1.2781894995284981,1.2836948046783219,1.2822402244380229,1.277734069324537,0.05673731382786637,1.2694847338712931,1.2558660434901772,1.241361052496788,1.2368053826467778,1.224764243726995,0.2197142129488413,1.2108348881420115,1.1934811837558292,0.37794293557074604,1.1689140627227117,1.2085897811856658,1.1408968577889946,1.3475512993953325,1.280104820202013,1.108531079631941,0.5289718588581541,1.073489479316808,1.3741200524006674,1.5389931291971142,1.2687404498189871,1.0395328464757785,0.6744008650436898,1.0034289944711312,0.9565630683827014,0.804140721177822,0.8905679288199495,0.0
LTP 45RDI-CC_1,2014-06-13,-1.1718094638582226,-1.1144821710022121,-1.3182396557141638,-0.7314054622557064,-1.3602874485338519,-1.250640929527984,-1.1414026145576588,-0.7226415999420783,-0.7145357323265802,-1.0071010161504135,-0.8645039486926224,-0.7047863102244888,-0.5446265289251957,0.2049535521453852,1.1547024990768981,0.2715904297782847,1.1685166422980093,-0.38454626055479835,1.1781662731242308,0.5413817504601944,1.1820452074084853,0.5059566986827218,1.1861963511355753,0.4692899983498072,-0.21229869454552286,1.1842407333786602,1.1765872859804127,1.165421642479892,1.154340596981764,-0.032936057309213965,1.1406675334268568,1.1326886987832738,1.1223352784628444,1.1283860849855656,1.1158018687784101,0.14726568408892876,1.1022896505991182,1.087497152644203,0.32048923945883817,1.0716546396824576,1.215794270977241,1.04982931270614,1.350530482994576,1.2758453075724283,1.030187617799276,0.48719973501470976,1.0035493022757016,1.422050233277572,1.4897517094322739,1.326388973140727,0.9762798534775425,0.6400396918733455,0.9521428578354401,0.9162823449516606,0.778329596738869,0.858996176546154,0.0
LTP 45RDI-CC_1,2014-06-14,-1.0309429110376507,-1.2582625781623842,-1.4345383886438543,-0.46560513584824703,-1.4777702916701279,-1.3607592657973098,-1.2418253913179826,-0.7031913024564723,-0.7547864585520035,-1.0944238044237962,-0.9314128341037394,-0.7553434954614094,-0.5727303159152366,0.18439715578862523,1.1089727955795265,0.25852116922126356,1.1085530002175463,-0.3890029576101129,1.1045512719441195,0.743648580942566,1.0983991208378858,0.49467364359961313,1.0923576229079281,0.3078607361839071,-0.20071355735891516,1.0861735522504157,1.0778601165331991,1.0688446599340067,1.0573923034803965,-0.011407981643277568,1.0426857887208765,1.0300779749467686,1.0148965284609162,1.019469308539706,1.0138386369202221,0.17314538540749153,1.0028696200842824,0.9922516136893305,0.3536564209177267,0.9811980899364912,1.2070210462952633,0.9712873260664393,1.4701556417874682,1.3103127937354184,0.9608874397756244,0.5166762366438294,0.9498501135781571,1.4061049530692522,1.491741457265344,1.2262481384693025,0.9336362179829787,0.6570393532348078,0.9155161564073175,0.8887927485534929,0.7804432584149543,0.8441227727279647,0.0
LTP 45RDI-CC_1,2014-06-15,-1.259267501111671,-0.2980499989764437,-1.369933636402972,-1.1881248590721154,-1.458671852163774,-1.2538982185336283,-1.0844004643805365,-0.35865478570680515,-0.12575867972466462,-0.8916927667949809,-0.6967925674026015,-0.49527009130234795,-0.29317217185611283,0.14511326275792436,1.0556648401894662,0.2585807497729001,1.08765949234289,-0.09338150842427086,1.108486661289183,-0.31337121815936747,1.1239794848127778,0.9133286095553849,1.1327192528986763,1.1033135784133659,0.10805496023356342,1.1364807713522713,1.134790988656029,1.1300140828062926,1.121823435089598,0.31411938289063396,1.1156453572918208,1.106373297760352,1.0958345389064805,1.0953952299100431,1.0862561506279658,0.5073369227726862,1.0755765897796932,1.0684587065629243,0.6866139326965687,1.0600894499869107,1.4611035009303863,1.062366572702194,0.5697636522429995,0.9877129862716938,1.0652716047851267,0.8324376249886858,1.070994666591075,1.391332889900634,1.5185175888201354,1.6281927656278379,1.0751930702527353,0.9413352718755323,1.078522709838441,1.0745744644221136,1.0334614674906362,1.06282723008792,0.0
LTP 45RDI-CC_1,2014-06-16,-1.2198972619730335,-1.1028267490073385,-0.9437828052729604,-0.7787560350668802,-1.016867396857001,-0.848597097049852,-0.7292406292451964,-0.3181444307232255,-0.44385533323302023,-0.6020980449045265,-0.4362684839126763,-0.24430435189014651,-0.06546214196691971,0.30458459362029033,0.9811709278837145,0.27960261333366965,1.0607798455047837,0.11669851445384749,1.1295143083036943,0.37177793172969936,1.1819111015374784,0.7419417934064452,1.2285578782946094,0.7075461096370154,0.29421890623355185,1.2710587278103658,1.3104486933826685,1.3298321777312139,1.3331990899977475,0.4451591107886669,1.2989339526481487,1.2459076556231496,1.2049833619460282,1.1794021342124317,1.1820531512781662,0.6169970020672758,1.193099165511731,1.200247053073707,0.7876859924619432,1.1908326480280218,1.380540557224259,1.155029377909908,1.1923083544449624,1.1817451193055029,1.1442062658815875,0.945755948567281,1.1279617231907502,1.519502533600942,1.3331632066729715,1.39035792305226,1.126614334480619,1.0770514241627345,1.1476779072300785,1.1719168146571248,1.1439533834641784,1.165919011054727,0.0
LTP 45RDI-CC_1,2014-06-17,-1.3225003958374857,-0.9032045020567601,-1.1319341836718237,-1.0228808917151924,-1.1849949334790115,-1.0263529220077032,-0.8884664626266994,-0.4083135847413159,-0.45772112438622947,-0.7251569707010596,-0.5384347663381491,-0.357811276449046,-0.17834040250895686,0.18921033390200054,0.9060833845961676,0.3137500836763028,0.9995776146526103,-0.027284117684674085,1.0772065902649473,0.41433433204614356,1.1421747089853813,0.8405217681600866,1.205163129338995,0.9511391869191115,0.09969910453712985,1.2552914753695485,1.2891884013861283,1.3165457053147651,1.315038161236106,0.27428296457240026,1.3179146391474483,1.3172786386631266,1.33202128532771,1.3363912519956138,1.3458447457418878,0.45776284360205455,1.355713922514539,1.3548989524438277,0.6511221028637323,1.3447754050197578,1.3862188115575556,1.3073362083241336,0.9472709830759778,1.0792894799715915,1.2188414801990002,0.8381899636159231,1.18080644919821,1.3896456410074682,1.5212542367633646,1.4920904120328686,1.1636938048021648,0.98997629573213,1.1677310909723293,1.1683867030055122,1.085013247940971,1.1430110517811256,0.0
LTP 45RDI-CC_1,2014-06-18,-1.1128918011191875,-1.1225307154515363,-1.0112908979568167,-0.780961212237584,-1.0381445202377513,-0.953771207257176,-0.8661908413791262,-0.45814368564782165,-0.6479019676044382,-0.7286504959973918,-0.5730569326242595,-0.44270953504764327,-0.3283141283365027,0.3493012412256863,0.998039269055465,0.07888875372403863,1.1031361154908723,-0.20246870645061285,1.1803258744101521,0.6412603782899875,1.2191658658817612,0.7346145140597181,1.2336812609604122,0.7316448344327223,-0.060587193332037596,1.2502382616480694,1.285397870558967,1.311286860789278,1.3332511113013226,0.10260915586593236,1.3626083819837327,1.3893305397784121,1.412893392212777,1.4218768427068817,1.4025663727520525,0.27170756794779477,1.3732045609613401,1.3555829399677006,0.43952634603375007,1.3575530860254825,1.3058321052388917,1.3570950211959585,1.2188385641846888,1.2240399430200148,1.3180181492200416,0.5978307473723689,1.2386771271108037,1.47115170692562,1.4063328727187503,1.2442218703760701,1.158375283168462,0.7419245350884863,1.0935501234287028,1.0526570597500795,0.878357724717081,0.9948502847366698,0.0
LTP 45RDI-CC_1,2014-06-19,-1.3277084206105336,-1.2276822314554772,-0.8148174410500918,-0.6570590766858798,-0.8419706719573783,-0.7845183150508825,-0.7553859474982798,-0.45178024950595486,-0.49339140389068376,-0.7228145507573966,-0.6761902438057792,-0.5754830812720928,-0.44779182094037395,0.28445478218103876,1.0333446087977756,-0.010341728327409344,1.1597748553808436,-0.32062860001788474,1.258619563533806,0.38552646678475905,1.3405681019798699,0.5385630159578525,1.404552033531423,0.521491326619867,-0.1810832882943756,1.456017504225814,1.5099142887779642,1.5383690967044263,1.5268859140859552,-0.06039679439765915,1.517282123768873,1.508728366834257,1.491849948239413,1.4792567379736818,1.4519167833433868,0.0550897685548356,1.4178923312871485,1.3672949210019159,0.18457048864012993,1.2980016093649651,1.4482730480604888,1.2352191359926248,1.3185088016861777,1.3225127583436371,1.183420096329992,0.3280669689294949,1.1236317294566798,1.585989216387663,1.3497065384884053,1.4525847731874968,1.0786464311515824,0.4689843271260636,1.0303355973565576,0.913073816199701,0.6149033580659705,0.7621072528020089,0.0
LTP 45RDI-CC_1,2014-06-20,-1.2796580042304486,-1.110235600422119,-0.8999328031908848,-0.9499012695424333,-0.9335980621946507,-0.8456660552091446,-0.730993527512012,-0.39264444369874796,-0.38051561496120656,-0.6101947262441806,-0.4519065538369328,-0.30699423574925483,-0.2136111564324194,0.3117560601684785,0.992830312887292,0.20376554787799964,1.069140083710533,-0.12090877417899508,1.1407759910161959,0.2387431956863398,1.2037665745459074,0.6468384065485514,1.257473337313717,0.7879690354946942,0.01138179515936271,1.302304933092988,1.3368897612265345,1.3669360200990512,1.386546886793567,0.1470943000812,1.3964054137266533,1.3944467412941912,1.3697121963576686,1.3722379200635428,1.376465975266235,0.3180301301225345,1.3908544351654288,1.3965294623264444,0.5079236089151806,1.368475047110068,1.3906119803143018,1.3206533304934263,1.2218955743677182,1.3014687441685164,1.2579485298138666,0.6764638485127633,1.1663521821487701,1.5338494222838814,1.4010486283748442,1.4062257008990515,1.0953522201964665,0.8335042725831877,1.0840229714940213,1.0608735792345767,0.9589823754633942,1.0193365336886837,0.0
LTP 45RDI-CC_1,2014-06-21,-1.1047829232771151,-1.2970427761690095,-1.0961506569198292,-0.5741677392090875,-1.1347454973950273,-1.0347307987342407,-0.927862435158743,-0.40546441197926053,-0.494603171529374,-0.7676616773341514,-0.5899454783733477,-0.405276963023214,-0.2414509640970649,0.5928059552973397,1.107635495838542,0.38097005343820634,1.2123926571907504,-0.11141975875233817,1.301412569747503,0.41022623808978265,1.378999028846658,0.6420156281813575,1.426670176813401,0.4703880200075314,0.009937856690695114,1.4471667085626143,1.4503058450611583,1.4448255413565352,1.4049432707613205,0.12324808719346843,1.3567303322619815,1.3318193378293497,1.3443895924841032,1.3227540090081602,1.2687000264833517,0.2543865335186458,1.250554309862651,1.215355136902668,0.42392375026859364,1.1336466274061001,1.1514989193109446,1.0477610371715858,1.4108985522179431,1.2220161821707674,0.9685072683452809,0.6037202017785924,0.9038491622957038,1.4133657646241107,1.1376066969282437,1.20412526818856,0.8888301651212468,0.7318898179844895,0.9261772239365708,0.9607227843988767,0.8527735110389408,0.9476935293451062,0.0
LTP 45RDI-CC_1,2014-06-22,-1.1968841641811243,-1.1489922546433553,-1.0663471219122314,-0.7516131289868373,-1.0848551026098656,-1.0224189276208948,-0.9135895196933855,-0.48482349524442686,-0.6015409026571554,-0.747310138764155,-0.5755419501519916,-0.3980334656824703,-0.22812688260612426,0.3213224955167504,0.9159194123431497,0.35881498353709357,1.0027095780722128,-0.057211020707595726,1.073668844624979,0.5421219364153329,1.1348137029930816,0.7539251612352483,1.1765015622432449,0.7004029089349684,0.10114241041940077,1.2075369079719211,1.2467001216930647,1.2788553569524514,1.3155026159859593,0.23754961378503447,1.3505711266209175,1.367885545593704,1.3704743823989873,1.3599022323367211,1.3561113185377591,0.39840991859705266,1.3491814601081544,1.3324629246269637,0.5605102825984296,1.3057349783786678,1.268347884247962,1.2622444376923538,1.2256877588329487,1.1878443222828632,1.2377099291054598,0.7298747464005876,1.2118240385764352,1.2536592636134738,1.5131568261507569,1.3071625566227794,1.1807591088725413,0.8846359143185591,1.160332188446433,1.129460671417972,1.0192651919780462,1.0984824062771539,0.0
LTP 45RDI-CC_1,2014-06-23,-1.0700293902188653,-1.0050772956497933,-1.0723535510059938,-0.973773910522344,-1.1211730853564894,-0.9768500681679118,-0.8197277174404983,-0.24888688078366691,-0.37125195205883993,-0.6305406114196197,-0.4464272241476359,-0.3039114157481335,-0.1973179442967823,0.054363490844553546,0.6169482852333099,0.43589763222706773,0.7028145880424534,-0.061030285776823165,0.7818429129164359,0.2927996178276802,0.8753544561666337,0.9612517735835275,0.9522379401629276,1.019782416535537,0.12075421602698289,1.0149869403703387,1.0749290406342265,1.1199008025899975,1.1583794942669234,0.3184288392142228,1.205030575135482,1.266473316222634,1.3332793911599665,1.3844024388658782,1.4197654808429132,0.531204620167542,1.4387466188070523,1.4481288460524164,0.7270023756236658,1.4683426077055342,1.1097216377769479,1.4841069242302685,0.9960054332348067,0.9373201344488417,1.484825507507092,0.8853822030978076,1.4327407564355341,1.098581648357835,1.6188563433912926,1.1710449624867416,1.3387563892601053,1.0173997543946,1.2271841949244913,1.169885272336966,1.1076563828460804,1.1422391707729012,0.0
LTP 45RDI-CC_1,2014-06-24,-1.1954954687803399,-1.2644408676523886,-0.7936930965039157,-0.6485129889199637,-0.811175770632338,-0.7791881531871392,-0.7650359215770348,-0.6950612709798136,-1.0469626806627481,-0.7538337009298767,-0.7494168364807631,-0.7463385541781457,-0.7378752966906497,-0.07425918062484854,0.7774970727109157,-0.018053666794969413,0.8340534555575294,-0.7245998795982046,0.8094172982851464,1.1277803371693604,0.7816075171409868,0.8145221842861717,0.8182063597654855,0.72726495426441,-0.7082769493884319,0.887327771542179,0.98584192258911,1.1290652781617703,1.2790663589293505,-0.6718293783760743,1.4680590002067857,1.6996301258985398,1.8952903025245713,2.038516523554228,2.076584885918998,-0.5858922390793909,2.035727912904358,1.9849720731236262,-0.46833868926661343,1.9365432449202227,1.3343480360909212,1.8068109052632275,1.2348577932099407,1.1305775390379946,1.6128557521666689,-0.33241118561307603,1.3857323367258154,1.01529648805022,2.0195451904421056,1.2627273671573032,1.1181924318362264,-0.16800076359396965,0.8331974654038183,0.5615768279617862,0.03417936968368377,0.28925505763025505,0.0
LTP 45RDI-CC_1,2014-06-25,-1.2104660117704986,-1.1466103318859808,-0.9978925386363902,-0.7719553500072577,-1.0104813929502459,-0.9612937485903018,-0.8637836476262077,-0.48646210345022195,-0.4497179606580363,-0.7103536982601975,-0.5375181168685039,-0.3480737467318069,-0.16081398454675302,0.1422604448373726,0.7486088453519272,0.29270145546735143,0.8453060813129866,0.010311716874922978,0.9207115042063364,0.3592093297304836,0.9938329946004327,0.5850284668274425,1.0617638905555562,0.6259472471851724,0.1775327811404109,1.1268480740300533,1.183199678751677,1.224218943262229,1.26968113865034,0.3535981347139568,1.3077248151090157,1.3283385607740192,1.3133911031849383,1.3074871456558046,1.3072915413309418,0.5382481444105418,1.3415788777010427,1.363112794353553,0.7244062909434354,1.365165797279612,1.2659005729397514,1.3506445090044357,1.2822231381642495,1.2995967857328983,1.3235647747044836,0.9226400361318579,1.3042204322309967,1.3400461528761587,1.50537200025953,1.316944940710218,1.3002834554750804,1.0862332023204875,1.2949369569694116,1.2773704056546458,1.2141735068282593,1.2628792497670285,0.0
LTP 45RDI-CC_1,2014-06-26,-1.3902919511009442,-1.2776950253807935,-1.0964174004408092,-0.5218309218860105,-1.1297623807154127,-1.0338099074062772,-0.9192408919106616,-0.6435447117962168,-0.6983385628134016,-0.7769299579028558,-0.6150689244107892,-0.4414014045240904,-0.2838608478329036,0.19414823799877676,0.9799722878903141,0.27774773909065265,1.0490657800623284,-0.11654557570837704,1.1114439186937906,0.6701582830547538,1.16361923162647,0.5234627075263861,1.2065420658885202,0.37108993911396837,0.04644209698075852,1.234650043240074,1.2543889993319641,1.2735642922301735,1.2871588106186769,0.2113022889242369,1.3009431792548263,1.3172682482678413,1.3224377858196747,1.3181779674915801,1.310825514259677,0.378692910535625,1.3067247154796495,1.2922874139163716,0.5504844659301665,1.2688529063031613,1.3405686864829702,1.239427018694533,1.3783447499339585,1.3384488142416417,1.2169592113811505,0.7196480756398486,1.1964150168489425,1.398377428386398,1.4987698865766201,1.4791230687331909,1.1624654855582957,0.8638982699375003,1.148364870092584,1.1200187720185624,0.9899943825423506,1.0709033224418567,0.0
LTP 45RDI-CC_1,2014-06-27,-1.1130512657444198,-1.1534312840125112,-1.2593252210049541,-0.5921657513598044,-1.2888899550904205,-1.203919186259692,-1.1084570560693474,-0.6209338522108596,-0.6960081224933751,-0.9741620043862405,-0.8245183974611675,-0.6547337252889885,-0.4898266576889512,0.20148032120731005,1.1271906308311164,0.25981400868707855,1.1522741679569748,-0.3181871140557015,1.1695988331568534,0.5923449593197175,1.1781074977754955,0.5415092315902148,1.1832412364940494,0.4105633662486864,-0.1512967243871835,1.1862699310606761,1.1820141938488922,1.1742084306976706,1.1694153954174258,0.01766448317443937,1.1653220015638706,1.1630329527089103,1.1507445668513676,1.1377319683650038,1.1221320814918705,0.19812994925201927,1.117473491625392,1.1143893263401425,0.37822370398469796,1.106634514874101,1.1755338161410875,1.0894104023371696,1.388048368227998,1.273120959126649,1.0676409425762259,0.5499074374283638,1.049576131402676,1.3849691405680546,1.4857768436497467,1.2610081607371124,1.0255928705299808,0.6938184419890423,1.000960119496568,0.9605976719374996,0.8184529841253582,0.9081810778668948,0.0
LTP 45RDI-CC_1,2014-06-28,-1.4277887611942741,-0.956340038739275,-1.432004025234667,-0.9914188069582653,-1.449205945725453,-1.3824330822978592,-1.2837654623886077,-0.5318277481064297,-0.5055389239021945,-1.1249792577641358,-0.9551238409602594,-0.7794546309205075,-0.5982152974764094,0.19198447365681162,1.1042174964769835,0.26056766708602885,1.1236012691285948,-0.4078336019105711,1.1356876046698385,0.4321953292483672,1.1419743383061949,0.7844143827819475,1.1454590378243794,0.8123003852665951,-0.2288088351973911,1.149175295159001,1.149809235256524,1.1482226045984805,1.1373473666006977,-0.04087759608702361,1.1278495974094815,1.1248569679980185,1.1128191325000425,1.1044825226155253,1.0853252221202228,0.15996139498155826,1.0745120517019273,1.0697851688676405,0.35873189126089644,1.0582119824980114,1.3721428225378014,1.03879013237406,1.0597121003007646,1.1257060919748196,1.0097834157143109,0.5449159072155411,0.9888779736987648,1.378747710854454,1.482405271522741,1.5591534799747537,0.9659121895450496,0.6964913302195995,0.9497248712455794,0.92434531323432,0.8250564110630606,0.8972643549913899,0.0
LTP 45RDI-CC_1,2014-06-29,-1.1871575240965064,-1.1534006415656615,-1.4188106247907974,-0.7855426896556019,-1.440998873725125,-1.3587656237579697,-1.227197409860419,-0.6291961721880924,-0.6182983395798939,-1.037114295001322,-0.8533418117872968,-0.6563610843376315,-0.4697982591540476,0.22982394502942957,1.1363007114360437,0.2649001139405374,1.147597114159649,-0.2869360329012317,1.1525655119405258,0.5348046707280194,1.1507093380507545,0.5232810914133957,1.1464634175539838,0.5566115429942197,-0.11483539639170728,1.139715261472584,1.1216964597591235,1.1079596903885855,1.0871922830005991,0.06165554069809865,1.077541478646418,1.0739028351833293,1.054366124511719,1.050775447502425,1.0323664628676668,0.24655450007144677,1.024065891593868,1.0207584176038123,0.4421344513163359,1.0077314536821227,1.1774610268090127,0.988935439663218,1.3959686591739682,1.382656227553564,0.9681133549405493,0.6238421849242889,0.9636090943729302,1.3885901312147249,1.4840885173154257,1.2617719220913175,0.9587064786078607,0.7746342170756716,0.9703375216182532,0.9616988680872406,0.9063032191742906,0.9575122206286831,0.0
LTP 45RDI-CC_1,2014-06-30,-1.2455046853431115,-1.2194789027977608,-1.4920879124807194,-0.7495245905885777,-1.5264809785486122,-1.416035870911397,-1.2710577913272667,-0.42291335239402333,-0.5452953633552442,-1.0846236954611448,-0.899560284860535,-0.7061072584139327,-0.5083128817270692,0.22007744524777068,1.0414851150486901,0.2960108906162167,1.0503770331922129,-0.3180134409718722,1.0576756128494835,0.49084747211396246,1.0616887967211184,0.8492451285865075,1.0675462692685727,0.7102044959516597,-0.14367766293153492,1.0724752816176417,1.074322938752382,1.0750193676341702,1.071536180151303,0.04273015512721392,1.0690303816465374,1.0664063043001353,1.0567607413206064,1.0470923551179945,1.0302904437452103,0.23520059636505078,1.0265006403752188,1.0176303014216546,0.4285166930426427,1.0088283842899106,1.2945350420602024,0.9930581591563479,1.2612883877691927,1.1031551829802047,0.9733894404356978,0.6169194330495569,0.9646784716948041,1.3776190896833842,1.4983985512092939,1.4125174027080152,0.9617633097363567,0.7617726978334075,0.9572285314842846,0.9439763442275304,0.8811745855873336,0.9351102828340159,0.0
LTP 45RDI-CC_1,2014-07-01,-1.487542686523748,-0.5167070939932364,-1.0896370350524496,-1.23603721227362,-1.1255442572630914,-1.0028865671011444,-0.8482813045860587,-0.5821690300654407,-0.4311822985128105,-0.6696425157896503,-0.47511670998759375,-0.267029359801377,-0.05295012448444535,-0.04454857226396538,0.627992431719224,0.35063736644511556,0.7668350834993936,0.15491131904461422,0.8873412596731498,0.3027161076714296,0.9908941394194766,0.7585037108436888,1.0785543282255101,1.019677420106054,0.3488951590152216,1.131203188086755,1.1705653741755244,1.2095793487936806,1.242950280188918,0.5395357695910593,1.2526937919213967,1.2563544254231147,1.2706874147732505,1.2689249225559702,1.2641575565799104,0.7314549488026879,1.2489940713143473,1.251647161125145,0.9293937313665002,1.2456802833360132,1.5024048647509498,1.2303604496491245,0.6278588448128352,0.9966631383944329,1.220897377390112,1.087788131495724,1.2270282739196263,1.2846131896455895,1.5539358079119825,1.6690505919995746,1.2456842761048372,1.2078853640835943,1.2660358390930915,1.2859318061439349,1.2733009971872615,1.286907722902853,0.0
LTP 45RDI-CC_1,2014-07-02,-1.1553387142499936,-0.8442324466123089,-1.1772129860983904,-0.9827311622363616,-1.238556831830135,-1.0764642598401568,-0.9227699021931927,-0.5391839165455516,-0.27454146003184576,-0.7303660421720808,-0.5410380943866909,-0.3551355053979932,-0.15724987244647134,0.3441697063719217,1.0216128399185933,0.5540569738512129,1.0858783367500262,0.034182496006832576,1.1743324002525313,0.03990667965760945,1.2480416475031848,0.6692075797661258,1.2966781981552005,0.8737473745575323,0.20115312397614923,1.3118032797193282,1.3157244793763023,1.3102924286200122,1.2910991149652367,0.3776283448146506,1.2864803298387024,1.2703204140254512,1.244778040075362,1.230224915201286,1.2434466407275397,0.5372909220776045,1.2089300577138338,1.1505115454308814,0.6862906402987414,1.0956960025215625,1.1764011498674076,1.0726216289072874,1.0109267543026963,1.1466595891932918,1.0612476685009047,0.8009672452911858,1.065292833603559,1.1329158513867883,1.4963880914929966,1.292277212090243,1.0745838188410692,0.9358430938393087,1.084341018766527,1.0736951487444386,1.0405084586630131,1.0750669597814309,0.0
LTP 45RDI-CC_1,2014-07-03,-1.437749443672132,-1.160521424415969,-1.1936387363495418,-0.762429248268017,-1.21823746944788,-1.132654109191247,-1.0089406555408682,-0.6507298612885906,-0.6163385328767553,-0.8477048133261085,-0.6752205115164888,-0.5114510692482723,-0.3519643637556252,0.16080027819759116,1.02529478534213,0.29909470660533727,1.0908061670043308,-0.1891359692443303,1.1472458959102263,0.5623127312525662,1.1927121177639166,0.6723470150811596,1.2368843562688099,0.646483744766196,-0.033020770904299286,1.2697721706885692,1.2950152283487348,1.3141159811305114,1.3303903328881062,0.1350468294028295,1.3433455599531292,1.3549202563278655,1.3570842074992528,1.344298411298211,1.328525172154774,0.30328119346136867,1.316570536826977,1.2987993811912686,0.48726676760553506,1.2665489513033945,1.4240253997085823,1.2284101921009836,1.1998143537919566,1.2205827338943034,1.1829402325981888,0.6633836398217777,1.1441679003431033,1.395063764992193,1.5055713367568127,1.545463856573035,1.104308373636722,0.8110850116479237,1.0674270426519885,1.0413039762748477,0.9380405390467388,1.0104443394619629,0.0
