,Fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Y
LTP Control_1_1,2014-06-09,-1.3065461942266179,-1.1654112734255475,-1.0295887515967752,-0.9475068293254603,-0.738557440712852,-0.5597377678052124,-0.6366445532399103,-0.5822154690630047,-0.07555138232341976,0.13682095641980627,0.2236174362953782,0.5953389371121927,0.46167042112744733,0.6811355778586691,0.6190665264957363,0.8842090766435735,1.13508397031842,1.2480680931222479,1.2881630192833546,0.988166739810452,1.2981655332721433,1.297053459333393,1.3540573727093765,1.1412779451316553,1.131148725222439,1.1736272783111052,1.3891908075653365,1.3774195417128692,1.3345707078105127,1.4849222303285032,1.4868527039203885,0.0
LTP Control_1_1,2014-06-10,-1.1307988058945937,-1.1483639786512636,-1.0960117933327145,-0.8664351947058414,-0.6877310873374808,-0.5232804199503085,-0.5470223670797869,-0.42326055423147685,0.12649617061661922,-0.21042209313312565,0.4200389382805029,0.4022817897477375,0.6804685103193836,0.6333122921462517,0.5637884138685004,1.0579185938826707,1.281092784451699,1.3718837586040933,1.3889113497585586,0.727070578836535,1.3800058556105526,1.1805788599911973,1.3707327619437746,1.2451461095896346,1.1331302025880756,0.8844962396971393,1.2803052796175685,1.0656393238079631,1.065140198011052,1.7257942710101914,1.307754741325845,0.0
LTP Control_1_1,2014-06-11,-0.9994418079917263,-1.1717986702861105,-1.3453673446518268,-0.9317551775408055,-0.3825744253957001,-0.6496308315785253,-0.6970198153937411,-0.5050966609445247,-0.04329775993089239,0.24684930919051953,0.21665869295523207,0.604784728712289,0.39372754236607205,0.4305471614255903,0.222709516610949,0.7161239465762207,0.948421666590602,1.0430022641231411,1.1171697302347054,1.2047907581910915,1.2133462539286668,1.174403319141826,1.31906306678802,1.5261034592002238,1.3423747800069807,1.3091384512537787,1.3893425434396418,1.5378185447868957,1.375870520019543,1.3790219658990894,1.1474987618728107,0.0
LTP Control_1_1,2014-06-12,-1.114790551619657,-1.0593373858692698,-1.1234925672080824,-0.8219466998542275,-0.5924963152000501,-0.5538454509722971,-0.6995969007453471,-0.420720172001334,0.06314148100405566,0.1759207560018231,0.32052519186750505,0.6634774543333822,0.5184009336785144,0.5861702955230393,0.48443713299809293,0.8574542822344698,1.086129863885399,1.1808757603166593,1.2093825870534765,1.115775613928959,1.2163959533441178,1.2085897811856658,1.2536925870709856,1.3475512993953325,1.280104820202013,1.1909384227023776,1.2718615147713073,1.3741200524006674,1.2474219680391236,1.5389931291971142,1.2687404498189871,0.0
LTP Control_1_1,2014-06-13,-1.1718094638582226,-1.260737496515986,-1.1144821710022121,-1.02146052814331,-0.7314054622557064,-0.7226415999420783,-0.7145357323265802,-0.6161522247831671,-0.0934525844896113,0.2049535521453852,0.2715904297782847,0.5413817504601944,0.4264374872285768,0.5059566986827218,0.4692899983498072,0.7940177028768313,1.0260248399030012,1.11605134933391,1.1305550752416444,1.1160819102437036,1.1362070678691252,1.215794270977241,1.1814307708624427,1.350530482994576,1.2758453075724283,1.164157402694933,1.2099185027316393,1.422050233277572,1.200784720069501,1.4897517094322739,1.326388973140727,0.0
LTP Control_1_1,2014-06-14,-1.0309429110376507,-1.3877602972372924,-1.2582625781623842,-1.0820438116618496,-0.46560513584824703,-0.7031913024564723,-0.7547864585520035,-0.6044226082546997,-0.060941610633211,0.18439715578862523,0.25852116922126356,0.743648580942566,0.4539875587451736,0.49467364359961313,0.3078607361839071,0.7952297909813801,0.9843815122219246,1.0501062037247035,1.0669375507250336,0.9854821120025983,1.0725943603782992,1.2070210462952633,1.0845305993406236,1.4701556417874682,1.3103127937354184,1.0053692583413087,1.0785848561624658,1.4061049530692522,1.0431167272279738,1.491741457265344,1.2262481384693025,1.0
LTP Control_1_1,2014-06-15,-1.259267501111671,-1.306760637101039,-0.2980499989764437,-0.8638325508144684,-1.1881248590721154,-0.35865478570680515,-0.12575867972466462,-0.3166645028933346,0.24083238411365135,0.14511326275792436,0.2585807497729001,-0.31337121815936747,0.7357552375566292,0.9133286095553849,1.1033135784133659,0.9911955916969282,1.0823004299462056,1.090395111274175,1.0980536602252995,1.0063831652253223,1.1046974628751904,1.4611035009303863,1.116199642715002,0.5697636522429995,0.9877129862716938,1.0296434368663774,1.1072091247264508,1.391332889900634,1.068011407657027,1.5185175888201354,1.6281927656278379,1.0
LTP Control_1_1,2014-06-16,-1.2198972619730335,-1.0121963879085594,-1.1028267490073385,-0.7807073298227164,-0.7787560350668802,-0.3181444307232255,-0.44385533323302023,-0.3597040868245624,0.13630338761511468,0.30458459362029033,0.27960261333366965,0.37177793172969936,0.6380555777341704,0.7419417934064452,0.7075461096370154,0.9556784823379373,1.110543265362914,1.1817467967724855,1.2398724680338167,1.095562196220706,1.2436511929362621,1.380540557224259,1.321840387961489,1.1923083544449624,1.1817451193055029,1.2360990122696818,1.4026470039193608,1.519502533600942,1.3506399172234544,1.3331632066729715,1.39035792305226,0.0
LTP Control_1_1,2014-06-17,-1.3225003958374857,-1.1131998257498223,-0.9032045020567601,-0.8202584982252557,-1.0228808917151924,-0.4083135847413159,-0.45772112438622947,-0.3921927721796401,0.049007830326905526,0.18921033390200054,0.3137500836763028,0.41433433204614356,0.5758161168939706,0.8405217681600866,0.9511391869191115,0.9448724460875236,1.1335082882902885,1.2466920592353001,1.3554377896696648,1.0076768276670238,1.3586987752620494,1.3862188115575556,1.3707508168734892,0.9472709830759778,1.0792894799715915,1.168290203613586,1.3758305490952232,1.3896456410074682,1.308223894637831,1.5212542367633646,1.4920904120328686,0.0
LTP Control_1_1,2014-06-18,-1.1128918011191875,-1.0643823329105333,-1.1225307154515363,-0.8349892122485197,-0.780961212237584,-0.45814368564782165,-0.6479019676044382,-0.5455420379215866,-0.18532373492363174,0.3493012412256863,0.07888875372403863,0.6412603782899875,0.24056875007632075,0.7346145140597181,0.7316448344327223,0.6481657435104834,0.9223575212350394,1.1781302644991025,1.3057064648437022,1.1918067849543248,1.4062806874390419,1.3058321052388917,1.444382727870903,1.2188385641846888,1.2240399430200148,1.3407212151447983,1.4131672051402344,1.47115170692562,1.372846708284493,1.4063328727187503,1.2442218703760701,0.0
LTP Control_1_1,2014-06-19,-1.3277084206105336,-0.8957504925250676,-1.2276822314554772,-0.7900653618598886,-0.6570590766858798,-0.45178024950595486,-0.49339140389068376,-0.5072316644757762,-0.14730654745928995,0.28445478218103876,-0.010341728327409344,0.38552646678475905,0.22169827445714155,0.5385630159578525,0.521491326619867,0.6233752709745602,0.9758016338020183,1.1461634049690865,1.3052229836433555,1.1202770312695451,1.4188146334624028,1.4482730480604888,1.4610153126293357,1.3185088016861777,1.3225127583436371,1.295798204559699,1.4854092784630362,1.585989216387663,1.430781865613676,1.3497065384884053,1.4525847731874968,0.0
LTP Control_1_1,2014-06-20,-1.2796580042304486,-0.9685999663136834,-1.110235600422119,-0.7420629975101439,-0.9499012695424333,-0.39264444369874796,-0.38051561496120656,-0.42968800984059713,-0.02100242768573264,0.3117560601684785,0.20376554787799964,0.2387431956863398,0.47398916583932227,0.6468384065485514,0.7879690354946942,0.8502440113254601,1.0611181512974497,1.2223838424878217,1.3151175394288812,1.1143294833920223,1.3185987620974837,1.3906119803143018,1.3569793694609966,1.2218955743677182,1.3014687441685164,1.2327685140953213,1.383312029519691,1.5338494222838814,1.3339391933298448,1.4010486283748442,1.4062257008990515,0.0
LTP Control_1_1,2014-06-21,-1.1047829232771151,-1.1337458162886778,-1.2970427761690095,-0.8597052991782116,-0.5741677392090875,-0.40546441197926053,-0.494603171529374,-0.49404719226376825,-0.11818504140269148,0.5928059552973397,0.38097005343820634,0.41022623808978265,0.3482708763636262,0.6420156281813575,0.4703880200075314,0.718066219488891,0.893366470665014,1.0085953689230833,1.177456549427695,1.22168573441152,1.2482101983496583,1.1514989193109446,1.296270425040358,1.4108985522179431,1.2220161821707674,1.3515603718561195,1.3848128463445546,1.4133657646241107,1.4214189031273614,1.1376066969282437,1.20412526818856,0.0
LTP Control_1_1,2014-06-22,-1.1968841641811243,-1.1438100350616285,-1.1489922546433553,-0.9225752846983654,-0.7516131289868373,-0.48482349524442686,-0.6015409026571554,-0.5475281514881506,-0.08908273445362275,0.3213224955167504,0.35881498353709357,0.5421219364153329,0.3992326345131485,0.7539251612352483,0.7004029089349684,0.8200129137880708,1.0908093257449132,1.218855481278949,1.2755825144081918,1.1143786547131258,1.2944726347983455,1.268347884247962,1.32127738815618,1.2256877588329487,1.1878443222828632,1.2232985317026936,1.3201932603903874,1.2536592636134738,1.2885945195701736,1.5131568261507569,1.3071625566227794,0.0
LTP Control_1_1,2014-06-23,-1.0700293902188653,-1.117492657733294,-1.0050772956497933,-0.8024687913397147,-0.973773910522344,-0.24888688078366691,-0.37125195205883993,-0.4494875298417289,0.08567407180819021,0.054363490844553546,0.43589763222706773,0.2927996178276802,0.6181669516680066,0.9612517735835275,1.019782416535537,0.970831281860552,1.2029795717541838,1.3957075504504048,1.379230416333565,0.8264131972873899,1.3455791172828768,1.1097216377769479,1.2717488363627951,0.9960054332348067,0.9373201344488417,0.9655538274286783,1.2014641640639292,1.098581648357835,1.1236152919004596,1.6188563433912926,1.1710449624867416,0.0
LTP Control_1_1,2014-06-24,-1.1954954687803399,-0.7791659754742071,-1.2644408676523886,-0.8424442107974086,-0.6485129889199637,-0.6950612709798136,-1.0469626806627481,-0.912162486261552,-0.877775429564033,-0.07425918062484854,-0.018053666794969413,1.1277803371693604,-0.472499671404822,0.8145221842861717,0.72726495426441,0.2236196757131199,1.1028253159589334,1.8482223480125144,2.2054865954788796,0.6980335569100333,2.1621434098483396,1.3343480360909212,1.629365930680933,1.2348577932099407,1.1305775390379946,0.6587731324897237,0.9891264850454098,1.01529648805022,0.6599963873340664,2.0195451904421056,1.2627273671573032,0.0
LTP Control_1_1,2014-06-25,-1.2104660117704986,-1.1173062442707222,-1.1466103318859808,-0.9212232080683826,-0.7719553500072577,-0.48646210345022195,-0.4497179606580363,-0.5320628398887546,-0.01818023496409026,0.1422604448373726,0.29270145546735143,0.3592093297304836,0.5212462149955548,0.5850284668274425,0.6259472471851724,0.9285174962038996,1.1681591903386166,1.2588472656175265,1.2780061681230692,1.0377710989952151,1.2523018732221924,1.2659005729397514,1.332188474848178,1.2822231381642495,1.2995967857328983,1.1669321308880003,1.3482854732285514,1.3400461528761587,1.2907173630546314,1.50537200025953,1.316944940710218,0.0
LTP Control_1_1,2014-06-26,-1.3902919511009442,-1.145696974243028,-1.2776950253807935,-0.9379682353631944,-0.5218309218860105,-0.6435447117962168,-0.6983385628134016,-0.5743348121551849,-0.10344158377296213,0.19414823799877676,0.27774773909065265,0.6701582830547538,0.3822924086745689,0.5234627075263861,0.37108993911396837,0.7786515862719512,1.0420943768628614,1.1736734688795025,1.2287256748907862,1.142284012346431,1.2706795639853412,1.3405686864829702,1.3275895597259744,1.3783447499339585,1.3384488142416417,1.2587133454225232,1.3646218105890082,1.398377428386398,1.3417178774861676,1.4987698865766201,1.4791230687331909,0.0
LTP Control_1_1,2014-06-27,-1.1130512657444198,-1.2627009202932291,-1.1534312840125112,-1.0209209124955771,-0.5921657513598044,-0.6209338522108596,-0.6960081224933751,-0.6232072496876149,-0.10744755581748726,0.20148032120731005,0.25981400868707855,0.5923449593197175,0.4024625979375476,0.5415092315902148,0.4105633662486864,0.7823358347870307,1.0177745442419488,1.1229220836797182,1.1431299838087936,1.121909879270331,1.1581240681060763,1.1755338161410875,1.1931732934000971,1.388048368227998,1.273120959126649,1.176969055427737,1.2160537668855418,1.3849691405680546,1.2104655609077102,1.4857768436497467,1.2610081607371124,0.0
LTP Control_1_1,2014-06-28,-1.4277887611942741,-1.3479055763162129,-0.956340038739275,-1.1066614504654673,-0.9914188069582653,-0.5318277481064297,-0.5055389239021945,-0.6464477338103387,-0.07611094869290529,0.19198447365681162,0.26056766708602885,0.4321953292483672,0.4742360293420911,0.7844143827819475,0.8123003852665951,0.8695410796074106,1.0899309888024902,1.1514734472809465,1.1564147790186445,1.070903248637598,1.1673027863338188,1.3721428225378014,1.1874173764981657,1.0597121003007646,1.1257060919748196,1.1266292198398502,1.1970698779728528,1.378747710854454,1.17314612621465,1.482405271522741,1.5591534799747537,0.0
LTP Control_1_1,2014-06-29,-1.1871575240965064,-1.2931396867465574,-1.1534006415656615,-1.00490813657603,-0.7855426896556019,-0.6291961721880924,-0.6182983395798939,-0.5644399721002199,-0.045866814316626724,0.22982394502942957,0.2649001139405374,0.5348046707280194,0.4781418259462697,0.5232810914133957,0.5566115429942197,0.8695298916907283,1.041422871830787,1.0907732042183773,1.096917907224378,1.1710918984311025,1.114699236431342,1.1774610268090127,1.162863684907806,1.3959686591739682,1.382656227553564,1.2197653066298637,1.213974299950808,1.3885901312147249,1.236594771366215,1.4840885173154257,1.2617719220913175,0.0
LTP Control_1_1,2014-06-30,-1.2455046853431115,-1.3182116036245106,-1.2194789027977608,-1.0331300856037022,-0.7495245905885777,-0.42291335239402333,-0.5452953633552442,-0.5824779540660968,-0.04891176366377176,0.22007744524777068,0.2960108906162167,0.49084747211396246,0.47413305619785556,0.8492451285865075,0.7102044959516597,0.8718688474795036,1.0799487366190237,1.1410657675254443,1.1454089152557732,1.1051442859907672,1.154707327466921,1.2945350420602024,1.1714947295821783,1.2612883877691927,1.1031551829802047,1.1519760481202441,1.1891390239223298,1.3776190896833842,1.1842083036195306,1.4983985512092939,1.4125174027080152,0.0
LTP Control_1_1,2014-07-01,-1.487542686523748,-1.1643415413219629,-0.5167070939932364,-0.872130899419087,-1.23603721227362,-0.5821690300654407,-0.4311822985128105,-0.3806834925934926,0.19034173160732853,-0.04454857226396538,0.35063736644511556,0.3027161076714296,0.7283542951348719,0.7585037108436888,1.019677420106054,1.0756773136320088,1.2333346120987456,1.2719551362465458,1.2945415850468445,0.8088232235168072,1.3194108398815603,1.5024048647509498,1.348760719689522,0.6278588448128352,0.9966631383944329,1.0268138702078762,1.3270893236883476,1.2846131896455895,1.2280789186021872,1.5539358079119825,1.6690505919995746,0.0
LTP Control_1_1,2014-07-02,-1.1553387142499936,-1.2039181328816884,-0.8442324466123089,-0.8896980519557679,-0.9827311622363616,-0.5391839165455516,-0.27454146003184576,-0.3956965051075848,0.16417034612237605,0.3441697063719217,0.5540569738512129,0.03990667965760945,0.6337884442519802,0.6692075797661258,0.8737473745575323,0.9837867116954224,1.1570024533460093,1.1499074293930978,1.1386587918126196,1.0739259122488525,1.1866795499894538,1.1764011498674076,1.2169503478398649,1.0109267543026963,1.1466595891932918,1.1866057742274327,1.2692853405636628,1.1329158513867883,1.2791061177137308,1.4963880914929966,1.292277212090243,0.0
LTP Control_1_1,2014-07-03,-1.437749443672132,-1.2339909223715575,-1.160521424415969,-1.0120670201987738,-0.762429248268017,-0.6507298612885906,-0.6163385328767553,-0.588434437113925,-0.05987534159576467,0.16080027819759116,0.29909470660533727,0.5623127312525662,0.4738231872575872,0.6723470150811596,0.646483744766196,0.877833495554392,1.122147259541284,1.2082492621371517,1.2390542028909464,1.1003649775436122,1.2644369520568375,1.4240253997085823,1.3139656851251547,1.1998143537919566,1.2205827338943034,1.211010686483349,1.3418553157913722,1.395063764992193,1.306781752534937,1.5055713367568127,1.545463856573035,0.0
LTP Control_1_1,2014-07-04,-1.2246883355906746,-1.1177570068503448,-1.3817649808357106,-0.9353463739374583,-0.2556060609328635,-0.6834051130802484,-0.8115652258758222,-0.6683465472649792,-0.2546423436119333,0.25520961723584357,0.04713875383158059,0.8345271743756272,0.17753696082579395,0.3509267529967818,0.10488798404081563,0.5542697704211728,0.8752950079653408,1.1232208471934455,1.2098358291291997,1.2260694722547785,1.2431153373811419,1.259567064498334,1.2889314787636093,1.5822283737202831,1.4476046839632448,1.2866021452941785,1.3127290403365153,1.4879682255221887,1.3188894058093912,1.4782517432730793,1.295991853105312,0.0
LTP Control_1_1,2014-07-05,-1.3128431158484977,-1.319461050224255,-1.2612388308196034,-1.0220721077557857,-0.3411355677837734,-0.5690002885488784,-0.655314481423904,-0.5511186348935881,-0.0026583496553095128,0.2036380323496358,0.27421948703211285,0.6118935959778686,0.5214490815585857,0.5610946526793849,0.28788099934291395,0.8894037402425781,1.0929583733129307,1.1707596820834685,1.1884629982659483,1.0429203239641052,1.1848576336700767,1.4009348673159714,1.2051114261083253,1.3167899992596797,1.204193511879333,1.0948844583329873,1.2091854556660582,1.409130755157505,1.157975572888496,1.478257647804479,1.526444635628569,0.0
LTP Control_1_1,2014-07-06,-1.4140615796896125,-1.1228837610477433,-0.8688253683174036,-0.89206149518807,-0.9998520066282517,-0.619239122502674,-0.5088848289715062,-0.4222322114586971,0.13670477521531704,0.09638436856286517,0.40524040212093,0.42470956165459883,0.6422773265086614,0.9294976544301266,0.9878360640587901,1.0442036677857167,1.307881634333748,1.3005606954765077,1.2944650822854227,0.9331823231165718,1.3160339799418501,1.498495720668769,1.3419776149952656,0.83897718407707,0.9441277226304857,1.0640664029156979,1.2396138626101778,1.265398916907668,1.1938653968454265,1.5638034998766217,1.5447075243321753,0.0
LTP Control_1_1,2014-07-07,-1.2423478001862898,-1.2021610136857934,-1.270934663236255,-1.0067742624146834,-0.38130508132698826,-0.714286874299363,-0.7235897169732539,-0.6156397293847897,-0.11283161157107595,0.20606547250751556,0.281020917976902,0.6791817940573239,0.3854783100590091,0.49973683060508944,0.2761288665248332,0.7874073925950252,1.0583910625453683,1.1676653154924517,1.200852129223907,1.1498478035514308,1.2312506205480125,1.3987608174464916,1.2932381952224539,1.4055861987558966,1.3438874739358508,1.2374757415504591,1.332319903876171,1.4115943705484195,1.3080539414749561,1.4948629108526943,1.4137784226865064,0.0
LTP Control_1_1,2014-07-08,-1.0944261491093552,-1.2557973484176892,-1.1390392205278321,-0.9820599944420637,-0.6091988826052538,-0.624751194991171,-0.7069357953979226,-0.5445334299859378,-0.030875901917789224,0.23739390243020259,0.2718264656683834,0.5162190488903081,0.4451891874874604,0.45868362537937685,0.33739426688397556,0.792002705677633,0.9839315809855528,1.0432471862891401,1.0513860019726105,1.091508099657262,1.0543851042029742,1.0859391240323972,1.077903532217437,1.4519194457454623,1.2873362421953845,1.1053167280026142,1.1057527375775777,1.4125436275434118,1.1140085081743578,1.4855099349575005,1.1849732390787595,0.0
LTP Control_1_1,2014-07-09,-1.2005634583860796,-1.37713830522027,-1.1288011224365622,-1.0754184800545357,-0.7214161102996174,-0.57369778081869,-0.6151852049239512,-0.5755376812082507,-0.012230057438089196,0.22920402712456966,0.28166530454853517,0.5151997276098407,0.5101022786663846,0.62326175580988,0.5402761899880687,0.8590129115934293,1.0307862866850852,1.075972940235126,1.083332577457813,1.0275706922359293,1.084971816923625,1.222812487381033,1.115868803586287,1.34718958071715,1.2749331669753452,1.071477134207553,1.1367151700040468,1.4003415107847654,1.1151844250234448,1.4879093242658545,1.3323920553337751,0.0
LTP Control_1_1,2014-07-10,-1.3201471107380303,-1.3286025299768585,-1.0917171094014295,-1.0172913845505298,-0.7864929698590449,-0.5549820848627692,-0.5741850608655436,-0.5225850225455028,0.04330907274134155,0.17891957411463916,0.282132190247527,0.46695949122107533,0.5680620250471703,0.6351199954429103,0.5998204302908323,0.8973671422835503,1.0691936711788017,1.120910197203475,1.1411313247281243,1.0437702881405686,1.1474821735105176,1.2830546218317622,1.1833418514093814,1.2524148256903214,1.233643319638844,1.0983478911240092,1.2018549370015537,1.3948410335870187,1.1708075243199345,1.4996945664513597,1.4585265575790352,0.0
LTP Control_1_1,2014-07-11,-1.1624589045634648,-1.4017526700282605,-1.129777253080986,-1.0449905173515965,-0.7594312646701865,-0.39843576487046267,-0.417955713628412,-0.5281613769549198,0.03872343221002192,0.2167120766169813,0.2732548593348185,0.27166362199703814,0.5825135839644168,0.6836418510536885,0.6248283284432309,0.9284775365949963,1.0546511727932406,1.0845045441086862,1.0884170144515912,1.1010850543462145,1.0872261340785674,1.312933957073341,1.1225336218282644,1.2824094720774875,1.237481433500338,1.1279116344395823,1.1514473537888144,1.406638492829839,1.1445861275266729,1.4915628641401892,1.3539878114807444,0.0
LTP Control_1_1,2014-07-12,-1.3946947760511421,-1.2807205225491636,-1.4344444536385452,-0.9813324449779525,-0.4127674853608585,-0.5323321214727329,-0.6122483102502604,-0.5184569382223159,0.01191195607815744,0.220606485969104,0.2932704548001416,0.5354794663467617,0.530952631920689,0.5565989820256563,0.2845631614638811,0.8787900317357028,1.0568252152105921,1.1154868799710533,1.1354058270094445,1.1278544379600892,1.1496686839513879,1.354866691155656,1.1941034239610115,1.4817412215704966,1.3052883939767508,1.1681778120863704,1.2175878885038336,1.4132847603092697,1.2034854998639635,1.4894779648586773,1.4776673867700105,0.0
