id,date,pk,bk,ctend,bk1,T_Amb_Avg,H_Relat_Avg,R_Neta_Avg,VPD_Avg,Y
TDV 45RDI-CC1,2014-10-05,-2.0,0.3108584433785571,-152.6,0.0,21.264163194444446,74.41187500000001,70.54878124999999,0.8140322916666667,1.0
TDV 45RDI-CC2,2014-10-05,-2.0,0.25472898036157027,-122.0,0.0,21.264163194444446,74.41187500000001,70.54878124999999,0.8140322916666667,1.0
TDV Control1,2014-10-06,1.0,1.4906381889997307,73.60000000000036,1.0,18.32034375,71.81413194444445,68.5648923611111,0.6816447916666667,0.0
TDV Control2,2014-10-06,1.0,1.4906381294096374,32.100000000000364,1.0,18.32034375,71.81413194444445,68.5648923611111,0.6816447916666667,0.0
TDV 45RDI-PB1,2014-10-06,-3.0,0.14749848097520538,-340.5,0.0,18.32034375,71.81413194444445,68.5648923611111,0.6816447916666667,2.0
TDV 45RDI-PB2,2014-10-06,-3.0,0.14358841627793975,-236.5,0.0,18.32034375,71.81413194444445,68.5648923611111,0.6816447916666667,2.0
TDV 45RDI-CC1,2014-10-06,-3.0,0.15542922168927856,-206.0,0.0,18.32034375,71.81413194444445,68.5648923611111,0.6816447916666667,1.0
TDV 45RDI-CC2,2014-10-06,-3.0,0.12736449018078513,-146.0,0.0,18.32034375,71.81413194444445,68.5648923611111,0.6816447916666667,1.0
TDV Control1,2014-10-07,2.0,1.7453190944998653,17.399999999999636,1.0,19.87064236111111,75.01822916666667,80.49732986111319,0.7613659722222222,0.0
TDV Control2,2014-10-07,2.0,1.7453190647048187,24.0,1.0,19.87064236111111,75.01822916666667,80.49732986111319,0.7613659722222222,0.0
TDV 45RDI-PB1,2014-10-07,1.0,1.0737492404876028,-66.90000000000003,1.0,19.87064236111111,75.01822916666667,80.49732986111319,0.7613659722222222,2.0
TDV 45RDI-PB2,2014-10-07,1.0,1.07179420813897,45.69999999999999,1.0,19.87064236111111,75.01822916666667,80.49732986111319,0.7613659722222222,1.0
TDV 45RDI-CC1,2014-10-07,1.0,1.0777146108446394,9.5,1.0,19.87064236111111,75.01822916666667,80.49732986111319,0.7613659722222222,0.0
TDV 45RDI-CC2,2014-10-07,1.0,1.0636822450903927,18.0,1.0,19.87064236111111,75.01822916666667,80.49732986111319,0.7613659722222222,0.0
TDV Control1,2014-10-08,3.0,1.8726595472499326,131.69999999999982,1.0,19.88592013888889,85.96013888888889,53.66402083333333,0.41983020833333334,0.0
TDV Control2,2014-10-08,3.0,1.8726595323524093,106.09999999999945,1.0,19.88592013888889,85.96013888888889,53.66402083333333,0.41983020833333334,0.0
TDV 45RDI-PB1,2014-10-08,-1.0,0.5368746202438014,-183.1,0.0,19.88592013888889,85.96013888888889,53.66402083333333,0.41983020833333334,1.0
TDV 45RDI-PB2,2014-10-08,-1.0,0.535897104069485,-80.10000000000002,0.0,19.88592013888889,85.96013888888889,53.66402083333333,0.41983020833333334,1.0
TDV 45RDI-CC1,2014-10-08,-1.0,0.5388573054223197,-61.0,0.0,19.88592013888889,85.96013888888889,53.66402083333333,0.41983020833333334,1.0
TDV 45RDI-CC2,2014-10-08,-1.0,0.5318411225451963,-14.0,0.0,19.88592013888889,85.96013888888889,53.66402083333333,0.41983020833333334,1.0
TDV Control1,2014-10-16,-1.0,0.687002576356445,-92.90000000000055,0.0,20.739822916666668,85.49354166666666,80.73451736109027,0.446125,1.0
TDV Control2,2014-10-16,-1.0,0.9057525762982516,130.10000000000036,0.0,20.739822916666668,85.49354166666666,80.73451736109027,0.446125,0.0
TDV 45RDI-PB1,2014-10-16,-1.0,0.7364721664853273,-53.19999999999993,0.0,20.739822916666668,85.49354166666666,80.73451736109027,0.446125,1.0
TDV 45RDI-PB2,2014-10-16,-1.0,0.7364683480627714,-45.799999999999955,0.0,20.739822916666668,85.49354166666666,80.73451736109027,0.446125,1.0
TDV 45RDI-CC1,2014-10-16,-1.0,0.8302299113493059,26.700000000000045,0.0,20.739822916666668,85.49354166666666,80.73451736109027,0.446125,1.0
TDV 45RDI-CC2,2014-10-16,-1.0,0.7052025043849421,-62.0,0.0,20.739822916666668,85.49354166666666,80.73451736109027,0.446125,1.0
TDV Control1,2014-10-17,-2.0,0.3435012881782225,-31.0,0.0,20.318135416666667,87.87145833333332,71.42735416666042,0.4403125,1.0
TDV Control2,2014-10-17,-2.0,0.4528762881491258,-32.0,0.0,20.318135416666667,87.87145833333332,71.42735416666042,0.4403125,1.0
TDV 45RDI-PB1,2014-10-17,-2.0,0.36823608324266366,-25.5,0.0,20.318135416666667,87.87145833333332,71.42735416666042,0.4403125,1.0
TDV 45RDI-PB2,2014-10-17,-2.0,0.3682341740313857,-11.399999999999977,0.0,20.318135416666667,87.87145833333332,71.42735416666042,0.4403125,1.0
TDV 45RDI-CC1,2014-10-17,1.0,1.415114955674653,30.5,1.0,20.318135416666667,87.87145833333332,71.42735416666042,0.4403125,0.0
TDV 45RDI-CC2,2014-10-17,-2.0,0.35260125219247107,0.0,0.0,20.318135416666667,87.87145833333332,71.42735416666042,0.4403125,1.0
TDV Control1,2014-10-18,-3.0,0.17175064408911125,-125.89999999999964,0.0,20.817197916666665,82.84465277777778,56.873180555553475,0.5947861111111111,1.0
TDV Control2,2014-10-18,-3.0,0.2264381440745629,-118.10000000000036,0.0,20.817197916666665,82.84465277777778,56.873180555553475,0.5947861111111111,1.0
TDV 45RDI-PB1,2014-10-18,-3.0,0.18411804162133183,-84.60000000000002,0.0,20.817197916666665,82.84465277777778,56.873180555553475,0.5947861111111111,1.0
TDV 45RDI-PB2,2014-10-18,-3.0,0.18411708701569285,-89.60000000000002,0.0,20.817197916666665,82.84465277777778,56.873180555553475,0.5947861111111111,1.0
TDV 45RDI-CC1,2014-10-18,-1.0,0.7075574778373265,-66.70000000000005,0.0,20.817197916666665,82.84465277777778,56.873180555553475,0.5947861111111111,1.0
TDV 45RDI-CC2,2014-10-18,-3.0,0.17630062609623554,-60.0,0.0,20.817197916666665,82.84465277777778,56.873180555553475,0.5947861111111111,1.0
TDV Control1,2014-10-19,-4.0,0.08587532204455563,-315.6999999999998,0.0,22.566819444444445,62.84538888888889,52.20610416664584,1.2785020833333332,1.0
TDV Control2,2014-10-19,-4.0,0.11321907203728145,-278.3000000000002,0.0,22.566819444444445,62.84538888888889,52.20610416664584,1.2785020833333332,1.0
TDV 45RDI-PB1,2014-10-19,-4.0,0.09205902081066591,-175.10000000000002,0.0,22.566819444444445,62.84538888888889,52.20610416664584,1.2785020833333332,1.0
TDV 45RDI-PB2,2014-10-19,-4.0,0.09205854350784642,-242.2,0.0,22.566819444444445,62.84538888888889,52.20610416664584,1.2785020833333332,1.0
TDV 45RDI-CC1,2014-10-19,-2.0,0.35377873891866324,-122.09999999999997,0.0,22.566819444444445,62.84538888888889,52.20610416664584,1.2785020833333332,1.0
TDV 45RDI-CC2,2014-10-19,-4.0,0.08815031304811777,-200.0,0.0,22.566819444444445,62.84538888888889,52.20610416664584,1.2785020833333332,1.0
TDV Control1,2014-10-20,-5.0,0.042937661022277814,-331.1999999999998,0.0,23.309663194444447,53.21360416666666,46.5025138888868,1.5985899305555558,1.0
TDV Control2,2014-10-20,-5.0,0.05660953601864072,-286.3000000000002,0.0,23.309663194444447,53.21360416666666,46.5025138888868,1.5985899305555558,0.0
TDV 45RDI-PB1,2014-10-20,1.0,1.046029510405333,-171.20000000000005,1.0,23.309663194444447,53.21360416666666,46.5025138888868,1.5985899305555558,0.0
TDV 45RDI-PB2,2014-10-20,-5.0,0.04602927175392321,-253.7,0.0,23.309663194444447,53.21360416666666,46.5025138888868,1.5985899305555558,1.0
TDV 45RDI-CC1,2014-10-20,1.0,1.1768893694593316,-106.79999999999998,1.0,23.309663194444447,53.21360416666666,46.5025138888868,1.5985899305555558,0.0
TDV 45RDI-CC2,2014-10-20,-5.0,0.044075156524058884,-212.0,0.0,23.309663194444447,53.21360416666666,46.5025138888868,1.5985899305555558,1.0
TDV Control1,2014-10-21,1.0,1.021468830511139,-195.59999999999945,1.0,22.24170486111111,57.24386458333333,55.36154513886805,1.4156489583333334,0.0
TDV Control2,2014-10-21,1.0,1.0283047680093205,-206.20000000000073,1.0,22.24170486111111,57.24386458333333,55.36154513886805,1.4156489583333334,0.0
TDV 45RDI-PB1,2014-10-21,2.0,1.5230147552026665,41.30000000000007,1.0,22.24170486111111,57.24386458333333,55.36154513886805,1.4156489583333334,0.0
TDV 45RDI-PB2,2014-10-21,1.0,1.0230146358769616,-217.39999999999998,1.0,22.24170486111111,57.24386458333333,55.36154513886805,1.4156489583333334,0.0
TDV 45RDI-CC1,2014-10-21,2.0,1.5884446847296658,26.700000000000017,1.0,22.24170486111111,57.24386458333333,55.36154513886805,1.4156489583333334,0.0
TDV 45RDI-CC2,2014-10-21,1.0,1.0220375782620295,-186.0,1.0,22.24170486111111,57.24386458333333,55.36154513886805,1.4156489583333334,0.0
TDV Control1,2014-10-22,-1.0,0.5107344152555695,-25.200000000000728,0.0,23.354420138888887,52.01720138888889,51.99336458333125,1.5638343749999999,1.0
TDV Control2,2014-10-22,-1.0,0.5141523840046602,0.0,0.0,23.354420138888887,52.01720138888889,51.99336458333125,1.5638343749999999,0.0
TDV 45RDI-PB1,2014-10-22,-1.0,0.7615073776013332,-33.5,0.0,23.354420138888887,52.01720138888889,51.99336458333125,1.5638343749999999,1.0
TDV 45RDI-PB2,2014-10-22,-1.0,0.5115073179384808,-120.20000000000005,0.0,23.354420138888887,52.01720138888889,51.99336458333125,1.5638343749999999,1.0
TDV 45RDI-CC1,2014-10-22,-1.0,0.7942223423648329,-66.8,0.0,23.354420138888887,52.01720138888889,51.99336458333125,1.5638343749999999,1.0
TDV 45RDI-CC2,2014-10-22,-1.0,0.5110187891310147,-60.0,0.0,23.354420138888887,52.01720138888889,51.99336458333125,1.5638343749999999,1.0
TDV Control1,2014-10-23,-2.0,0.25536720762778475,-3.899999999999636,0.0,21.286149305555554,37.05835069444444,40.72206944444444,1.7120704861111111,1.0
TDV Control2,2014-10-23,1.0,1.2570761920023301,26.0,1.0,21.286149305555554,37.05835069444444,40.72206944444444,1.7120704861111111,0.0
TDV 45RDI-PB1,2014-10-23,-2.0,0.3807536888006666,-43.299999999999955,0.0,21.286149305555554,37.05835069444444,40.72206944444444,1.7120704861111111,1.0
TDV 45RDI-PB2,2014-10-23,-2.0,0.2557536589692404,-68.59999999999997,0.0,21.286149305555554,37.05835069444444,40.72206944444444,1.7120704861111111,2.0
TDV 45RDI-CC1,2014-10-23,-2.0,0.39711117118241646,-59.099999999999994,0.0,21.286149305555554,37.05835069444444,40.72206944444444,1.7120704861111111,1.0
TDV 45RDI-CC2,2014-10-23,-2.0,0.25550939456550736,-68.0,0.0,21.286149305555554,37.05835069444444,40.72206944444444,1.7120704861111111,1.0
TDV Control1,2014-10-24,1.0,1.1276836038138924,1.9000000000005457,1.0,20.90065625,42.50353472222222,47.51777083333333,1.6642965277777777,1.0
TDV Control2,2014-10-24,-1.0,0.6285380960011651,-14.0,0.0,20.90065625,42.50353472222222,47.51777083333333,1.6642965277777777,1.0
TDV 45RDI-PB1,2014-10-24,1.0,1.1903768444003333,17.800000000000068,1.0,20.90065625,42.50353472222222,47.51777083333333,1.6642965277777777,0.0
TDV 45RDI-PB2,2014-10-24,1.0,1.1278768294846202,30.5,1.0,20.90065625,42.50353472222222,47.51777083333333,1.6642965277777777,1.0
TDV 45RDI-CC1,2014-10-24,1.0,1.1985555855912082,43.89999999999999,1.0,20.90065625,42.50353472222222,47.51777083333333,1.6642965277777777,0.0
TDV 45RDI-CC2,2014-10-24,1.0,1.1277546972827537,36.0,1.0,20.90065625,42.50353472222222,47.51777083333333,1.6642965277777777,0.0
TDV Control1,2014-10-25,2.0,1.5638418019069462,56.19999999999982,1.0,18.80276388888889,57.34434027777778,47.75692361110903,1.2173260416666667,0.0
TDV Control2,2014-10-25,1.0,1.3142690480005825,30.0,1.0,18.80276388888889,57.34434027777778,47.75692361110903,1.2173260416666667,0.0
TDV 45RDI-PB1,2014-10-25,-1.0,0.5951884222001667,-129.90000000000003,0.0,18.80276388888889,57.34434027777778,47.75692361110903,1.2173260416666667,1.0
TDV 45RDI-PB2,2014-10-25,-1.0,0.5639384147423101,-85.79999999999998,0.0,18.80276388888889,57.34434027777778,47.75692361110903,1.2173260416666667,1.0
TDV 45RDI-CC1,2014-10-25,-1.0,0.5992777927956041,-83.89999999999999,0.0,18.80276388888889,57.34434027777778,47.75692361110903,1.2173260416666667,1.0
TDV 45RDI-CC2,2014-10-25,-1.0,0.5638773486413768,-60.0,0.0,18.80276388888889,57.34434027777778,47.75692361110903,1.2173260416666667,1.0
TDV Control1,2014-10-26,3.0,1.781920900953473,164.59999999999945,1.0,18.47442708333333,64.1515625,38.079961805555556,1.0232163194444444,0.0
TDV Control2,2014-10-26,2.0,1.6571345240002913,30.0,1.0,18.47442708333333,64.1515625,38.079961805555556,1.0232163194444444,0.0
TDV 45RDI-PB1,2014-10-26,-2.0,0.29759421110008333,-47.30000000000001,0.0,18.47442708333333,64.1515625,38.079961805555556,1.0232163194444444,1.0
TDV 45RDI-PB2,2014-10-26,-2.0,0.28196920737115505,-32.400000000000006,0.0,18.47442708333333,64.1515625,38.079961805555556,1.0232163194444444,2.0
TDV 45RDI-CC1,2014-10-26,-2.0,0.29963889639780206,-34.3,0.0,18.47442708333333,64.1515625,38.079961805555556,1.0232163194444444,1.0
TDV 45RDI-CC2,2014-10-26,-2.0,0.2819386743206884,-44.0,0.0,18.47442708333333,64.1515625,38.079961805555556,1.0232163194444444,1.0
TDV Control1,2014-10-27,4.0,1.8909604504767366,172.39999999999964,1.0,17.966770833333335,76.246875,49.727687500020835,0.6945277777777777,1.0
TDV Control2,2014-10-27,3.0,1.8285672620001456,62.100000000000364,1.0,17.966770833333335,76.246875,49.727687500020835,0.6945277777777777,0.0
TDV 45RDI-PB1,2014-10-27,-3.0,0.14879710555004166,-137.8,0.0,17.966770833333335,76.246875,49.727687500020835,0.6945277777777777,1.0
TDV 45RDI-PB2,2014-10-27,-3.0,0.14098460368557753,-114.39999999999999,0.0,17.966770833333335,76.246875,49.727687500020835,0.6945277777777777,2.0
TDV 45RDI-CC1,2014-10-27,-3.0,0.14981944819890103,-95.4,0.0,17.966770833333335,76.246875,49.727687500020835,0.6945277777777777,1.0
TDV 45RDI-CC2,2014-10-27,-3.0,0.1409693371603442,-118.0,0.0,17.966770833333335,76.246875,49.727687500020835,0.6945277777777777,1.0
TDV Control1,2014-10-28,5.0,1.9454802252383683,187.89999999999964,1.0,19.344479166666666,66.60528472222222,52.07515972220139,0.9783020833333335,0.0
TDV Control2,2014-10-28,4.0,1.9142836310000728,98.10000000000036,1.0,19.344479166666666,66.60528472222222,52.07515972220139,0.9783020833333335,0.0
TDV 45RDI-PB1,2014-10-28,-4.0,0.07439855277502083,-250.0,0.0,19.344479166666666,66.60528472222222,52.07515972220139,0.9783020833333335,2.0
TDV 45RDI-PB2,2014-10-28,-4.0,0.07049230184278876,-206.0,0.0,19.344479166666666,66.60528472222222,52.07515972220139,0.9783020833333335,2.0
TDV 45RDI-CC1,2014-10-28,-4.0,0.07490972409945051,-175.5,0.0,19.344479166666666,66.60528472222222,52.07515972220139,0.9783020833333335,1.0
TDV 45RDI-CC2,2014-10-28,-4.0,0.0704846685801721,-208.0,0.0,19.344479166666666,66.60528472222222,52.07515972220139,0.9783020833333335,1.0
TDV Control1,2014-10-29,6.0,1.9727401126191841,189.80000000000018,1.0,19.79284722222222,65.88360069444444,35.923770833333336,0.9916368055555557,0.0
TDV Control2,2014-10-29,5.0,1.9571418155000364,102.10000000000036,1.0,19.79284722222222,65.88360069444444,35.923770833333336,0.9916368055555557,0.0
TDV 45RDI-PB1,2014-10-29,-5.0,0.037199276387510416,-383.9,0.0,19.79284722222222,65.88360069444444,35.923770833333336,0.9916368055555557,2.0
TDV 45RDI-PB2,2014-10-29,-5.0,0.03524615092139438,-299.4,0.0,19.79284722222222,65.88360069444444,35.923770833333336,0.9916368055555557,2.0
TDV 45RDI-CC1,2014-10-29,-5.0,0.03745486204972526,-261.3,0.0,19.79284722222222,65.88360069444444,35.923770833333336,0.9916368055555557,2.0
TDV 45RDI-CC2,2014-10-29,-5.0,0.03524233429008605,-306.0,0.0,19.79284722222222,65.88360069444444,35.923770833333336,0.9916368055555557,2.0
TDV Control1,2014-10-30,-1.0,0.9863700563095921,125.89999999999964,0.0,20.248270833333333,55.84578472222222,37.232496527777776,1.33945625,1.0
TDV Control2,2014-10-30,-1.0,0.9785709077500182,54.100000000000364,0.0,20.248270833333333,55.84578472222222,37.232496527777776,1.33945625,1.0
TDV 45RDI-PB1,2014-10-30,1.0,1.0185996381937552,-194.90000000000003,1.0,20.248270833333333,55.84578472222222,37.232496527777776,1.33945625,1.0
TDV 45RDI-PB2,2014-10-30,1.0,1.0176230754606972,-110.6,1.0,20.248270833333333,55.84578472222222,37.232496527777776,1.33945625,1.0
TDV 45RDI-CC1,2014-10-30,1.0,1.0187274310248626,-74.39999999999999,1.0,20.248270833333333,55.84578472222222,37.232496527777776,1.33945625,1.0
TDV 45RDI-CC2,2014-10-30,1.0,1.017621167145043,-46.0,1.0,20.248270833333333,55.84578472222222,37.232496527777776,1.33945625,1.0
TDV Control1,2014-10-31,1.0,1.493185028154796,63.900000000000546,1.0,19.064,57.396371527777774,38.47553124999792,1.1418857638888888,0.0
TDV Control2,2014-10-31,1.0,1.489285453875009,58.0,1.0,19.064,57.396371527777774,38.47553124999792,1.1418857638888888,0.0
TDV 45RDI-PB1,2014-10-31,-1.0,0.5092998190968776,-108.29999999999998,0.0,19.064,57.396371527777774,38.47553124999792,1.1418857638888888,2.0
TDV 45RDI-PB2,2014-10-31,2.0,1.5088115377303486,11.400000000000006,1.0,19.064,57.396371527777774,38.47553124999792,1.1418857638888888,1.0
TDV 45RDI-CC1,2014-10-31,-1.0,0.5093637155124313,-45.8,0.0,19.064,57.396371527777774,38.47553124999792,1.1418857638888888,1.0
TDV 45RDI-CC2,2014-10-31,2.0,1.5088105835725214,2.0,1.0,19.064,57.396371527777774,38.47553124999792,1.1418857638888888,1.0
TDV Control1,2014-11-01,2.0,1.7465925140773981,89.09999999999945,1.0,17.7496875,66.44840277777777,35.344982638886805,0.8574979166666666,0.0
TDV Control2,2014-11-01,2.0,1.7446427269375047,62.100000000000364,1.0,17.7496875,66.44840277777777,35.344982638886805,0.8574979166666666,0.0
TDV 45RDI-PB1,2014-11-01,1.0,1.254649909548439,240.20000000000002,1.0,17.7496875,66.44840277777777,35.344982638886805,0.8574979166666666,1.0
TDV 45RDI-PB2,2014-11-01,3.0,1.7544057688651744,164.0,1.0,17.7496875,66.44840277777777,35.344982638886805,0.8574979166666666,0.0
TDV 45RDI-CC1,2014-11-01,1.0,1.2546818577562155,183.1,1.0,17.7496875,66.44840277777777,35.344982638886805,0.8574979166666666,0.0
TDV 45RDI-CC2,2014-11-01,3.0,1.7544052917862607,134.0,1.0,17.7496875,66.44840277777777,35.344982638886805,0.8574979166666666,0.0
TDV Control1,2014-11-02,3.0,1.873296257038699,172.39999999999964,1.0,16.596093749997916,77.81829861111112,34.277934027777775,0.5399125000229167,0.0
TDV Control2,2014-11-02,3.0,1.8723213634687523,140.19999999999982,1.0,16.596093749997916,77.81829861111112,34.277934027777775,0.5399125000229167,0.0
TDV 45RDI-PB1,2014-11-02,2.0,1.6273249547742195,167.3,1.0,16.596093749997916,77.81829861111112,34.277934027777775,0.5399125000229167,0.0
